event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1896901673,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_OneTime,ED256,s,SC01,o,ZN01,SQ1896900099,PL1896909915,EC18969001673,TV1896909110,SH1896900039,LV1896909110,Platinum,N10008,Velodrome,N10010,0.0,"P100024,P100027","P100016,P100198,P100201",John Thien,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,23.0,,,1489.0,1484.0,1489.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,1,1.0,1,high,DL01,SC189690052,1.0,0.0,549.0,839.0,1120.0,612.0,2.0,29.0,1084.0,1225.0,,,,,3158.0,1647.0,1592.0,,,,1154.5,1084.0,1225.0,2132.333333333333,1592.0,3158.0
EV1896901677,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Tip,ED260,s,SC01,o,ZN01,SQ1896900025,PL1896902501,EC18969001677,TV1896901677,SH1896900039,,Platinum,N10008,Velodrome,N10010,0.0,P100027,P100016,Karen Zietlow,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,21.0,,,1491.0,1486.0,1491.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,1,,0,high,DL01,SC189690053,0.0,0.0,547.0,837.0,1122.0,614.0,296.0,31.0,1225.0,,,,,,3158.0,,,,,,1225.0,1225.0,1225.0,3158.0,3158.0,3158.0
EV1896901693,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_WrapAround,ED262,s,SC01,o,ZN01,SQ1896900099,PL1896909916,EC18969001693,TV1896909112,SH1896900039,LV1896909112,Platinum,N10008,Velodrome,N10010,0.0,P100030,P100016,Jesse Chambless,N20252026F,5.0,,,,,,,,,TB02,STR0001,CY189690005,1,11.0,32.0,,,1540.0,1535.0,1540.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690054,0.0,0.0,498.0,788.0,1171.0,663.0,247.0,49.0,1680.0,,,,,,3158.0,,,,,,1680.0,1680.0,1680.0,3158.0,3158.0,3158.0
EV1896901724,18969,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900027,PL1896902706,EC18969001724,TV1896901724,SH1896900042,,Platinum,N10008,Velodrome,N10010,0.0,P100161,P100107,Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,10.0,46.0,,,1586.0,1581.0,1586.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189690055,1.0,1.0,742.0,452.0,709.0,1217.0,201.0,95.0,1357.0,,,,,,1480.0,,,,,,1357.0,1357.0,1357.0,1480.0,1480.0,1480.0
EV1896901741,18969,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900027,PL1896902707,EC18969001741,TV1896901741,SH1896900043,,Platinum,N10008,Velodrome,N10010,0.0,P100117,P100105,Keegan Mantaro,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,10.0,17.0,,,1615.0,1610.0,1615.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189690056,4.0,2.0,423.0,713.0,1246.0,738.0,172.0,124.0,1535.0,,,,,,1045.0,,,,,,1535.0,1535.0,1535.0,1045.0,1045.0,1045.0
EV1896901744,18969,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900099,PL1896909928,EC18969001744,TV1896909120,SH1896900043,LV1896909120,Platinum,N10008,Velodrome,N10010,0.0,P100110,P100105,JoLyn Maly,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,10.0,10.0,,,1622.0,1617.0,1622.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,medium,DL02,SC189690057,0.0,1.0,416.0,706.0,1253.0,745.0,165.0,131.0,737.0,,,,,,1045.0,,,,,,737.0,737.0,737.0,1045.0,1045.0,1045.0
EV1896901749,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900099,PL1896909929,EC18969001749,TV1896909121,SH1896900043,LV1896909121,Platinum,N10008,Velodrome,N10010,0.0,P100117,"P100016,P100105",Keegan Mantaro,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,10.0,2.0,,,1630.0,1625.0,1630.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690058,5.0,0.0,408.0,698.0,1261.0,753.0,157.0,139.0,1535.0,,,,,,3158.0,1045.0,,,,,1535.0,1535.0,1535.0,2101.5,1045.0,3158.0
EV1896901755,18969,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900027,PL1896902709,EC18969001755,TV1896901755,SH1896900043,,Platinum,N10008,Velodrome,N10010,0.0,P100023,P100093,Alex Considine,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,9.0,53.0,,,1639.0,1634.0,1639.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189690059,2.0,3.0,399.0,689.0,1270.0,762.0,148.0,148.0,1754.0,,,,,,1296.0,,,,,,1754.0,1754.0,1754.0,1296.0,1296.0,1296.0
EV1896901759,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900099,PL1896909929,EC18969001759,TV1896909122,SH1896900043,LV1896909122,Platinum,N10008,Velodrome,N10010,0.0,P100022,"P100016,P100105",Chris Dube,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,9.0,46.0,,,1646.0,1641.0,1646.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690060,0.0,2.0,392.0,682.0,1277.0,769.0,141.0,155.0,995.0,,,,,,3158.0,1045.0,,,,,995.0,995.0,995.0,2101.5,1045.0,3158.0
EV1896901825,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900099,PL1896909942,EC18969001825,TV1896909132,SH1896900050,LV1896909132,Platinum,N10008,Velodrome,N10010,0.0,P100002,P100202,Kevin White,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,8.0,16.0,,,1736.0,1731.0,1736.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690061,2.0,0.0,592.0,302.0,859.0,1367.0,51.0,245.0,939.0,,,,,,3240.0,,,,,,939.0,939.0,939.0,3240.0,3240.0,3240.0
EV1896901858,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Backhand,ED254,s,SC01,o,ZN01,SQ1896900100,PL1896910001,EC18969001858,TV1896909136,SH1896900053,LV1896909136,Platinum,N10008,Velodrome,N10010,0.0,P100002,P100202,Kevin White,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,7.0,26.0,,,1786.0,1781.0,1786.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690062,0.0,2.0,542.0,252.0,909.0,1417.0,1.0,295.0,939.0,,,,,,3240.0,,,,,,939.0,939.0,939.0,3240.0,3240.0,3240.0
EV1896901873,18969,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900028,PL1896902803,EC18969001873,TV1896901873,SH1896900053,,Platinum,N10008,Velodrome,N10010,0.0,P100030,"P100064,P100105",Jesse Chambless,N20252026F,5.0,,,,,,,,,TB03,STR0001,,0,6.0,36.0,,,1836.0,1831.0,1836.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189690063,6.0,1.0,202.0,492.0,1467.0,959.0,39.0,49.0,1680.0,,,,,,1024.0,1045.0,,,,,1680.0,1680.0,1680.0,1034.5,1024.0,1045.0
EV1896901889,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900102,PL1896910201,EC18969001889,TV1896909140,SH1896900053,LV1896909140,Platinum,N10008,Velodrome,N10010,0.0,P100132,"P100030,P100202",Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB03,STR0001,,0,5.0,57.0,,,1875.0,1870.0,1875.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690064,0.0,0.0,453.0,163.0,998.0,1506.0,97.0,88.0,968.0,,,,,,1680.0,3240.0,,,,,968.0,968.0,968.0,2460.0,1680.0,3240.0
EV1896901931,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900103,PL1896910305,EC18969001931,TV1896909146,SH1896900057,LV1896909146,Platinum,N10008,Velodrome,N10010,0.0,P100039,"P100107,P100202",Nicole Downs,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,4.0,33.0,,,1959.0,1954.0,1959.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690065,0.0,0.0,369.0,79.0,1082.0,1590.0,13.0,84.0,1257.0,,,,,,1480.0,3240.0,,,,,1257.0,1257.0,1257.0,2360.0,1480.0,3240.0
EV1896901941,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900029,PL1896902911,EC18969001941,TV1896901941,SH1896900057,,Platinum,N10008,Velodrome,N10010,0.0,P100023,P100016,Alex Considine,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,4.0,20.0,,,1972.0,1967.0,1972.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690066,0.0,3.0,66.0,356.0,1603.0,1095.0,66.0,97.0,1754.0,,,,,,3158.0,,,,,,1754.0,1754.0,1754.0,3158.0,3158.0,3158.0
EV1896901947,18969,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900031,PL1896903101,EC18969001947,TV1896901947,SH1896900057,,Platinum,N10008,Velodrome,N10010,0.0,P100107,P100039,Matt Quinn,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,3.0,54.0,,,1998.0,1993.0,1998.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189690067,3.0,2.0,40.0,330.0,1629.0,1121.0,40.0,26.0,1480.0,,,,,,1257.0,,,,,,1480.0,1480.0,1480.0,1257.0,1257.0,1257.0
EV1896901951,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900031,PL1896903101,EC18969001951,TV1896901951,SH1896900057,,Platinum,N10008,Velodrome,N10010,0.0,P100192,P100016,Chris Premo,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,49.0,,,2003.0,1998.0,2003.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690068,1.0,0.0,35.0,325.0,1634.0,1126.0,35.0,31.0,1705.0,,,,,,3158.0,,,,,,1705.0,1705.0,1705.0,3158.0,3158.0,3158.0
EV1896901955,18969,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900031,PL1896903101,EC18969001955,TV1896901955,SH1896900057,,Platinum,N10008,Velodrome,N10010,0.0,P100192,P100093,Chris Premo,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,47.0,,,2005.0,2000.0,2005.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189690069,4.0,1.0,33.0,323.0,1636.0,1128.0,33.0,33.0,1705.0,,,,,,1296.0,,,,,,1705.0,1705.0,1705.0,1296.0,1296.0,1296.0
EV1896901958,18969,2,P02,Shot,ET0001,Shot_Missed,ED0004,Shot_OneTime,ED256,u,SC02,o,ZN01,SQ1896900103,PL1896910306,EC18969001958,TV1896909148,SH1896900057,LV1896909148,Platinum,N10008,Velodrome,N10010,0.0,P100110,,JoLyn Maly,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,40.0,,,2012.0,2007.0,2012.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,1,,0,high,DL01,SC189690070,0.0,2.0,26.0,316.0,1643.0,1135.0,26.0,40.0,737.0,,,,,,,,,,,,737.0,737.0,737.0,,,
EV1896901971,18969,2,P02,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900103,PL1896910308,EC18969001971,TV1896909151,SH1896900058,LV1896909151,Platinum,N10008,Velodrome,N10010,0.0,P100023,"P100016,P100093",Alex Considine,N20252026F,5.0,,,,,,,,,TB04,STR0001,,0,3.0,17.0,,,2035.0,2030.0,2035.0,AssistPrimary,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690071,0.0,0.0,3.0,293.0,1666.0,1158.0,3.0,63.0,1754.0,,,,,,3158.0,1296.0,,,,,1754.0,1754.0,1754.0,2227.0,1296.0,3158.0
EV1896901975,18969,2,P02,Shot,ET0001,Shot_Goal,ED0002,,,s,SC01,o,ZN01,SQ1896900105,PL1896910501,EC18969001975,TV1896909152,SH1896900058,LV1896909152,Platinum,N10008,Velodrome,N10010,0.0,P100022,"P100016,P100198",Chris Dube,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,14.0,,,2038.0,2033.0,2038.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,0,,0,medium,DL02,SC189690072,0.0,0.0,662.0,290.0,1669.0,1161.0,99.0,66.0,995.0,,,,,,3158.0,1647.0,,,,,995.0,995.0,995.0,2402.5,1647.0,3158.0
EV1896901976,18969,2,P02,Goal,ET0012,Goal_Scored,ED0003,Goal_Wrist,ED220,s,SC01,o,ZN01,SQ1896900105,PL1896910501,EC18969001976,TV1896909152,SH1896900058,LV1896909152,Platinum,N10008,Velodrome,N10010,0.0,P100022,"P100016,P100198",Chris Dube,N20252026F,4.0,,,,,,,,,TB04,STR0001,,0,3.0,14.0,,,2038.0,2033.0,2038.0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,0,,0,medium,DL02,SC189690073,0.0,2.0,662.0,290.0,1669.0,1161.0,99.0,66.0,995.0,,,,,,3158.0,1647.0,,,,,995.0,995.0,995.0,2402.5,1647.0,3158.0
EV1896902031,18969,2,P02,Shot,ET0001,Shot_Blocked,ED0008,Shot_Slap,ED258,u,SC02,o,ZN01,SQ1896900106,PL1896910610,EC18969002031,TV1896909159,SH1896900063,LV1896909159,Platinum,N10008,Velodrome,N10010,0.0,P100108,P100210,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB05,STR0004,CY189690006,1,0.0,40.0,,,2192.0,2187.0,2192.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,,0,medium,DL02,SC189690074,2.0,0.0,136.0,508.0,1315.0,154.0,15.0,55.0,923.0,,,,,,1243.0,,,,,,923.0,923.0,923.0,1243.0,1243.0,1243.0
EV1896902067,18969,3,P03,Shot,ET0001,Shot_Goal,ED0002,,,s,SC01,o,ZN01,SQ1896900109,PL1896910901,EC18969002067,TV1896909163,SH1896900065,LV1896909163,Platinum,N10008,Velodrome,N10010,0.0,P100132,P100202,Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB01,STR0004,CY189690007,1,17.0,28.0,,,2328.0,2323.0,2328.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,0,,0,medium,DL02,SC189690075,28.0,0.0,-1.0,372.0,1451.0,290.0,47.0,97.0,968.0,,,,,,3240.0,,,,,,968.0,968.0,968.0,3240.0,3240.0,3240.0
EV1896902068,18969,3,P03,Goal,ET0012,Goal_Scored,ED0003,Goal_Tip,ED219,s,SC01,o,ZN01,SQ1896900109,PL1896910901,EC18969002068,TV1896909163,SH1896900065,LV1896909163,Platinum,N10008,Velodrome,N10010,0.0,P100132,P100202,Nick Ciampoli,N20252026F,4.0,,,,,,,,,TB01,STR0004,,0,17.0,28.0,,,2328.0,2323.0,2328.0,SecondTouch,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,SO01,,,,1,1,,0,high,DL01,SC189690076,0.0,0.0,-1.0,372.0,1451.0,290.0,47.0,97.0,968.0,,,,,,3240.0,,,,,,968.0,968.0,968.0,3240.0,3240.0,3240.0
EV1896902074,18969,3,P03,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900109,PL1896910901,EC18969002074,TV1896909164,SH1896900066,LV1896909164,Platinum,N10008,Velodrome,N10010,0.0,P100192,P100093,Chris Premo,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,16.0,57.0,,,2359.0,2354.0,2359.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189690077,0.0,1.0,341.0,-1.0,321.0,31.0,16.0,31.0,1705.0,,,,,,1296.0,,,,,,1705.0,1705.0,1705.0,1296.0,1296.0,1296.0
EV1896902085,18969,3,P03,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900038,PL1896903809,EC18969002085,TV1896902085,SH1896900066,,Platinum,N10008,Velodrome,N10010,0.0,P100023,"P100093,P100132",Alex Considine,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,16.0,42.0,,,2374.0,2369.0,2374.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189690078,1.0,1.0,326.0,-1.0,336.0,46.0,1.0,46.0,1754.0,,,,,,1296.0,968.0,,,,,1754.0,1754.0,1754.0,1132.0,968.0,1296.0
EV1896902090,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900109,PL1896910902,EC18969002090,TV1896909165,SH1896900067,LV1896909165,Platinum,N10008,Velodrome,N10010,0.0,P100030,"P100016,P100064",Jesse Chambless,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,16.0,15.0,,,2401.0,2396.0,2401.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,1.0,1,medium,DL02,SC189690079,0.0,2.0,299.0,-1.0,363.0,73.0,2.0,26.0,1680.0,,,,,,3158.0,1024.0,,,,,1680.0,1680.0,1680.0,2091.0,1024.0,3158.0
EV1896902102,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900041,PL1896904101,EC18969002102,TV1896902102,SH1896900067,,Platinum,N10008,Velodrome,N10010,0.0,P100001,P100202,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,49.0,,,2427.0,2422.0,2427.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690080,0.0,3.0,-1.0,273.0,99.0,389.0,114.0,24.0,1730.0,,,,,,3240.0,,,,,,1730.0,1730.0,1730.0,3240.0,3240.0,3240.0
EV1896902110,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900041,PL1896904103,EC18969002110,TV1896902110,SH1896900068,,Platinum,N10008,Velodrome,N10010,0.0,P100198,P100202,Maxwell Donaty,N20252026F,5.0,,,,,,,,,TB01,STR0001,,0,15.0,37.0,,,2439.0,2434.0,2439.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690081,0.0,3.0,-1.0,261.0,111.0,401.0,102.0,36.0,1647.0,,,,,,3240.0,,,,,,1647.0,1647.0,1647.0,3240.0,3240.0,3240.0
EV1896902117,18969,3,P03,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900041,PL1896904103,EC18969002117,TV1896902117,SH1896900068,,Platinum,N10008,Velodrome,N10010,0.0,P100001,P100030,Sam Downs,N20252026F,4.0,,,,,,,,,TB01,STR0001,,0,15.0,30.0,,,2446.0,2441.0,2446.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,medium,DL02,SC189690082,4.0,1.0,-1.0,254.0,118.0,408.0,95.0,43.0,1730.0,,,,,,1680.0,,,,,,1730.0,1730.0,1730.0,1680.0,1680.0,1680.0
EV1896902137,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900110,PL1896911005,EC18969002137,TV1896909169,SH1896900072,LV1896909169,Platinum,N10008,Velodrome,N10010,0.0,P100201,P100202,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,46.0,,,2490.0,2485.0,2490.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690083,1.0,0.0,-1.0,210.0,162.0,452.0,51.0,87.0,1592.0,,,,,,3240.0,,,,,,1592.0,1592.0,1592.0,3240.0,3240.0,3240.0
EV1896902157,18969,3,P03,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900041,PL1896904114,EC18969002157,TV1896902157,SH1896900072,,Platinum,N10008,Velodrome,N10010,0.0,P100161,P100030,Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,14.0,25.0,,,2511.0,2506.0,2511.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,,0,medium,DL02,SC189690084,2.0,1.0,-1.0,189.0,183.0,473.0,30.0,108.0,1357.0,,,,,,1680.0,,,,,,1357.0,1357.0,1357.0,1680.0,1680.0,1680.0
EV1896902174,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_OneTime,ED256,s,SC01,o,ZN01,SQ1896900111,PL1896911101,EC18969002174,TV1896909173,SH1896900072,LV1896909173,Platinum,N10008,Velodrome,N10010,0.0,P100025,P100016,Andrew Marshall,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,56.0,,,2540.0,2535.0,2540.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,1,,0,high,DL01,SC189690085,0.0,2.0,160.0,-1.0,502.0,212.0,1.0,137.0,1566.0,,,,,,3158.0,,,,,,1566.0,1566.0,1566.0,3158.0,3158.0,3158.0
EV1896902203,18969,3,P03,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900042,PL1896904205,EC18969002203,TV1896902203,SH1896900073,,Platinum,N10008,Velodrome,N10010,0.0,P100201,P100023,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,13.0,0.0,,,2596.0,2591.0,2596.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,medium,DL02,SC189690086,3.0,2.0,-1.0,104.0,268.0,558.0,11.0,55.0,1592.0,,,,,,1754.0,,,,,,1592.0,1592.0,1592.0,1754.0,1754.0,1754.0
EV1896902210,18969,3,P03,Shot,ET0001,Shot_OnNetSaved,ED0001,Shot_Wrist,ED263,s,SC01,o,ZN01,SQ1896900113,PL1896911301,EC18969002210,TV1896909178,SH1896900073,LV1896909178,Platinum,N10008,Velodrome,N10010,0.0,P100198,P100202,Maxwell Donaty,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,12.0,50.0,,,2606.0,2601.0,2606.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,SO02,,,,1,0,,0,medium,DL02,SC189690087,0.0,3.0,-1.0,94.0,278.0,568.0,1.0,65.0,1647.0,,,,,,3240.0,,,,,,1647.0,1647.0,1647.0,3240.0,3240.0,3240.0
EV1896902217,18969,3,P03,Shot,ET0001,Shot_Missed,ED0004,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900043,PL1896904301,EC18969002217,TV1896902217,SH1896900074,,Platinum,N10008,Velodrome,N10010,0.0,P100064,P100023,James Rynearson,N20252026F,4.0,,,,,,,,,TB02,STR0001,,0,12.0,21.0,,,2635.0,2630.0,2635.0,SecondTouch,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,SO04,,,,1,0,1.0,1,medium,DL02,SC189690088,2.0,1.0,-1.0,65.0,307.0,597.0,65.0,28.0,1024.0,,,,,,1754.0,,,,,,1024.0,1024.0,1024.0,1754.0,1754.0,1754.0
EV1896902241,18969,3,P03,Shot,ET0001,Shot_Blocked,ED0008,Shot_Wrist,ED263,u,SC02,o,ZN01,SQ1896900114,PL1896911403,EC18969002241,TV1896909183,SH1896900074,LV1896909183,Platinum,N10008,Velodrome,N10010,0.0,P100107,P100001,Matt Quinn,N20252026F,5.0,,,,,,,,,TB02,STR0001,,0,11.0,41.0,,,2675.0,2670.0,2675.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SO03,,,,1,0,1.0,1,medium,DL02,SC189690089,0.0,1.0,25.0,-1.0,637.0,347.0,25.0,68.0,1480.0,,,,,,1730.0,,,,,,1480.0,1480.0,1480.0,1730.0,1730.0,1730.0
