event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,event_start_min,event_start_sec,event_end_min,event_end_sec,running_video_time,event_running_start,event_running_end,play_detail1,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_goal,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,pressured_pressurer,is_pressured,danger_level,danger_level_id,scoring_chance_key,breakout_key,breakout_successful,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1897701320,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700020,PL1897702008,EC18977001320,TV1897701320,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,2.0,P100224,,Kaitlyn Shain,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,4.0,47.0,4.0,45.0,793.0,788.0,795.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771914,,0.0,2.0,89.0,2176.0,-1.0,-1.0,267.0,69.0,885.0,,,,,,,,,,,,885.0,885.0,885.0,,,
EV1897701338,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700020,PL1897702012,EC18977001338,TV1897701338,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,1.0,P100088,,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,4.0,25.0,4.0,24.0,815.0,810.0,816.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771932,,0.0,1.0,2154.0,67.0,-1.0,-1.0,245.0,91.0,1412.0,,,,,,,,,,,,1412.0,1412.0,1412.0,,,
EV1897701348,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,,,SQ1897700020,PL1897702015,EC18977001348,TV1897701348,SH1897700019,,Velodrome,N10010,HollowBrook,N10003,0.0,P100224,,Kaitlyn Shain,N20252026F,4.0,,,ZX0003,,,,,,TB04,STR0001,,0,3.0,59.0,,,841.0,836.0,841.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771942,,1.0,4.0,41.0,2128.0,-1.0,-1.0,219.0,117.0,885.0,,,,,,,,,,,,885.0,885.0,885.0,,,
EV1897701364,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED291,,,,,SQ1897700020,PL1897702019,EC18977001364,TV1897701364,SH1897700021,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0006,,,,,,TB04,STR0001,,0,3.0,23.0,,,877.0,872.0,877.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771958,,3.0,1.0,5.0,2092.0,-1.0,-1.0,183.0,153.0,1353.0,,,,,,,,,,,,1353.0,1353.0,1353.0,,,
EV1897701377,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700022,PL1897702203,EC18977001377,TV1897701377,SH1897700023,,Velodrome,N10010,HollowBrook,N10003,1.0,P100100,,Nate Flint,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,2.0,38.0,2.0,37.0,922.0,917.0,923.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771970,,1.0,0.0,2047.0,624.0,-1.0,40.0,138.0,198.0,1146.0,,,,,,,,,,,,1146.0,1146.0,1146.0,,,
EV1897701384,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700022,PL1897702206,EC18977001384,TV1897701384,SH1897700023,,Velodrome,N10010,HollowBrook,N10003,1.0,P100161,P100047,Galen Wood,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,2.0,20.0,2.0,19.0,940.0,935.0,941.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771977,,2.0,2.0,606.0,2029.0,58.0,-1.0,120.0,216.0,1004.0,,,,,,1262.0,,,,,,1004.0,1004.0,1004.0,1262.0,1262.0,1262.0
EV1897701392,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700022,PL1897702209,EC18977001392,TV1897701392,SH1897700023,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100047,P100049",,Kirk Moore,N20252026F,4.0,,,ZX0007,,,,,,TB04,STR0001,,0,2.0,9.0,,,951.0,946.0,951.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771985,,0.0,2.0,2018.0,595.0,-1.0,69.0,109.0,227.0,1377.0,1089.0,,,,,,,,,,,1233.0,1089.0,1377.0,,,
EV1897701397,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,,,SQ1897700022,PL1897702212,EC18977001397,TV1897701397,SH1897700023,,Velodrome,N10010,HollowBrook,N10003,0.0,P100105,,Ronnie Pinnell,N20252026F,5.0,,,ZX0003,,,,,,TB04,STR0001,,0,2.0,1.0,,,959.0,954.0,959.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771990,,1.0,1.0,587.0,2010.0,77.0,-1.0,101.0,235.0,1144.0,,,,,,,,,,,,1144.0,1144.0,1144.0,,,
EV1897701402,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED291,,,,,SQ1897700022,PL1897702215,EC18977001402,TV1897701402,SH1897700024,,Velodrome,N10010,HollowBrook,N10003,0.0,P100100,,Nate Flint,N20252026F,4.0,,,ZX0006,,,,,,TB05,STR0001,,0,1.0,48.0,,,972.0,967.0,972.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189771995,,0.0,0.0,1997.0,574.0,-1.0,90.0,88.0,248.0,1350.0,,,,,,,,,,,,1350.0,1350.0,1350.0,,,
EV1897701407,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700022,PL1897702218,EC18977001407,TV1897701407,SH1897700024,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100039,P100105",,Ronnie Pinnell,N20252026F,5.0,,,ZX0007,,,,,,TB05,STR0001,,0,1.0,41.0,,,979.0,974.0,979.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772000,,2.0,0.0,567.0,1990.0,97.0,-1.0,81.0,255.0,1006.0,1144.0,,,,,,,,,,,1075.0,1006.0,1144.0,,,
EV1897701414,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700022,PL1897702221,EC18977001414,TV1897701414,SH1897700025,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100001,P100039",P100100,Nicole Downs,N20252026F,4.0,,,ZX0007,,,,,,TB05,STR0001,,0,1.0,29.0,,,991.0,986.0,991.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772007,,0.0,3.0,555.0,1978.0,109.0,-1.0,69.0,267.0,1528.0,1018.0,,,,,1350.0,,,,,,1273.0,1018.0,1528.0,1350.0,1350.0,1350.0
EV1897701419,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,,,SQ1897700022,PL1897702224,EC18977001419,TV1897701419,SH1897700026,,Velodrome,N10010,HollowBrook,N10003,0.0,P100038,,Kevin Moore,N20252026F,5.0,,,ZX0003,,,,,,TB05,STR0001,,0,1.0,22.0,,,998.0,993.0,998.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772012,,0.0,1.0,1971.0,548.0,-1.0,116.0,62.0,274.0,1121.0,,,,,,,,,,,,1121.0,1121.0,1121.0,,,
EV1897701428,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700022,PL1897702229,EC18977001428,TV1897701428,SH1897700027,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100001,P100161",,Galen Wood,N20252026F,4.0,,,ZX0007,,,,,,TB05,STR0001,,0,1.0,11.0,,,1009.0,1004.0,1009.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772021,,0.0,0.0,537.0,1960.0,127.0,-1.0,51.0,285.0,1583.0,1071.0,,,,,,,,,,,1327.0,1071.0,1583.0,,,
EV1897701436,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700022,PL1897702232,EC18977001436,TV1897701436,SH1897700028,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088",P100039,Ty Smith,N20252026F,4.0,,,ZX0007,,,,,,TB05,STR0001,,0,0.0,47.0,,,1033.0,1028.0,1033.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772029,,0.0,9.0,1936.0,513.0,-1.0,151.0,27.0,309.0,1915.0,1846.0,,,,,1137.0,,,,,,1880.5,1846.0,1915.0,1137.0,1137.0,1137.0
EV1897701440,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED291,,,,,SQ1897700022,PL1897702235,EC18977001440,TV1897701440,SH1897700029,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,P100084,Sam Downs,N20252026F,4.0,,,ZX0006,,,,,,TB05,STR0001,,0,0.0,38.0,,,1042.0,1037.0,1042.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772033,,1.0,3.0,504.0,1927.0,160.0,-1.0,18.0,318.0,1647.0,,,,,,1915.0,,,,,,1647.0,1647.0,1647.0,1915.0,1915.0,1915.0
EV1897701448,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700022,PL1897702237,EC18977001448,TV1897701448,SH1897700030,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100084,P100088",,Ty Smith,N20252026F,4.0,,,ZX0007,,,,,,TB05,STR0001,,0,0.0,26.0,,,1054.0,1049.0,1054.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772041,,0.0,0.0,1915.0,492.0,-1.0,172.0,6.0,330.0,1915.0,1846.0,,,,,,,,,,,1880.5,1846.0,1915.0,,,
EV1897701490,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,,,,,SQ1897700029,PL1897702902,EC18977001490,TV1897701490,SH1897700034,,Velodrome,N10010,HollowBrook,N10003,0.0,P100047,P100001,Nathan Watts,N20252026F,4.0,,,ZX0002,,,,,,TB01,STR0001,,0,16.0,30.0,,,1238.0,1233.0,1238.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772083,,2.0,3.0,1731.0,308.0,-1.0,356.0,102.0,41.0,1619.0,,,,,,1647.0,,,,,,1619.0,1619.0,1619.0,1647.0,1647.0,1647.0
EV1897701507,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700029,PL1897702906,EC18977001507,TV1897701507,SH1897700034,,Velodrome,N10010,HollowBrook,N10003,5.0,P100201,"P100047,P100100",Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,15.0,56.0,15.0,51.0,1272.0,1267.0,1277.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772100,,5.0,4.0,274.0,1697.0,390.0,-1.0,68.0,75.0,1593.0,,,,,,1619.0,1395.0,,,,,1593.0,1593.0,1593.0,1507.0,1395.0,1619.0
EV1897701512,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700029,PL1897702909,EC18977001512,TV1897701512,SH1897700035,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100047,P100123",,Todd Heffner,N20252026F,4.0,,,ZX0007,,,,,,TB01,STR0001,,0,15.0,43.0,,,1285.0,1280.0,1285.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772105,,0.0,2.0,1684.0,261.0,-1.0,403.0,55.0,88.0,1619.0,1733.0,,,,,,,,,,,1676.0,1619.0,1733.0,,,
EV1897701519,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700029,PL1897702913,EC18977001519,TV1897701519,SH1897700036,,Velodrome,N10010,HollowBrook,N10003,0.0,P100211,,Noel Black,N20252026F,5.0,,,ZX0010,,,,,,TB01,STR0001,,0,15.0,26.0,,,1302.0,1297.0,1302.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772112,,2.0,4.0,1667.0,244.0,-1.0,420.0,38.0,105.0,1143.0,,,,,,,,,,,,1143.0,1143.0,1143.0,,,
EV1897701530,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,,,,,SQ1897700029,PL1897702916,EC18977001530,TV1897701530,SH1897700038,,Velodrome,N10010,HollowBrook,N10003,0.0,P100070,,Hayden Perea,N20252026F,5.0,,,ZX0007,,,,,,TB01,STR0001,,0,15.0,4.0,,,1324.0,1319.0,1324.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772123,,2.0,0.0,222.0,1645.0,442.0,-1.0,16.0,127.0,1364.0,,,,,,,,,,,,1364.0,1364.0,1364.0,,,
EV1897701538,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700031,PL1897703101,EC18977001538,TV1897701538,SH1897700040,,Velodrome,N10010,HollowBrook,N10003,2.0,P100088,P100002,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,14.0,17.0,14.0,15.0,1371.0,1366.0,1373.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772131,,2.0,5.0,1598.0,175.0,-1.0,489.0,60.0,31.0,1846.0,,,,,,993.0,,,,,,1846.0,1846.0,1846.0,993.0,993.0,993.0
EV1897701558,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED293,,,,,SQ1897700031,PL1897703106,EC18977001558,TV1897701558,SH1897700040,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100038,P100097",,Kevin Moore,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0001,,0,13.0,36.0,,,1412.0,1407.0,1412.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772151,,2.0,0.0,1557.0,134.0,-1.0,530.0,19.0,72.0,1205.0,855.0,,,,,,,,,,,1030.0,855.0,1205.0,,,
EV1897701586,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Lob,ED289,,,,,SQ1897700035,PL1897703501,EC18977001586,TV1897701586,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100047,P100123",,Todd Heffner,N20252026F,4.0,,,ZX0004,,,,,,TB02,STR0001,,0,12.0,3.0,,,1505.0,1500.0,1505.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772179,,0.0,2.0,1464.0,41.0,-1.0,623.0,163.0,19.0,1619.0,1733.0,,,,,,,,,,,1676.0,1619.0,1733.0,,,
EV1897701593,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,,,,,SQ1897700035,PL1897703503,EC18977001593,TV1897701593,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,0.0,P100108,,Robert Mayfield,N20252026F,5.0,,,ZX0002,,,,,,TB02,STR0001,,0,11.0,51.0,,,1517.0,1512.0,1517.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772186,,0.0,6.0,29.0,1452.0,635.0,-1.0,151.0,31.0,997.0,,,,,,,,,,,,997.0,997.0,997.0,,,
EV1897701596,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700035,PL1897703504,EC18977001596,TV1897701596,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,2.0,P100039,,Nicole Downs,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,11.0,45.0,11.0,43.0,1523.0,1518.0,1525.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772189,,2.0,3.0,23.0,1446.0,641.0,-1.0,145.0,37.0,1137.0,,,,,,,,,,,,1137.0,1137.0,1137.0,,,
EV1897701601,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,,,SQ1897700035,PL1897703507,EC18977001601,TV1897701601,SH1897700041,,Velodrome,N10010,HollowBrook,N10003,0.0,P100123,,Todd Heffner,N20252026F,4.0,,,ZX0003,,,,,,TB02,STR0001,,0,11.0,39.0,,,1529.0,1524.0,1529.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772194,,0.0,2.0,1440.0,17.0,-1.0,647.0,139.0,43.0,1733.0,,,,,,,,,,,,1733.0,1733.0,1733.0,,,
EV1897701622,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,,,,,SQ1897700037,PL1897703703,EC18977001622,TV1897701622,SH1897700043,,Velodrome,N10010,HollowBrook,N10003,0.0,,,,N20252026F,,,,ZX0002,,,,,,TB02,STR0001,,0,10.0,35.0,,,1593.0,1588.0,1593.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772215,,4.0,0.0,563.0,1376.0,47.0,-1.0,75.0,107.0,,,,,,,,,,,,,,,,,,
EV1897701639,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700037,PL1897703707,EC18977001639,TV1897701639,SH1897700043,,Velodrome,N10010,HollowBrook,N10003,4.0,P100201,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,9.0,52.0,9.0,48.0,1636.0,1631.0,1640.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772232,,4.0,4.0,520.0,1333.0,90.0,-1.0,32.0,150.0,1593.0,,,,,,,,,,,,1593.0,1593.0,1593.0,,,
EV1897701645,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700037,PL1897703710,EC18977001645,TV1897701645,SH1897700044,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100049,P100084",,Kirk Moore,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0001,,0,9.0,35.0,,,1653.0,1648.0,1653.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772238,,0.0,5.0,1316.0,503.0,-1.0,107.0,15.0,167.0,1161.0,1915.0,,,,,,,,,,,1538.0,1161.0,1915.0,,,
EV1897701672,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,,,SQ1897700039,PL1897703904,EC18977001672,TV1897701672,SH1897700045,,Velodrome,N10010,HollowBrook,N10003,0.0,P100086,,Beau Kelly,N20252026F,5.0,,,ZX0003,,,,,,TB03,STR0001,,0,8.0,19.0,,,1729.0,1724.0,1729.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772264,,0.0,5.0,1240.0,427.0,-1.0,183.0,21.0,61.0,1605.0,,,,,,,,,,,,1605.0,1605.0,1605.0,,,
EV1897701693,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700041,PL1897704102,EC18977001693,TV1897701693,SH1897700046,,Velodrome,N10010,HollowBrook,N10003,1.0,P100088,P100097,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,7.0,25.0,7.0,24.0,1783.0,1778.0,1784.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772285,,1.0,4.0,1186.0,373.0,-1.0,237.0,66.0,33.0,1846.0,,,,,,855.0,,,,,,1846.0,1846.0,1846.0,855.0,855.0,855.0
EV1897701705,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED292,,,,,SQ1897700041,PL1897704107,EC18977001705,TV1897701705,SH1897700046,,Velodrome,N10010,HollowBrook,N10003,0.0,P100001,,Sam Downs,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0001,,0,7.0,10.0,,,1798.0,1793.0,1798.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772297,,0.0,0.0,358.0,1171.0,252.0,-1.0,51.0,48.0,1647.0,,,,,,,,,,,,1647.0,1647.0,1647.0,,,
EV1897701715,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED287,,,,,SQ1897700041,PL1897704109,EC18977001715,TV1897701715,SH1897700046,,Velodrome,N10010,HollowBrook,N10003,1.0,P100084,"P100097,P100132",Ty Smith,N20252026F,4.0,,,ZX0002,,,,,,TB03,STR0001,,0,6.0,52.0,6.0,51.0,1816.0,1811.0,1817.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772307,,1.0,4.0,1153.0,340.0,-1.0,270.0,33.0,66.0,1915.0,,,,,,855.0,1014.0,,,,,1915.0,1915.0,1915.0,934.5,855.0,1014.0
EV1897701723,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700041,PL1897704113,EC18977001723,TV1897701723,SH1897700047,,Velodrome,N10010,HollowBrook,N10003,2.0,P100088,,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,6.0,40.0,6.0,38.0,1828.0,1823.0,1830.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772315,,3.0,0.0,1141.0,328.0,-1.0,282.0,21.0,78.0,1846.0,,,,,,,,,,,,1846.0,1846.0,1846.0,,,
EV1897701735,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,,,SQ1897700043,PL1897704301,EC18977001735,TV1897701735,SH1897700048,,Velodrome,N10010,HollowBrook,N10003,0.0,P100123,,Todd Heffner,N20252026F,4.0,,,ZX0003,,,,,,TB03,STR0001,,0,5.0,48.0,,,1880.0,1875.0,1880.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772327,,6.0,0.0,1089.0,276.0,-1.0,334.0,71.0,31.0,1733.0,,,,,,,,,,,,1733.0,1733.0,1733.0,,,
EV1897701741,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED295,,,,,SQ1897700043,PL1897704304,EC18977001741,TV1897701741,SH1897700048,,Velodrome,N10010,HollowBrook,N10003,3.0,P100159,,Josh Cronk,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0001,,0,5.0,38.0,5.0,35.0,1890.0,1885.0,1893.0,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772333,,3.0,2.0,266.0,1079.0,344.0,-1.0,61.0,41.0,1278.0,,,,,,,,,,,,1278.0,1278.0,1278.0,,,
EV1897701748,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED288,,,,,SQ1897700043,PL1897704309,EC18977001748,TV1897701748,SH1897700048,,Velodrome,N10010,HollowBrook,N10003,0.0,,,,N20252026F,,,,ZX0003,,,,,,TB03,STR0001,,0,5.0,21.0,,,1907.0,1902.0,1907.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772340,,3.0,0.0,1062.0,249.0,-1.0,361.0,44.0,58.0,,,,,,,,,,,,,,,,,,
EV1897701760,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneEntry_Pass,ED281,,,,,SQ1897700043,PL1897704313,EC18977001760,TV1897701760,SH1897700049,,Velodrome,N10010,HollowBrook,N10003,0.0,"P100047,P100088",P100201,Hayden Smith,N20252026F,4.0,,ZE0007,,,,,,,TB03,STR0001,,0,5.0,0.0,,,1928.0,1923.0,1928.0,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772352,,0.0,4.0,1041.0,228.0,-1.0,382.0,23.0,79.0,1619.0,1846.0,,,,,1593.0,,,,,,1732.5,1619.0,1846.0,1593.0,1593.0,1593.0
EV1897701785,18977,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED291,,,,,SQ1897700045,PL1897704501,EC18977001785,TV1897701785,SH1897700051,,Velodrome,N10010,HollowBrook,N10003,0.0,P100161,,Galen Wood,N20252026F,4.0,,,ZX0006,,,,,,TB04,STR0001,,0,4.0,12.0,,,1976.0,1971.0,1976.0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,,0,,,,BO189772377,,2.0,0.0,180.0,993.0,430.0,-1.0,9.0,25.0,1135.0,,,,,,,,,,,,1135.0,1135.0,1135.0,,,
