shift_quality_key,game_id,player_id,shift_index,shift_duration,shift_quality,quality_score,period,strength,situation
SH1897700041,18977,P100091,41,104.0,exhausted,40,2.0,,
SH1897700042,18977,P100091,42,13.0,short,70,2.0,,
SH1897700045,18977,P100091,45,89.0,long,70,2.0,,
SH1897700051,18977,P100091,51,36.0,optimal,100,2.0,,
SH1897700052,18977,P100091,52,89.0,long,70,2.0,,
SH1897700053,18977,P100091,53,12.0,short,70,2.0,,
SH1897700061,18977,P100091,61,45.0,good,90,3.0,,
SH1897700074,18977,P100091,74,69.0,long,70,3.0,,
SH1897700075,18977,P100091,75,70.0,long,70,3.0,,
SH1897700080,18977,P100091,80,51.0,good,90,3.0,,
SH1897700081,18977,P100091,81,52.0,good,90,3.0,,
SH1897700001,18977,P100096,1,64.0,long,70,1.0,,
SH1897700002,18977,P100096,2,16.0,short,70,1.0,,
SH1897700003,18977,P100096,3,119.0,exhausted,40,1.0,,
SH1897700004,18977,P100096,4,27.0,short,70,1.0,,
SH1897700005,18977,P100096,5,130.0,exhausted,40,1.0,,
SH1897700006,18977,P100096,6,6.0,short,70,1.0,,
SH1897700007,18977,P100096,7,9.0,short,70,1.0,,
SH1897700008,18977,P100096,8,24.0,short,70,1.0,,
SH1897700009,18977,P100096,9,45.0,good,90,1.0,,
SH1897700010,18977,P100096,10,32.0,optimal,100,1.0,,
SH1897700011,18977,P100096,11,81.0,long,70,1.0,,
SH1897700012,18977,P100096,12,11.0,short,70,1.0,,
SH1897700013,18977,P100096,13,29.0,short,70,1.0,,
SH1897700014,18977,P100096,14,22.0,short,70,1.0,,
SH1897700015,18977,P100096,15,70.0,long,70,1.0,,
SH1897700016,18977,P100096,16,5.0,short,70,1.0,,
SH1897700017,18977,P100096,17,40.0,optimal,100,1.0,,
SH1897700018,18977,P100096,18,93.0,exhausted,40,1.0,,
SH1897700019,18977,P100096,19,23.0,short,70,1.0,,
SH1897700020,18977,P100096,20,11.0,short,70,1.0,,
SH1897700021,18977,P100096,21,22.0,short,70,1.0,,
SH1897700022,18977,P100096,22,7.0,short,70,1.0,,
SH1897700023,18977,P100096,23,77.0,long,70,1.0,,
SH1897700024,18977,P100096,24,23.0,short,70,1.0,,
SH1897700025,18977,P100096,25,9.0,short,70,1.0,,
SH1897700026,18977,P100096,26,12.0,short,70,1.0,,
SH1897700027,18977,P100096,27,6.0,short,70,1.0,,
SH1897700028,18977,P100096,28,23.0,short,70,1.0,,
SH1897700029,18977,P100096,29,16.0,short,70,1.0,,
SH1897700030,18977,P100096,30,7.0,short,70,1.0,,
SH1897700031,18977,P100096,31,21.0,short,70,1.0,,
SH1897700033,18977,P100096,33,59.0,good,90,2.0,,
SH1897700034,18977,P100096,34,72.0,long,70,2.0,,
SH1897700035,18977,P100096,35,13.0,short,70,2.0,,
SH1897700036,18977,P100096,36,16.0,short,70,2.0,,
SH1897700037,18977,P100096,37,9.0,short,70,2.0,,
SH1897700038,18977,P100096,38,16.0,short,70,2.0,,
SH1897700039,18977,P100096,39,7.0,short,70,2.0,,
SH1897700040,18977,P100096,40,92.0,exhausted,40,2.0,,
SH1897700041,18977,P100096,41,104.0,exhausted,40,2.0,,
SH1897700042,18977,P100096,42,13.0,short,70,2.0,,
SH1897700043,18977,P100096,43,97.0,exhausted,40,2.0,,
SH1897700044,18977,P100096,44,22.0,short,70,2.0,,
SH1897700045,18977,P100096,45,89.0,long,70,2.0,,
SH1897700046,18977,P100096,46,65.0,long,70,2.0,,
SH1897700047,18977,P100096,47,27.0,short,70,2.0,,
SH1897700048,18977,P100096,48,72.0,long,70,2.0,,
SH1897700049,18977,P100096,49,18.0,short,70,2.0,,
SH1897700050,18977,P100096,50,13.0,short,70,2.0,,
SH1897700051,18977,P100096,51,36.0,optimal,100,2.0,,
SH1897700052,18977,P100096,52,89.0,long,70,2.0,,
SH1897700053,18977,P100096,53,12.0,short,70,2.0,,
SH1897700054,18977,P100096,54,7.0,short,70,2.0,,
SH1897700055,18977,P100096,55,33.0,optimal,100,2.0,,
SH1897700056,18977,P100096,56,23.0,short,70,2.0,,
SH1897700057,18977,P100096,57,1.0,short,70,2.0,,
SH1897700058,18977,P100096,58,4.0,short,70,2.0,,
SH1897700059,18977,P100096,59,71.0,long,70,2.0,,
SH1897700061,18977,P100096,61,45.0,good,90,3.0,,
SH1897700062,18977,P100096,62,39.0,optimal,100,3.0,,
SH1897700063,18977,P100096,63,12.0,short,70,3.0,,
SH1897700064,18977,P100096,64,102.0,exhausted,40,3.0,,
SH1897700065,18977,P100096,65,120.0,exhausted,40,3.0,,
SH1897700066,18977,P100096,66,20.0,short,70,3.0,,
SH1897700067,18977,P100096,67,41.0,optimal,100,3.0,,
SH1897700068,18977,P100096,68,9.0,short,70,3.0,,
SH1897700069,18977,P100096,69,7.0,short,70,3.0,,
SH1897700070,18977,P100096,70,13.0,short,70,3.0,,
SH1897700071,18977,P100096,71,49.0,good,90,3.0,,
SH1897700072,18977,P100096,72,12.0,short,70,3.0,,
SH1897700073,18977,P100096,73,17.0,short,70,3.0,,
SH1897700074,18977,P100096,74,69.0,long,70,3.0,,
SH1897700075,18977,P100096,75,70.0,long,70,3.0,,
SH1897700076,18977,P100096,76,49.0,good,90,3.0,,
SH1897700077,18977,P100096,77,65.0,long,70,3.0,,
SH1897700078,18977,P100096,78,45.0,good,90,3.0,,
SH1897700079,18977,P100096,79,15.0,short,70,3.0,,
SH1897700080,18977,P100096,80,51.0,good,90,3.0,,
SH1897700081,18977,P100096,81,52.0,good,90,3.0,,
SH1897700082,18977,P100096,82,6.0,short,70,3.0,,
SH1897700083,18977,P100096,83,7.0,short,70,3.0,,
SH1897700084,18977,P100096,84,16.0,short,70,3.0,,
SH1897700085,18977,P100096,85,33.0,optimal,100,3.0,,
SH1897700086,18977,P100096,86,18.0,short,70,3.0,,
SH1897700087,18977,P100096,87,43.0,optimal,100,3.0,,
SH1897700001,18977,P100097,1,64.0,long,70,1.0,,
SH1897700002,18977,P100097,2,16.0,short,70,1.0,,
SH1897700006,18977,P100097,6,6.0,short,70,1.0,,
SH1897700007,18977,P100097,7,9.0,short,70,1.0,,
SH1897700008,18977,P100097,8,24.0,short,70,1.0,,
SH1897700009,18977,P100097,9,45.0,good,90,1.0,,
SH1897700014,18977,P100097,14,22.0,short,70,1.0,,
SH1897700015,18977,P100097,15,70.0,long,70,1.0,,
SH1897700016,18977,P100097,16,5.0,short,70,1.0,,
SH1897700017,18977,P100097,17,40.0,optimal,100,1.0,,
SH1897700024,18977,P100097,24,23.0,short,70,1.0,,
SH1897700025,18977,P100097,25,9.0,short,70,1.0,,
SH1897700026,18977,P100097,26,12.0,short,70,1.0,,
SH1897700027,18977,P100097,27,6.0,short,70,1.0,,
SH1897700028,18977,P100097,28,23.0,short,70,1.0,,
SH1897700029,18977,P100097,29,16.0,short,70,1.0,,
SH1897700039,18977,P100097,39,7.0,short,70,2.0,,
SH1897700040,18977,P100097,40,92.0,exhausted,40,2.0,,
SH1897700045,18977,P100097,45,89.0,long,70,2.0,,
SH1897700061,18977,P100097,61,45.0,good,90,3.0,,
SH1897700065,18977,P100097,65,120.0,exhausted,40,3.0,,
SH1897700066,18977,P100097,66,20.0,short,70,3.0,,
SH1897700067,18977,P100097,67,41.0,optimal,100,3.0,,
SH1897700080,18977,P100097,80,51.0,good,90,3.0,,
SH1897700003,18977,P100100,3,119.0,exhausted,40,1.0,,
SH1897700008,18977,P100100,8,24.0,short,70,1.0,,
SH1897700009,18977,P100100,9,45.0,good,90,1.0,,
SH1897700010,18977,P100100,10,32.0,optimal,100,1.0,,
SH1897700015,18977,P100100,15,70.0,long,70,1.0,,
SH1897700016,18977,P100100,16,5.0,short,70,1.0,,
SH1897700017,18977,P100100,17,40.0,optimal,100,1.0,,
SH1897700023,18977,P100100,23,77.0,long,70,1.0,,
SH1897700024,18977,P100100,24,23.0,short,70,1.0,,
SH1897700025,18977,P100100,25,9.0,short,70,1.0,,
SH1897700034,18977,P100100,34,72.0,long,70,2.0,,
SH1897700035,18977,P100100,35,13.0,short,70,2.0,,
SH1897700041,18977,P100100,41,104.0,exhausted,40,2.0,,
SH1897700042,18977,P100100,42,13.0,short,70,2.0,,
SH1897700045,18977,P100100,45,89.0,long,70,2.0,,
SH1897700051,18977,P100100,51,36.0,optimal,100,2.0,,
SH1897700052,18977,P100100,52,89.0,long,70,2.0,,
SH1897700061,18977,P100100,61,45.0,good,90,3.0,,
SH1897700065,18977,P100100,65,120.0,exhausted,40,3.0,,
SH1897700072,18977,P100100,72,12.0,short,70,3.0,,
SH1897700073,18977,P100100,73,17.0,short,70,3.0,,
SH1897700074,18977,P100100,74,69.0,long,70,3.0,,
SH1897700075,18977,P100100,75,70.0,long,70,3.0,,
SH1897700079,18977,P100100,79,15.0,short,70,3.0,,
SH1897700080,18977,P100100,80,51.0,good,90,3.0,,
SH1897700081,18977,P100100,81,52.0,good,90,3.0,,
SH1897700082,18977,P100100,82,6.0,short,70,3.0,,
SH1897700083,18977,P100100,83,7.0,short,70,3.0,,
SH1897700084,18977,P100100,84,16.0,short,70,3.0,,
SH1897700088,18977,P100100,88,55.0,good,90,3.0,,
SH1897700004,18977,P100105,4,27.0,short,70,1.0,,
SH1897700005,18977,P100105,5,130.0,exhausted,40,1.0,,
SH1897700012,18977,P100105,12,11.0,short,70,1.0,,
SH1897700013,18977,P100105,13,29.0,short,70,1.0,,
SH1897700014,18977,P100105,14,22.0,short,70,1.0,,
SH1897700022,18977,P100105,22,7.0,short,70,1.0,,
SH1897700023,18977,P100105,23,77.0,long,70,1.0,,
SH1897700024,18977,P100105,24,23.0,short,70,1.0,,
SH1897700025,18977,P100105,25,9.0,short,70,1.0,,
SH1897700040,18977,P100105,40,92.0,exhausted,40,2.0,,
SH1897700044,18977,P100105,44,22.0,short,70,2.0,,
SH1897700045,18977,P100105,45,89.0,long,70,2.0,,
SH1897700051,18977,P100105,51,36.0,optimal,100,2.0,,
SH1897700052,18977,P100105,52,89.0,long,70,2.0,,
SH1897700053,18977,P100105,53,12.0,short,70,2.0,,
SH1897700054,18977,P100105,54,7.0,short,70,2.0,,
SH1897700055,18977,P100105,55,33.0,optimal,100,2.0,,
SH1897700056,18977,P100105,56,23.0,short,70,2.0,,
SH1897700063,18977,P100105,63,12.0,short,70,3.0,,
SH1897700064,18977,P100105,64,102.0,exhausted,40,3.0,,
SH1897700074,18977,P100105,74,69.0,long,70,3.0,,
SH1897700075,18977,P100105,75,70.0,long,70,3.0,,
SH1897700084,18977,P100105,84,16.0,short,70,3.0,,
SH1897700085,18977,P100105,85,33.0,optimal,100,3.0,,
SH1897700086,18977,P100105,86,18.0,short,70,3.0,,
SH1897700087,18977,P100105,87,43.0,optimal,100,3.0,,
SH1897700088,18977,P100105,88,55.0,good,90,3.0,,
SH1897700003,18977,P100108,3,119.0,exhausted,40,1.0,,
SH1897700010,18977,P100108,10,32.0,optimal,100,1.0,,
SH1897700011,18977,P100108,11,81.0,long,70,1.0,,
SH1897700015,18977,P100108,15,70.0,long,70,1.0,,
SH1897700016,18977,P100108,16,5.0,short,70,1.0,,
SH1897700017,18977,P100108,17,40.0,optimal,100,1.0,,
SH1897700026,18977,P100108,26,12.0,short,70,1.0,,
SH1897700027,18977,P100108,27,6.0,short,70,1.0,,
SH1897700028,18977,P100108,28,23.0,short,70,1.0,,
SH1897700029,18977,P100108,29,16.0,short,70,1.0,,
SH1897700030,18977,P100108,30,7.0,short,70,1.0,,
SH1897700031,18977,P100108,31,21.0,short,70,1.0,,
SH1897700041,18977,P100108,41,104.0,exhausted,40,2.0,,
SH1897700042,18977,P100108,42,13.0,short,70,2.0,,
SH1897700046,18977,P100108,46,65.0,long,70,2.0,,
SH1897700047,18977,P100108,47,27.0,short,70,2.0,,
SH1897700055,18977,P100108,55,33.0,optimal,100,2.0,,
SH1897700056,18977,P100108,56,23.0,short,70,2.0,,
SH1897700057,18977,P100108,57,1.0,short,70,2.0,,
SH1897700058,18977,P100108,58,4.0,short,70,2.0,,
SH1897700065,18977,P100108,65,120.0,exhausted,40,3.0,,
SH1897700066,18977,P100108,66,20.0,short,70,3.0,,
SH1897700067,18977,P100108,67,41.0,optimal,100,3.0,,
SH1897700076,18977,P100108,76,49.0,good,90,3.0,,
SH1897700077,18977,P100108,77,65.0,long,70,3.0,,
SH1897700003,18977,P100123,3,119.0,exhausted,40,1.0,,
SH1897700004,18977,P100123,4,27.0,short,70,1.0,,
SH1897700009,18977,P100123,9,45.0,good,90,1.0,,
SH1897700010,18977,P100123,10,32.0,optimal,100,1.0,,
SH1897700011,18977,P100123,11,81.0,long,70,1.0,,
SH1897700012,18977,P100123,12,11.0,short,70,1.0,,
SH1897700018,18977,P100123,18,93.0,exhausted,40,1.0,,
SH1897700019,18977,P100123,19,23.0,short,70,1.0,,
SH1897700020,18977,P100123,20,11.0,short,70,1.0,,
SH1897700021,18977,P100123,21,22.0,short,70,1.0,,
SH1897700022,18977,P100123,22,7.0,short,70,1.0,,
SH1897700027,18977,P100123,27,6.0,short,70,1.0,,
SH1897700028,18977,P100123,28,23.0,short,70,1.0,,
SH1897700029,18977,P100123,29,16.0,short,70,1.0,,
SH1897700030,18977,P100123,30,7.0,short,70,1.0,,
SH1897700031,18977,P100123,31,21.0,short,70,1.0,,
SH1897700033,18977,P100123,33,59.0,good,90,2.0,,
SH1897700034,18977,P100123,34,72.0,long,70,2.0,,
SH1897700035,18977,P100123,35,13.0,short,70,2.0,,
SH1897700036,18977,P100123,36,16.0,short,70,2.0,,
SH1897700041,18977,P100123,41,104.0,exhausted,40,2.0,,
SH1897700042,18977,P100123,42,13.0,short,70,2.0,,
SH1897700043,18977,P100123,43,97.0,exhausted,40,2.0,,
SH1897700044,18977,P100123,44,22.0,short,70,2.0,,
SH1897700048,18977,P100123,48,72.0,long,70,2.0,,
SH1897700049,18977,P100123,49,18.0,short,70,2.0,,
SH1897700050,18977,P100123,50,13.0,short,70,2.0,,
SH1897700053,18977,P100123,53,12.0,short,70,2.0,,
SH1897700054,18977,P100123,54,7.0,short,70,2.0,,
SH1897700055,18977,P100123,55,33.0,optimal,100,2.0,,
SH1897700056,18977,P100123,56,23.0,short,70,2.0,,
SH1897700057,18977,P100123,57,1.0,short,70,2.0,,
SH1897700058,18977,P100123,58,4.0,short,70,2.0,,
SH1897700062,18977,P100123,62,39.0,optimal,100,3.0,,
SH1897700063,18977,P100123,63,12.0,short,70,3.0,,
SH1897700064,18977,P100123,64,102.0,exhausted,40,3.0,,
SH1897700067,18977,P100123,67,41.0,optimal,100,3.0,,
SH1897700068,18977,P100123,68,9.0,short,70,3.0,,
SH1897700069,18977,P100123,69,7.0,short,70,3.0,,
SH1897700070,18977,P100123,70,13.0,short,70,3.0,,
SH1897700071,18977,P100123,71,49.0,good,90,3.0,,
SH1897700072,18977,P100123,72,12.0,short,70,3.0,,
SH1897700076,18977,P100123,76,49.0,good,90,3.0,,
SH1897700077,18977,P100123,77,65.0,long,70,3.0,,
SH1897700081,18977,P100123,81,52.0,good,90,3.0,,
SH1897700082,18977,P100123,82,6.0,short,70,3.0,,
SH1897700083,18977,P100123,83,7.0,short,70,3.0,,
SH1897700084,18977,P100123,84,16.0,short,70,3.0,,
SH1897700085,18977,P100123,85,33.0,optimal,100,3.0,,
SH1897700087,18977,P100123,87,43.0,optimal,100,3.0,,
SH1897700088,18977,P100123,88,55.0,good,90,3.0,,
SH1897700005,18977,P100132,5,130.0,exhausted,40,1.0,,
SH1897700017,18977,P100132,17,40.0,optimal,100,1.0,,
SH1897700018,18977,P100132,18,93.0,exhausted,40,1.0,,
SH1897700019,18977,P100132,19,23.0,short,70,1.0,,
SH1897700020,18977,P100132,20,11.0,short,70,1.0,,
SH1897700021,18977,P100132,21,22.0,short,70,1.0,,
SH1897700034,18977,P100132,34,72.0,long,70,2.0,,
SH1897700035,18977,P100132,35,13.0,short,70,2.0,,
SH1897700036,18977,P100132,36,16.0,short,70,2.0,,
SH1897700037,18977,P100132,37,9.0,short,70,2.0,,
SH1897700038,18977,P100132,38,16.0,short,70,2.0,,
SH1897700039,18977,P100132,39,7.0,short,70,2.0,,
SH1897700044,18977,P100132,44,22.0,short,70,2.0,,
SH1897700045,18977,P100132,45,89.0,long,70,2.0,,
SH1897700046,18977,P100132,46,65.0,long,70,2.0,,
SH1897700059,18977,P100132,59,71.0,long,70,2.0,,
SH1897700061,18977,P100132,61,45.0,good,90,3.0,,
SH1897700068,18977,P100132,68,9.0,short,70,3.0,,
SH1897700069,18977,P100132,69,7.0,short,70,3.0,,
SH1897700070,18977,P100132,70,13.0,short,70,3.0,,
SH1897700071,18977,P100132,71,49.0,good,90,3.0,,
SH1897700072,18977,P100132,72,12.0,short,70,3.0,,
SH1897700073,18977,P100132,73,17.0,short,70,3.0,,
SH1897700078,18977,P100132,78,45.0,good,90,3.0,,
SH1897700079,18977,P100132,79,15.0,short,70,3.0,,
SH1897700080,18977,P100132,80,51.0,good,90,3.0,,
SH1897700081,18977,P100132,81,52.0,good,90,3.0,,
SH1897700001,18977,P100159,1,64.0,long,70,1.0,,
SH1897700002,18977,P100159,2,16.0,short,70,1.0,,
SH1897700006,18977,P100159,6,6.0,short,70,1.0,,
SH1897700007,18977,P100159,7,9.0,short,70,1.0,,
SH1897700008,18977,P100159,8,24.0,short,70,1.0,,
SH1897700009,18977,P100159,9,45.0,good,90,1.0,,
SH1897700010,18977,P100159,10,32.0,optimal,100,1.0,,
SH1897700011,18977,P100159,11,81.0,long,70,1.0,,
SH1897700018,18977,P100159,18,93.0,exhausted,40,1.0,,
SH1897700019,18977,P100159,19,23.0,short,70,1.0,,
SH1897700020,18977,P100159,20,11.0,short,70,1.0,,
SH1897700021,18977,P100159,21,22.0,short,70,1.0,,
SH1897700033,18977,P100159,33,59.0,good,90,2.0,,
SH1897700034,18977,P100159,34,72.0,long,70,2.0,,
SH1897700035,18977,P100159,35,13.0,short,70,2.0,,
SH1897700036,18977,P100159,36,16.0,short,70,2.0,,
SH1897700037,18977,P100159,37,9.0,short,70,2.0,,
SH1897700038,18977,P100159,38,16.0,short,70,2.0,,
SH1897700039,18977,P100159,39,7.0,short,70,2.0,,
SH1897700043,18977,P100159,43,97.0,exhausted,40,2.0,,
SH1897700044,18977,P100159,44,22.0,short,70,2.0,,
SH1897700048,18977,P100159,48,72.0,long,70,2.0,,
SH1897700049,18977,P100159,49,18.0,short,70,2.0,,
SH1897700050,18977,P100159,50,13.0,short,70,2.0,,
SH1897700059,18977,P100159,59,71.0,long,70,2.0,,
SH1897700061,18977,P100159,61,45.0,good,90,3.0,,
SH1897700062,18977,P100159,62,39.0,optimal,100,3.0,,
SH1897700068,18977,P100159,68,9.0,short,70,3.0,,
SH1897700069,18977,P100159,69,7.0,short,70,3.0,,
SH1897700070,18977,P100159,70,13.0,short,70,3.0,,
SH1897700071,18977,P100159,71,49.0,good,90,3.0,,
SH1897700072,18977,P100159,72,12.0,short,70,3.0,,
SH1897700073,18977,P100159,73,17.0,short,70,3.0,,
SH1897700078,18977,P100159,78,45.0,good,90,3.0,,
SH1897700079,18977,P100159,79,15.0,short,70,3.0,,
SH1897700080,18977,P100159,80,51.0,good,90,3.0,,
SH1897700081,18977,P100159,81,52.0,good,90,3.0,,
SH1897700082,18977,P100159,82,6.0,short,70,3.0,,
SH1897700083,18977,P100159,83,7.0,short,70,3.0,,
SH1897700001,18977,P100161,1,64.0,long,70,1.0,,
SH1897700002,18977,P100161,2,16.0,short,70,1.0,,
SH1897700006,18977,P100161,6,6.0,short,70,1.0,,
SH1897700007,18977,P100161,7,9.0,short,70,1.0,,
SH1897700008,18977,P100161,8,24.0,short,70,1.0,,
SH1897700009,18977,P100161,9,45.0,good,90,1.0,,
SH1897700010,18977,P100161,10,32.0,optimal,100,1.0,,
SH1897700016,18977,P100161,16,5.0,short,70,1.0,,
SH1897700022,18977,P100161,22,7.0,short,70,1.0,,
SH1897700023,18977,P100161,23,77.0,long,70,1.0,,
SH1897700024,18977,P100161,24,23.0,short,70,1.0,,
SH1897700025,18977,P100161,25,9.0,short,70,1.0,,
SH1897700026,18977,P100161,26,12.0,short,70,1.0,,
SH1897700027,18977,P100161,27,6.0,short,70,1.0,,
SH1897700028,18977,P100161,28,23.0,short,70,1.0,,
SH1897700040,18977,P100161,40,92.0,exhausted,40,2.0,,
SH1897700041,18977,P100161,41,104.0,exhausted,40,2.0,,
SH1897700047,18977,P100161,47,27.0,short,70,2.0,,
SH1897700048,18977,P100161,48,72.0,long,70,2.0,,
SH1897700049,18977,P100161,49,18.0,short,70,2.0,,
SH1897700050,18977,P100161,50,13.0,short,70,2.0,,
SH1897700051,18977,P100161,51,36.0,optimal,100,2.0,,
SH1897700062,18977,P100161,62,39.0,optimal,100,3.0,,
SH1897700063,18977,P100161,63,12.0,short,70,3.0,,
SH1897700064,18977,P100161,64,102.0,exhausted,40,3.0,,
SH1897700074,18977,P100161,74,69.0,long,70,3.0,,
SH1897700075,18977,P100161,75,70.0,long,70,3.0,,
SH1897700082,18977,P100161,82,6.0,short,70,3.0,,
SH1897700083,18977,P100161,83,7.0,short,70,3.0,,
SH1897700084,18977,P100161,84,16.0,short,70,3.0,,
SH1897700085,18977,P100161,85,33.0,optimal,100,3.0,,
SH1897700086,18977,P100161,86,18.0,short,70,3.0,,
SH1897700087,18977,P100161,87,43.0,optimal,100,3.0,,
SH1897700003,18977,P100201,3,119.0,exhausted,40,1.0,,
SH1897700004,18977,P100201,4,27.0,short,70,1.0,,
SH1897700007,18977,P100201,7,9.0,short,70,1.0,,
SH1897700008,18977,P100201,8,24.0,short,70,1.0,,
SH1897700009,18977,P100201,9,45.0,good,90,1.0,,
SH1897700010,18977,P100201,10,32.0,optimal,100,1.0,,
SH1897700011,18977,P100201,11,81.0,long,70,1.0,,
SH1897700012,18977,P100201,12,11.0,short,70,1.0,,
SH1897700018,18977,P100201,18,93.0,exhausted,40,1.0,,
SH1897700019,18977,P100201,19,23.0,short,70,1.0,,
SH1897700031,18977,P100201,31,21.0,short,70,1.0,,
SH1897700033,18977,P100201,33,59.0,good,90,2.0,,
SH1897700034,18977,P100201,34,72.0,long,70,2.0,,
SH1897700041,18977,P100201,41,104.0,exhausted,40,2.0,,
SH1897700042,18977,P100201,42,13.0,short,70,2.0,,
SH1897700043,18977,P100201,43,97.0,exhausted,40,2.0,,
SH1897700047,18977,P100201,47,27.0,short,70,2.0,,
SH1897700048,18977,P100201,48,72.0,long,70,2.0,,
SH1897700049,18977,P100201,49,18.0,short,70,2.0,,
SH1897700050,18977,P100201,50,13.0,short,70,2.0,,
SH1897700051,18977,P100201,51,36.0,optimal,100,2.0,,
SH1897700059,18977,P100201,59,71.0,long,70,2.0,,
SH1897700061,18977,P100201,61,45.0,good,90,3.0,,
SH1897700065,18977,P100201,65,120.0,exhausted,40,3.0,,
SH1897700066,18977,P100201,66,20.0,short,70,3.0,,
SH1897700067,18977,P100201,67,41.0,optimal,100,3.0,,
SH1897700075,18977,P100201,75,70.0,long,70,3.0,,
SH1897700076,18977,P100201,76,49.0,good,90,3.0,,
SH1897700077,18977,P100201,77,65.0,long,70,3.0,,
SH1897700086,18977,P100201,86,18.0,short,70,3.0,,
SH1897700087,18977,P100201,87,43.0,optimal,100,3.0,,
SH1897700088,18977,P100201,88,55.0,good,90,3.0,,
SH1897700003,18977,P100211,3,119.0,exhausted,40,1.0,,
SH1897700004,18977,P100211,4,27.0,short,70,1.0,,
SH1897700011,18977,P100211,11,81.0,long,70,1.0,,
SH1897700012,18977,P100211,12,11.0,short,70,1.0,,
SH1897700013,18977,P100211,13,29.0,short,70,1.0,,
SH1897700014,18977,P100211,14,22.0,short,70,1.0,,
SH1897700019,18977,P100211,19,23.0,short,70,1.0,,
SH1897700020,18977,P100211,20,11.0,short,70,1.0,,
SH1897700021,18977,P100211,21,22.0,short,70,1.0,,
SH1897700022,18977,P100211,22,7.0,short,70,1.0,,
SH1897700034,18977,P100211,34,72.0,long,70,2.0,,
SH1897700035,18977,P100211,35,13.0,short,70,2.0,,
SH1897700036,18977,P100211,36,16.0,short,70,2.0,,
SH1897700037,18977,P100211,37,9.0,short,70,2.0,,
SH1897700038,18977,P100211,38,16.0,short,70,2.0,,
SH1897700039,18977,P100211,39,7.0,short,70,2.0,,
SH1897700043,18977,P100211,43,97.0,exhausted,40,2.0,,
SH1897700044,18977,P100211,44,22.0,short,70,2.0,,
SH1897700050,18977,P100211,50,13.0,short,70,2.0,,
SH1897700051,18977,P100211,51,36.0,optimal,100,2.0,,
SH1897700052,18977,P100211,52,89.0,long,70,2.0,,
SH1897700053,18977,P100211,53,12.0,short,70,2.0,,
SH1897700054,18977,P100211,54,7.0,short,70,2.0,,
SH1897700055,18977,P100211,55,33.0,optimal,100,2.0,,
SH1897700056,18977,P100211,56,23.0,short,70,2.0,,
SH1897700057,18977,P100211,57,1.0,short,70,2.0,,
SH1897700058,18977,P100211,58,4.0,short,70,2.0,,
SH1897700065,18977,P100211,65,120.0,exhausted,40,3.0,,
SH1897700066,18977,P100211,66,20.0,short,70,3.0,,
SH1897700067,18977,P100211,67,41.0,optimal,100,3.0,,
SH1897700068,18977,P100211,68,9.0,short,70,3.0,,
SH1897700069,18977,P100211,69,7.0,short,70,3.0,,
SH1897700070,18977,P100211,70,13.0,short,70,3.0,,
SH1897700078,18977,P100211,78,45.0,good,90,3.0,,
SH1897700079,18977,P100211,79,15.0,short,70,3.0,,
SH1897700080,18977,P100211,80,51.0,good,90,3.0,,
SH1897700005,18977,P100224,5,130.0,exhausted,40,1.0,,
SH1897700006,18977,P100224,6,6.0,short,70,1.0,,
SH1897700018,18977,P100224,18,93.0,exhausted,40,1.0,,
SH1897700019,18977,P100224,19,23.0,short,70,1.0,,
SH1897700034,18977,P100224,34,72.0,long,70,2.0,,
SH1897700035,18977,P100224,35,13.0,short,70,2.0,,
SH1897700036,18977,P100224,36,16.0,short,70,2.0,,
SH1897700037,18977,P100224,37,9.0,short,70,2.0,,
SH1897700038,18977,P100224,38,16.0,short,70,2.0,,
SH1897700039,18977,P100224,39,7.0,short,70,2.0,,
SH1897700045,18977,P100224,45,89.0,long,70,2.0,,
SH1897700046,18977,P100224,46,65.0,long,70,2.0,,
SH1897700047,18977,P100224,47,27.0,short,70,2.0,,
SH1897700059,18977,P100224,59,71.0,long,70,2.0,,
SH1897700061,18977,P100224,61,45.0,good,90,3.0,,
SH1897700069,18977,P100224,69,7.0,short,70,3.0,,
SH1897700070,18977,P100224,70,13.0,short,70,3.0,,
SH1897700071,18977,P100224,71,49.0,good,90,3.0,,
SH1897700072,18977,P100224,72,12.0,short,70,3.0,,
SH1897700073,18977,P100224,73,17.0,short,70,3.0,,
