event_id,game_id,event_detail_2_id,event_detail_id,event_type_id,game_id,period_id,play_id,player_id,sequence_id,team_venue_id,zone_id,player_game_number,period,event_index,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,Type,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_role,role_number,player_team,sequence_index_auto,play_index_auto
EV1898101523,18981,E27243,ED8839,ET7418,18981,PR5711,PL1898100320,P100105,SQ1898100113,TV8922,,9.0,2.0,1523.0,,1523.0,13.0,46.0,,,e,,,,Away,a,Offensive,,,,,,,261.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,,47.0,0.0,826.0,826.0,72.0,1152.0,1406.0,1401.0,1406.0,event_team_player_1,1.0,Velodrome,113,320
EV1898101524,18981,E25307,ED1488,ET6596,18981,PR5711,PL1898100321,P100061,SQ1898100113,TV1865,,23.0,2.0,1524.0,,1524.0,13.0,42.0,,,e,,,,Home,h,Offensive,,,,,,,261.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Rim/Wrap,,47.0,0.0,822.0,822.0,72.0,1152.0,1410.0,1405.0,1410.0,event_team_player_1,1.0,Nelson,113,321
EV1898101525,18981,E20150,ED3492,ET5668,18981,PR5711,PL1898100322,P100078,SQ1898100113,TV1865,ZN1553,10.0,2.0,1525.0,,1525.0,13.0,40.0,13.0,39.0,e,d,d,,Home,h,Offensive,,,,,,,262.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,47.0,1.0,820.0,819.0,72.0,1152.0,1412.0,1407.0,1413.0,event_team_player_1,1.0,Nelson,113,322
EV1898101526,18981,,,ET2832,18981,PR5711,PL1898100322,P100078,SQ1898100113,TV1865,,10.0,2.0,1526.0,,1526.0,13.0,39.0,13.0,37.0,e,,,,Home,h,Offensive,,,,,,,262.0,Nelson,Velodrome,Possession,,,,47.0,2.0,819.0,817.0,72.0,1152.0,1413.0,1408.0,1415.0,event_team_player_1,1.0,Nelson,113,322
EV1898101527,18981,E26998,ED8935,ET5668,18981,PR5711,PL1898100323,P100078,SQ1898100113,TV1865,ZN3166,10.0,2.0,1527.0,,1527.0,13.0,37.0,13.0,36.0,e,o,o,,Home,h,Offensive,,,,,,,263.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,47.0,1.0,817.0,816.0,72.0,1152.0,1415.0,1410.0,1416.0,event_team_player_1,1.0,Nelson,113,323
EV1898101528,18981,E25765,ED6623,ET8738,18981,PR5711,PL1898100323,P100078,SQ1898100113,TV1865,ZN3166,10.0,2.0,1528.0,,1528.0,13.0,36.0,,,e,o,o,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Shot,Shot_Blocked,Shot-Wrist,,47.0,0.0,816.0,816.0,72.0,1152.0,1416.0,1411.0,1416.0,event_team_player_1,1.0,Nelson,113,323
EV1898101529,18981,,,ET2832,18981,PR5711,PL1898100323,P100079,SQ1898100113,TV1865,,44.0,2.0,1529.0,,1529.0,13.0,34.0,13.0,31.0,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Possession,,,,48.0,3.0,814.0,811.0,72.0,1152.0,1418.0,1413.0,1421.0,event_team_player_1,1.0,Nelson,113,323
EV1898101530,18981,E29857,ED6598,ET5088,18981,PR5711,PL1898100324,P100093,SQ1898100113,TV8922,,93.0,2.0,1530.0,,1530.0,13.0,31.0,,,e,,,,Away,a,Defensive,,,,,,,265.0,Nelson,Velodrome,Play,Play_Defensive,PokeCheck,,48.0,0.0,811.0,811.0,72.0,1152.0,1421.0,1416.0,1421.0,event_team_player_1,1.0,Velodrome,113,324
EV1898101531,18981,E23836,ED4139,ET5668,18981,PR5711,PL1898100325,P100119,SQ1898100113,TV1865,,37.0,2.0,1531.0,,1531.0,13.0,29.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,,48.0,0.0,809.0,809.0,72.0,1152.0,1423.0,1418.0,1423.0,event_team_player_1,1.0,Nelson,113,325
EV1898101532,18981,,,ET2832,18981,PR5711,PL1898100325,P100119,SQ1898100113,TV1865,,37.0,2.0,1532.0,,1532.0,13.0,29.0,13.0,27.0,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Possession,,,,48.0,2.0,809.0,807.0,72.0,1152.0,1423.0,1418.0,1425.0,event_team_player_1,1.0,Nelson,113,325
EV1898101533,18981,E25307,ED1488,ET6596,18981,PR5711,PL1898100325,P100119,SQ1898100113,TV1865,,37.0,2.0,1533.0,,1533.0,13.0,26.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Rim/Wrap,,48.0,0.0,806.0,806.0,72.0,1152.0,1426.0,1421.0,1426.0,event_team_player_1,1.0,Nelson,113,325
EV1898101534,18981,E21142,ED4495,ET6596,18981,PR5711,PL1898100326,P100078,SQ1898100113,TV1865,,10.0,2.0,1534.0,,1534.0,13.0,24.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Pass,Pass_Intercepted,Pass-Backhand,,48.0,0.0,804.0,804.0,72.0,1152.0,1428.0,1423.0,1428.0,event_team_player_1,1.0,Nelson,113,326
EV1898101535,18981,E21729,ED8839,ET7418,18981,PR5711,PL1898100327,P100078,SQ1898100114,TV1865,,10.0,2.0,1535.0,,1535.0,13.0,24.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-PassIntercepted,,48.0,0.0,804.0,804.0,72.0,1152.0,1428.0,1423.0,1428.0,event_team_player_1,1.0,Nelson,114,327
EV1898101536,18981,E25480,ED8839,ET7418,18981,PR5711,PL1898100328,P100093,SQ1898100115,TV8922,,93.0,2.0,1536.0,,1536.0,13.0,22.0,,,e,,,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,,48.0,0.0,802.0,802.0,72.0,1152.0,1430.0,1425.0,1430.0,event_team_player_1,1.0,Velodrome,115,328
EV1898101537,18981,E28151,ED8839,ET7418,18981,PR5711,PL1898100329,P100079,SQ1898100116,TV1865,,44.0,2.0,1537.0,,1537.0,13.0,20.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-DumpInZone,,48.0,0.0,800.0,800.0,72.0,1152.0,1432.0,1427.0,1432.0,event_team_player_1,1.0,Nelson,116,329
EV1898101538,18981,E25480,ED8839,ET7418,18981,PR5711,PL1898100330,P100105,SQ1898100117,TV8922,,9.0,2.0,1538.0,,1538.0,13.0,18.0,,,e,,,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,,48.0,0.0,798.0,798.0,72.0,1152.0,1434.0,1429.0,1434.0,event_team_player_1,1.0,Velodrome,117,330
EV1898101539,18981,E23836,ED4139,ET5668,18981,PR5711,PL1898100331,P100197,SQ1898100117,TV1865,,80.0,2.0,1539.0,,1539.0,13.0,18.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,,48.0,0.0,798.0,798.0,72.0,1152.0,1434.0,1429.0,1434.0,event_team_player_1,1.0,Nelson,117,331
EV1898101540,18981,,,ET2832,18981,PR5711,PL1898100331,P100197,SQ1898100117,TV1865,,80.0,2.0,1540.0,,1540.0,13.0,16.0,13.0,14.0,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Possession,,,,48.0,2.0,796.0,794.0,72.0,1152.0,1436.0,1431.0,1438.0,event_team_player_1,1.0,Nelson,117,331
EV1898101541,18981,E25765,ED6405,ET8738,18981,PR5711,PL1898100331,P100197,SQ1898100117,TV1865,ZN3166,80.0,2.0,1541.0,,1541.0,13.0,14.0,,,e,o,o,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,48.0,0.0,794.0,794.0,72.0,1152.0,1438.0,1433.0,1438.0,event_team_player_1,1.0,Nelson,117,331
EV1898101542,18981,E25281,ED3520,ET6112,18981,PR5711,PL1898100332,P100016,SQ1898100117,TV8922,ZN1553,39.0,2.0,1542.0,,1542.0,13.0,14.0,,,e,d,o,,Away,a,Defensive,,,,,,,265.0,Nelson,Velodrome,Save,Save_Rebound,Save-LeftPad,,48.0,0.0,794.0,794.0,72.0,1152.0,1438.0,1433.0,1438.0,event_team_player_1,1.0,Velodrome,117,332
EV1898101543,18981,,ED1102,ET2453,18981,PR5711,PL1898100332,P100016,SQ1898100117,TV8922,ZN1553,39.0,2.0,1543.0,,1543.0,13.0,13.0,,,e,d,o,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Rebound,Rebound_OppTeamRecovered,,,48.0,0.0,793.0,793.0,72.0,1152.0,1439.0,1434.0,1439.0,event_team_player_1,1.0,Velodrome,117,332
EV1898101544,18981,,,ET2832,18981,PR5711,PL1898100332,P100119,SQ1898100117,TV8922,,37.0,2.0,1544.0,,1544.0,13.0,12.0,13.0,10.0,e,,,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Possession,,,,48.0,2.0,792.0,790.0,72.0,1152.0,1440.0,1435.0,1442.0,event_team_player_1,1.0,Nelson,117,332
EV1898101545,18981,E21802,ED1488,ET6596,18981,PR5711,PL1898100333,P100119,SQ1898100117,TV1865,,37.0,2.0,1545.0,,1545.0,13.0,9.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Forehand,,48.0,0.0,789.0,789.0,72.0,1152.0,1443.0,1438.0,1443.0,event_team_player_1,1.0,Nelson,117,333
EV1898101546,18981,E25765,ED6405,ET8738,18981,PR5711,PL1898100334,P100079,SQ1898100117,TV1865,ZN3166,44.0,2.0,1546.0,,1546.0,13.0,8.0,,,e,o,o,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,48.0,0.0,788.0,788.0,72.0,1152.0,1444.0,1439.0,1444.0,event_team_player_1,1.0,Nelson,117,334
EV1898101547,18981,E21419,ED3520,ET6112,18981,PR5711,PL1898100335,P100016,SQ1898100117,TV8922,ZN1553,39.0,2.0,1547.0,,1547.0,13.0,8.0,,,e,d,o,,Away,a,Defensive,,,,,,,265.0,Nelson,Velodrome,Save,Save_Rebound,Save-Chest,,48.0,0.0,788.0,788.0,72.0,1152.0,1444.0,1439.0,1444.0,event_team_player_1,1.0,Velodrome,117,335
EV1898101548,18981,,ED1102,ET2453,18981,PR5711,PL1898100335,P100016,SQ1898100117,TV8922,ZN1553,39.0,2.0,1548.0,,1548.0,13.0,8.0,,,e,d,o,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Rebound,Rebound_OppTeamRecovered,,,48.0,0.0,788.0,788.0,72.0,1152.0,1444.0,1439.0,1444.0,event_team_player_1,1.0,Velodrome,117,335
EV1898101549,18981,E25765,ED6405,ET8738,18981,PR5711,PL1898100336,P100197,SQ1898100117,TV1865,ZN3166,80.0,2.0,1549.0,,1549.0,13.0,5.0,,,e,o,o,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,48.0,0.0,785.0,785.0,72.0,1152.0,1447.0,1442.0,1447.0,event_team_player_1,1.0,Nelson,117,336
EV1898101550,18981,E25281,ED3520,ET6112,18981,PR5711,PL1898100337,P100016,SQ1898100117,TV8922,ZN1553,39.0,2.0,1550.0,,1550.0,13.0,5.0,,,e,d,o,,Away,a,Defensive,,,,,,,265.0,Nelson,Velodrome,Save,Save_Rebound,Save-LeftPad,,48.0,0.0,785.0,785.0,72.0,1152.0,1447.0,1442.0,1447.0,event_team_player_1,1.0,Velodrome,117,337
EV1898101551,18981,,ED2161,ET2453,18981,PR5711,PL1898100337,P100016,SQ1898100117,TV8922,ZN1553,39.0,2.0,1551.0,,1551.0,13.0,5.0,,,e,d,o,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Rebound,Rebound_TeamRecovered,,,48.0,0.0,785.0,785.0,72.0,1152.0,1447.0,1442.0,1447.0,event_team_player_1,1.0,Velodrome,117,337
EV1898101552,18981,,,ET2832,18981,PR5711,PL1898100337,P100201,SQ1898100117,TV8922,,42.0,2.0,1552.0,,1552.0,13.0,1.0,13.0,0.0,e,,,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Possession,,,,48.0,1.0,781.0,780.0,72.0,1152.0,1451.0,1446.0,1452.0,event_team_player_1,1.0,Velodrome,117,337
EV1898101553,18981,E23320,ED7000,ET7418,18981,PR5711,PL1898100338,P100078,SQ1898100118,TV1865,,10.0,2.0,1553.0,,1553.0,13.0,0.0,,,e,,,,Home,h,Defensive,,,,,,,265.0,Nelson,Velodrome,Turnover,Turnover_Takeaway,Takeaway-PokeCheck,,48.0,0.0,780.0,780.0,72.0,1152.0,1452.0,1447.0,1452.0,event_team_player_1,1.0,Nelson,118,338
EV1898101554,18981,E25307,ED1488,ET6596,18981,PR5711,PL1898100338,P100078,SQ1898100118,TV1865,,10.0,2.0,1554.0,,1554.0,12.0,59.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Rim/Wrap,,48.0,0.0,779.0,779.0,72.0,1152.0,1453.0,1448.0,1453.0,event_team_player_1,1.0,Nelson,118,338
EV1898101555,18981,E29828,ED6405,ET8738,18981,PR5711,PL1898100339,P100078,SQ1898100118,TV1865,ZN3166,10.0,2.0,1555.0,,1555.0,12.0,58.0,,,e,o,o,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-OneTime,,48.0,0.0,778.0,778.0,72.0,1152.0,1454.0,1449.0,1454.0,event_team_player_1,1.0,Nelson,118,339
EV1898101556,18981,E25281,ED3520,ET6112,18981,PR5711,PL1898100340,P100016,SQ1898100118,TV8922,ZN1553,39.0,2.0,1556.0,,1556.0,12.0,58.0,,,e,d,o,,Away,a,Defensive,,,,,,,265.0,Nelson,Velodrome,Save,Save_Rebound,Save-LeftPad,,48.0,0.0,778.0,778.0,72.0,1152.0,1454.0,1449.0,1454.0,event_team_player_1,1.0,Velodrome,118,340
EV1898101557,18981,,ED1102,ET2453,18981,PR5711,PL1898100340,P100016,SQ1898100118,TV8922,ZN1553,39.0,2.0,1557.0,,1557.0,12.0,57.0,,,e,d,o,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Rebound,Rebound_OppTeamRecovered,,,48.0,0.0,777.0,777.0,72.0,1152.0,1455.0,1450.0,1455.0,event_team_player_1,1.0,Velodrome,118,340
EV1898101558,18981,E25307,ED1488,ET6596,18981,PR5711,PL1898100341,P100078,SQ1898100118,TV1865,,10.0,2.0,1558.0,,1558.0,12.0,55.0,,,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Rim/Wrap,,48.0,0.0,775.0,775.0,72.0,1152.0,1457.0,1452.0,1457.0,event_team_player_1,1.0,Nelson,118,341
EV1898101559,18981,,,ET2832,18981,PR5711,PL1898100341,P100197,SQ1898100118,TV1865,,80.0,2.0,1559.0,,1559.0,12.0,52.0,12.0,47.0,e,,,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Possession,,,,48.0,5.0,772.0,767.0,72.0,1152.0,1460.0,1455.0,1465.0,event_team_player_1,1.0,Nelson,118,341
EV1898101560,18981,E25765,ED6623,ET8738,18981,PR5711,PL1898100342,P100197,SQ1898100118,TV1865,ZN3166,80.0,2.0,1560.0,,1560.0,12.0,47.0,,,e,o,o,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Shot,Shot_Blocked,Shot-Wrist,,48.0,0.0,767.0,767.0,72.0,1152.0,1465.0,1460.0,1465.0,event_team_player_1,1.0,Nelson,118,342
EV1898101561,18981,E25765,ED8400,ET8738,18981,PR5711,PL1898100342,P100079,SQ1898100118,TV1865,ZN3166,44.0,2.0,1561.0,,1561.0,12.0,45.0,,,e,o,o,,Home,h,Offensive,,,,,,,265.0,Nelson,Velodrome,Shot,Shot_Missed,Shot-Wrist,,48.0,0.0,765.0,765.0,72.0,1152.0,1467.0,1462.0,1467.0,event_team_player_1,1.0,Nelson,118,342
EV1898101562,18981,,,ET2832,18981,PR5711,PL1898100343,P100093,SQ1898100118,TV8922,,93.0,2.0,1562.0,,1562.0,12.0,42.0,12.0,40.0,e,,,,Away,a,Offensive,,,,,,,265.0,Nelson,Velodrome,Possession,,,,48.0,2.0,762.0,760.0,72.0,1152.0,1470.0,1465.0,1472.0,event_team_player_1,1.0,Velodrome,118,343
EV1898101563,18981,E23952,ED3492,ET5668,18981,PR5711,PL1898100344,P100093,SQ1898100118,TV8922,ZN1553,93.0,2.0,1563.0,,1563.0,12.0,40.0,,,e,d,o,,Away,a,Offensive,,,,,,,266.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,,48.0,0.0,760.0,760.0,72.0,1152.0,1472.0,1467.0,1472.0,event_team_player_1,1.0,Velodrome,118,344
EV1898101564,18981,E29384,ED8935,ET5668,18981,PR5711,PL1898100345,P100093,SQ1898100118,TV8922,ZN3166,93.0,2.0,1564.0,,1564.0,12.0,40.0,,,e,o,d,,Away,a,Offensive,,,,,,,267.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-FromExitClear,,48.0,0.0,760.0,760.0,72.0,1152.0,1472.0,1467.0,1472.0,event_team_player_1,1.0,Velodrome,118,345
EV1898101565,18981,E20150,ED3492,ET5668,18981,PR5711,PL1898100346,P100197,SQ1898100118,TV1865,ZN1553,80.0,2.0,1565.0,,1565.0,12.0,33.0,12.0,29.0,e,d,d,,Home,h,Offensive,,,,,,,268.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,49.0,4.0,753.0,749.0,72.0,1152.0,1479.0,1474.0,1483.0,event_team_player_1,1.0,Nelson,118,346
EV1898101566,18981,,,ET2832,18981,PR5711,PL1898100346,P100197,SQ1898100118,TV1865,,80.0,2.0,1566.0,,1566.0,12.0,29.0,12.0,27.0,e,,,,Home,h,Offensive,,,,,,,268.0,Nelson,Velodrome,Possession,,,,49.0,2.0,749.0,747.0,72.0,1152.0,1483.0,1478.0,1485.0,event_team_player_1,1.0,Nelson,118,346
EV1898101567,18981,E26998,ED8935,ET5668,18981,PR5711,PL1898100347,P100197,SQ1898100118,TV1865,ZN3166,80.0,2.0,1567.0,,1567.0,12.0,27.0,12.0,25.0,e,o,o,,Home,h,Offensive,,,,,,,269.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,,49.0,2.0,747.0,745.0,72.0,1152.0,1485.0,1480.0,1487.0,event_team_player_1,1.0,Nelson,118,347
EV1898101568,18981,E25765,ED6405,ET8738,18981,PR5711,PL1898100347,P100197,SQ1898100118,TV1865,ZN3166,80.0,2.0,1568.0,,1568.0,12.0,25.0,,,e,o,o,,Home,h,Offensive,,,,,,,272.0,Nelson,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,,49.0,0.0,745.0,745.0,72.0,1152.0,1487.0,1482.0,1487.0,event_team_player_1,1.0,Nelson,118,347
EV1898101569,18981,E21475,ED3520,ET6112,18981,PR5711,PL1898100348,P100016,SQ1898100118,TV8922,ZN1553,39.0,2.0,1569.0,,1569.0,12.0,25.0,,,e,d,o,,Away,a,Defensive,,,,,,,272.0,Nelson,Velodrome,Save,Save_Rebound,Save-Butterfly,,49.0,0.0,745.0,745.0,72.0,1152.0,1487.0,1482.0,1487.0,event_team_player_1,1.0,Velodrome,118,348
EV1898101570,18981,,ED1102,ET2453,18981,PR5711,PL1898100348,P100016,SQ1898100118,TV8922,ZN1553,39.0,2.0,1570.0,,1570.0,12.0,25.0,,,e,d,o,,Away,a,Offensive,,,,,,,272.0,Nelson,Velodrome,Rebound,Rebound_OppTeamRecovered,,,49.0,0.0,745.0,745.0,72.0,1152.0,1487.0,1482.0,1487.0,event_team_player_1,1.0,Velodrome,118,348
EV1898101571,18981,E21315,ED1488,ET6596,18981,PR5711,PL1898100349,P100197,SQ1898100118,TV1865,,80.0,2.0,1571.0,,1571.0,12.0,21.0,,,e,,,,Home,h,Offensive,,,,,,,272.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Drop,,50.0,0.0,741.0,741.0,72.0,1152.0,1491.0,1486.0,1491.0,event_team_player_1,1.0,Nelson,118,349
EV1898101572,18981,,,ET2832,18981,PR5711,PL1898100349,P100079,SQ1898100118,TV1865,,44.0,2.0,1572.0,,1572.0,12.0,21.0,12.0,19.0,e,,,,Home,h,Offensive,,,,,,,272.0,Nelson,Velodrome,Possession,,,,50.0,2.0,741.0,739.0,72.0,1152.0,1491.0,1486.0,1493.0,event_team_player_1,1.0,Nelson,118,349
EV1898101573,18981,E25307,ED1488,ET6596,18981,PR5711,PL1898100349,P100079,SQ1898100118,TV1865,,44.0,2.0,1573.0,,1573.0,12.0,18.0,,,e,,,,Home,h,Offensive,,,,,,,272.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Rim/Wrap,,50.0,0.0,738.0,738.0,72.0,1152.0,1494.0,1489.0,1494.0,event_team_player_1,1.0,Nelson,118,349
EV1898101574,18981,,,ET2832,18981,PR5711,PL1898100349,P100197,SQ1898100118,TV1865,,80.0,2.0,1574.0,,1574.0,12.0,16.0,12.0,13.0,e,,,,Home,h,Offensive,,,,,,,272.0,Nelson,Velodrome,Possession,,,,50.0,3.0,736.0,733.0,72.0,1152.0,1496.0,1491.0,1499.0,event_team_player_1,1.0,Nelson,118,349
EV1898101575,18981,E25765,ED6623,ET8738,18981,PR5711,PL1898100350,P100197,SQ1898100118,TV1865,ZN3166,80.0,2.0,1575.0,,1575.0,12.0,13.0,,,e,o,o,,Home,h,Offensive,,,,,,,272.0,Nelson,Velodrome,Shot,Shot_Blocked,Shot-Wrist,,50.0,0.0,733.0,733.0,72.0,1152.0,1499.0,1494.0,1499.0,event_team_player_1,1.0,Nelson,118,350
EV1898101576,18981,E29146,ED8839,ET7418,18981,PR5711,PL1898100351,P100197,SQ1898100119,TV1865,,80.0,2.0,1576.0,,1576.0,12.0,12.0,,,e,,,,Home,h,Offensive,,,,,,,272.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ShotBlocked,,50.0,0.0,732.0,732.0,72.0,1152.0,1500.0,1495.0,1500.0,event_team_player_1,1.0,Nelson,119,351
EV1898101577,18981,E23952,ED3492,ET5668,18981,PR5711,PL1898100352,P100093,SQ1898100119,TV8922,ZN1553,93.0,2.0,1577.0,,1577.0,12.0,11.0,,,e,d,o,,Away,a,Offensive,,,,,,,273.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Clear,,50.0,0.0,731.0,731.0,72.0,1152.0,1501.0,1496.0,1501.0,event_team_player_1,1.0,Velodrome,119,352
EV1898101578,18981,E29384,ED8935,ET5668,18981,PR5711,PL1898100353,P100093,SQ1898100119,TV8922,ZN3166,93.0,2.0,1578.0,,1578.0,12.0,11.0,,,e,o,d,,Away,a,Offensive,,,,,,,274.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-FromExitClear,,50.0,0.0,731.0,731.0,72.0,1152.0,1501.0,1496.0,1501.0,event_team_player_1,1.0,Velodrome,119,353
EV1898101579,18981,,,ET2832,18981,PR5711,PL1898100354,P100074,SQ1898100119,TV1865,,8.0,2.0,1579.0,,1579.0,12.0,5.0,12.0,3.0,e,,,,Home,h,Offensive,,,,,,,274.0,Nelson,Velodrome,Possession,,,,51.0,2.0,725.0,723.0,72.0,1152.0,1507.0,1502.0,1509.0,event_team_player_1,1.0,Nelson,119,354
EV1898101580,18981,E20150,ED3492,ET5668,18981,PR5711,PL1898100355,P100074,SQ1898100119,TV1865,ZN1553,8.0,2.0,1580.0,,1580.0,12.0,3.0,11.0,59.0,e,d,d,,Home,h,Offensive,,,,,,,275.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Rush,,51.0,4.0,723.0,719.0,72.0,1152.0,1509.0,1504.0,1513.0,event_team_player_1,1.0,Nelson,119,355
EV1898101581,18981,E24981,ED8935,ET5668,18981,PR5711,PL1898100356,P100074,SQ1898100119,TV1865,ZN3166,8.0,2.0,1581.0,,1581.0,11.0,59.0,11.0,57.0,e,o,o,,Home,h,Offensive,,,,,,,276.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,,51.0,2.0,719.0,717.0,72.0,1152.0,1513.0,1508.0,1515.0,event_team_player_1,1.0,Nelson,119,356
EV1898101582,18981,E27243,ED8839,ET7418,18981,PR5711,PL1898100357,P100074,SQ1898100120,TV1865,,8.0,2.0,1582.0,,1582.0,11.0,57.0,,,e,,,,Home,h,Offensive,,,,,,,276.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,,51.0,0.0,717.0,717.0,72.0,1152.0,1515.0,1510.0,1515.0,event_team_player_1,1.0,Nelson,120,357
EV1898101583,18981,E25307,ED1488,ET6596,18981,PR5711,PL1898100358,P100070,SQ1898100120,TV8922,,52.0,2.0,1583.0,,1583.0,11.0,51.0,,,e,,,,Away,a,Offensive,,,,,,,276.0,Nelson,Velodrome,Pass,Pass_Completed,Pass-Rim/Wrap,,51.0,0.0,711.0,711.0,72.0,1152.0,1521.0,1516.0,1521.0,event_team_player_1,1.0,Velodrome,120,358
EV1898101584,18981,E25480,ED8839,ET7418,18981,PR5711,PL1898100359,P100001,SQ1898100121,TV8922,,70.0,2.0,1584.0,,1584.0,11.0,49.0,,,e,,,,Away,a,Offensive,,,,,,,276.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,,51.0,0.0,709.0,709.0,72.0,1152.0,1523.0,1518.0,1523.0,event_team_player_1,1.0,Velodrome,121,359
EV1898101585,18981,E23836,ED4139,ET5668,18981,PR5711,PL1898100360,P100197,SQ1898100121,TV1865,,80.0,2.0,1585.0,,1585.0,11.0,44.0,,,e,,,,Home,h,Offensive,,,,,,,276.0,Nelson,Velodrome,Zone_Entry_Exit,Zone_Keepin,Zone-KeepIn,,51.0,0.0,704.0,704.0,72.0,1152.0,1528.0,1523.0,1528.0,event_team_player_1,1.0,Nelson,121,360
EV1898101586,18981,E28151,ED8839,ET7418,18981,PR5711,PL1898100361,P100197,SQ1898100122,TV1865,,80.0,2.0,1586.0,,1586.0,11.0,43.0,,,e,,,,Home,h,Offensive,,,,,,,276.0,Nelson,Velodrome,Turnover,Turnover_Giveaway,Giveaway-DumpInZone,,51.0,0.0,703.0,703.0,72.0,1152.0,1529.0,1524.0,1529.0,event_team_player_1,1.0,Nelson,122,361
EV1898101587,18981,,,ET2832,18981,PR5711,PL1898100362,P100070,SQ1898100122,TV8922,,52.0,2.0,1587.0,,1587.0,11.0,43.0,11.0,41.0,e,,,,Away,a,Offensive,,,,,,,276.0,Nelson,Velodrome,Possession,,,,51.0,2.0,703.0,701.0,72.0,1152.0,1529.0,1524.0,1531.0,event_team_player_1,1.0,Velodrome,122,362
