event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,save_key,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1896901442,18969,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Defensive,ZN02,SQ1896900046,PL1896904603,EC18969001442,TV1896901442,Platinum,N10008,Velodrome,N10010,0.0,"P100016,P100070",P100210,1.0,53.0,1.0,53.0,113.0,113.0,1087.0,1087.0,1087.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Hayden Perea,N20252026F,5.0,,,,,,,,,TB05,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1896901441,Shot,Shot_OnNetSaved,Platinum,0,EV1896901443,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,9.0,0.0,19.0,1.0,save,1,0,0,,81.0,,86.0,0,2.0,3.0,6.0,1.0,19.0,89.0,1,0,1,0,1.0,1,2.0,4.0,6.0,13.0,0,,SV189691441,0.0,0.0,90.0,81.0,-1.0,-1.0,27.0,9.0,201.98,199.98,,,,,132.99,,,,,,200.98,199.98,201.98,132.99,132.99,132.99
EV1896901452,18969,1,P01,Save,ET0002,Save_Freeze,ED0029,Save_Glove,ED099,,,Defensive,ZN02,SQ1896900046,PL1896904603,EC18969001452,TV1896901452,Platinum,N10008,Velodrome,N10010,0.0,"P100016,P100105",P100117,1.0,44.0,1.0,44.0,104.0,104.0,1096.0,1096.0,1096.0,0,0,a,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Keegan Mantaro,N20252026F,5.0,,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1896901451,Shot,Shot_OnNetSaved,Platinum,0,EV1896901453,Stoppage,Stoppage_Play,Velodrome,1,0.0,0.0,9.0,0.0,15.0,1.0,save,0,0,0,,90.0,,106.0,0,5.0,10.0,7.0,11.0,19.0,89.0,0,0,1,0,1.0,1,5.0,11.0,15.0,33.0,0,,SV189691461,0.0,0.0,99.0,90.0,-1.0,-1.0,36.0,9.0,192.98,78.0,,,,,312.97,,,,,,135.49,78.0,192.98,312.97,312.97,312.97
EV1896902546,18969,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Defensive,ZN02,SQ1896900146,PL1896914602,EC18969002546,TV1896902546,Platinum,N10008,Velodrome,N10010,0.0,"P100030,P100202",P100001,1.0,35.0,1.0,35.0,95.0,95.0,3505.0,3505.0,5305.0,2400,1800,h,,Platinum,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Francis Forte,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1896902545,Shot,Shot_OnNetSaved,Velodrome,0,EV1896902547,Rebound,Rebound_OppTeamRecovered,Platinum,1,0.0,0.0,9.0,0.0,5.0,1.0,save,0,0,0,,99.0,,122.0,0,3.0,5.0,6.0,2.0,6.0,76.0,0,0,1,0,1.0,1,9.0,13.0,24.0,49.0,0,,SV189691477,0.0,0.0,99.0,108.0,-1.0,-1.0,9.0,11.0,169.98000000000002,263.97,,,,,259.97,,,,,,216.975,169.98000000000002,263.97,259.97,259.97,259.97
EV1896902552,18969,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Defensive,ZN02,SQ1896900146,PL1896914602,EC18969002552,TV1896902552,Platinum,N10008,Velodrome,N10010,0.0,P100202,P100002,1.0,26.0,1.0,26.0,86.0,86.0,3514.0,3514.0,5314.0,2400,1800,h,,Platinum,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Francis Forte,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1896902551,Shot,Shot_OnNetSaved,Velodrome,0,EV1896901455,Faceoff,Faceoff_AfterStoppage,Velodrome,0,0.0,2.0,45.0,0.0,44.0,1.0,save,0,0,0,,108.0,,128.0,0,12.0,11.0,15.0,4.0,6.0,76.0,0,0,1,0,1.0,1,18.0,19.0,33.0,55.0,0,,SV189691483,0.0,2.0,108.0,117.0,-1.0,-1.0,9.0,2.0,244.97000000000003,,,,,,162.98000000000002,,,,,,244.97000000000003,244.97000000000003,244.97000000000003,162.98000000000002,162.98000000000002,162.98000000000002
EV1896902575,18969,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Glove,ED099,,,Defensive,ZN02,SQ1896900133,PL1896913301,EC18969002575,TV1896902575,Platinum,N10008,Velodrome,N10010,0.0,"P100025,P100202",P100002,0.0,41.0,0.0,41.0,41.0,41.0,3559.0,3559.0,5359.0,2400,1800,h,,Platinum,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Francis Forte,N20252026F,6.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1896902574,Shot,Shot_OnNetSaved,Velodrome,0,EV1896902576,Stoppage,Stoppage_Play,Platinum,1,0.0,0.0,,0.0,,1.0,,0,0,0,,153.0,,173.0,0,25.0,24.0,33.0,21.0,21.0,254.0,0,1,1,0,1.0,1,1.0,3.0,1.0,3.0,0,,SV189691528,0.0,1.0,153.0,162.0,-1.0,-1.0,21.0,16.0,116.98,116.98,,,,,58.99,,,,,,116.98,116.98,116.98,58.99,58.99,58.99
EV1897701032,18977,1,P01,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Defensive,ZN02,SQ1897700003,PL1897700301,EC18977001032,TV1897701032,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,16.0,39.0,16.0,39.0,999.0,999.0,201.0,201.0,201.0,0,0,h,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701031,Shot,Shot_OnNet,HollowBrook,0,EV1897701033,Stoppage,Stoppage_Freeze,Velodrome,1,0.0,0.0,15.0,0.0,19.0,1.0,save,0,0,0,317.0,,383.0,,0,1.0,5.0,6.0,2.0,3.0,125.0,0,0,0,0,0.0,1,1.0,4.0,1.0,4.0,0,,SV189771684,1.0,0.0,-1.0,-1.0,317.0,590.0,32.0,15.0,2944.88,,,,,,1667.88,,,,,,2944.88,2944.88,2944.88,1667.88,1667.88,1667.88
EV1897701932,18977,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Chest,ED098,,,Neutral,ZN03,SQ1897700081,PL1897708101,EC18977001932,TV1897701932,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100084,16.0,24.0,16.0,24.0,984.0,984.0,2616.0,2616.0,4416.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Ty Smith,N20252026F,4.0,,,,,,,,,TB01,STR01,6.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701931,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701933,Stoppage,Stoppage_Play,Velodrome,1,0.0,0.0,1.0,0.0,3.0,1.0,save,0,0,0,302.0,,363.0,,0,2.0,2.0,6.0,5.0,9.0,988.0,0,0,1,0,3.0,1,9.0,8.0,16.0,24.0,0,,SV189771704,0.0,0.0,-1.0,-1.0,302.0,575.0,15.0,18.0,2813.88,,,,,,1724.88,,,,,,2813.88,2813.88,2813.88,1724.88,1724.88,1724.88
EV1897701493,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700031,PL1897703113,EC18977001493,TV1897701493,Velodrome,N10010,HollowBrook,N10003,0.0,"P100016,P100198,P100224",P100047,16.0,23.0,16.0,23.0,983.0,983.0,1417.0,1417.0,2317.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Nathan Watts,N20252026F,4.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701492,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701494,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,0.0,9.0,0.0,6.0,1.0,save,0,0,0,301.0,,359.0,,0,3.0,6.0,7.0,1.0,28.0,875.0,1,0,1,0,2.0,1,10.0,12.0,17.0,28.0,0,,SV189771708,0.0,3.0,-1.0,-1.0,301.0,574.0,1.0,17.0,2813.88,1428.99,1017.99,,,,1376.98,,,,,,1753.62,1017.99,2813.88,1376.98,1376.98,1376.98
EV1897701498,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700047,PL1897704703,EC18977001498,TV1897701498,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,,16.0,14.0,16.0,14.0,974.0,974.0,1426.0,1426.0,2326.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701497,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701499,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,8.0,0.0,11.0,1.0,save,0,0,0,292.0,,352.0,,0,12.0,13.0,16.0,4.0,29.0,349.0,0,0,1,0,1.0,1,1.0,3.0,1.0,3.0,0,,SV189771715,0.0,0.0,-1.0,-1.0,292.0,565.0,10.0,8.0,2813.88,,,,,,,,,,,,2813.88,2813.88,2813.88,,,
EV1897701937,18977,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Glove,ED099,,,Neutral,ZN03,SQ1897700094,PL1897709401,EC18977001937,TV1897701937,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,16.0,6.0,16.0,6.0,966.0,966.0,2634.0,2634.0,4434.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Hayden Smith,N20252026F,4.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701936,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701938,Stoppage,Stoppage_Play,Velodrome,1,0.0,0.0,16.0,0.0,8.0,1.0,save,0,0,0,284.0,,340.0,,0,20.0,25.0,24.0,1.0,29.0,961.0,1,0,1,0,1.0,1,1.0,3.0,1.0,3.0,0,,SV189771727,1.0,0.0,-1.0,-1.0,284.0,557.0,18.0,78.0,2813.88,,,,,,1655.88,,,,,,2813.88,2813.88,2813.88,1655.88,1655.88,1655.88
EV1897701942,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700085,PL1897708501,EC18977001942,TV1897701942,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,15.0,50.0,15.0,50.0,950.0,950.0,2650.0,2650.0,4450.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB01,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701941,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701943,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,0.0,95.0,0.0,101.0,1.0,save,0,0,0,268.0,,331.0,,0,36.0,34.0,6.0,1.0,14.0,124.0,1,0,0,0,0.0,1,1.0,2.0,1.0,2.0,0,,SV189771736,0.0,0.0,-1.0,-1.0,268.0,541.0,16.0,62.0,2813.88,,,,,,1655.88,,,,,,2813.88,2813.88,2813.88,1655.88,1655.88,1655.88
EV1897701077,18977,1,P01,Save,ET0002,Save_Freeze,ED0029,Save_Glove,ED099,,,Defensive,ZN02,SQ1897700012,PL1897701201,EC18977001077,TV1897701077,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100049,14.0,15.0,14.0,15.0,855.0,855.0,345.0,345.0,345.0,0,0,h,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701076,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701538,Possession,,HollowBrook,0,0.0,0.0,10.0,0.0,6.0,1.0,save,0,0,0,173.0,,229.0,,0,0.0,2.0,2.0,13.0,14.0,174.0,0,0,1,0,1.0,1,1.0,3.0,1.0,3.0,0,,SV189771838,0.0,0.0,-1.0,-1.0,173.0,446.0,1.0,1.0,2650.88,,,,,,1035.0,,,,,,2650.88,2650.88,2650.88,1035.0,1035.0,1035.0
EV1897701542,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Blocker,ED096,,,Neutral,ZN03,SQ1897700053,PL1897705306,EC18977001542,TV1897701542,Velodrome,N10010,HollowBrook,N10003,0.0,"P100016,P100161","P100084,P100088",14.0,5.0,14.0,5.0,845.0,845.0,1555.0,1555.0,2455.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701541,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701543,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,0.0,30.0,0.0,31.0,1.0,save,0,0,0,163.0,,222.0,,0,8.0,4.0,12.0,8.0,57.0,650.0,0,0,1,0,4.0,1,11.0,10.0,11.0,10.0,0,,SV189771845,0.0,4.0,-1.0,-1.0,163.0,436.0,9.0,31.0,2411.88,902.0,,,,,1455.88,1411.88,,,,,1656.94,902.0,2411.88,1433.88,1411.88,1455.88
EV1897701088,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_Blocker,ED096,,,Defensive,ZN02,SQ1897700016,PL1897701601,EC18977001088,TV1897701088,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100105,13.0,35.0,13.0,35.0,815.0,815.0,385.0,385.0,385.0,0,0,a,,HollowBrook,Offensive,Defensive,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701087,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701089,Rebound,Rebound_OppTeamRecovered,HollowBrook,1,0.0,0.0,9.0,0.0,13.0,1.0,save,0,0,0,133.0,,190.0,,0,3.0,7.0,1.0,2.0,16.0,136.0,0,0,1,0,1.0,1,8.0,13.0,14.0,21.0,0,,SV189771877,0.0,0.0,-1.0,-1.0,406.0,133.0,39.0,1.0,2356.89,,,,,,922.99,,,,,,2356.89,2356.89,2356.89,922.99,922.99,922.99
EV1897701990,18977,3,P03,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700094,PL1897709401,EC18977001990,TV1897701990,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100108,13.0,26.0,13.0,26.0,806.0,806.0,2794.0,2794.0,4594.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701989,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701991,Stoppage,Stoppage_Play,Velodrome,1,0.0,0.0,44.0,0.0,32.0,1.0,save,0,0,0,124.0,,176.0,,0,4.0,4.0,10.0,7.0,29.0,961.0,0,0,1,0,1.0,1,8.0,10.0,23.0,35.0,0,,SV189771891,3.0,0.0,-1.0,-1.0,124.0,397.0,8.0,9.0,2411.88,,,,,,877.9,,,,,,2411.88,2411.88,2411.88,877.9,877.9,877.9
EV1897701571,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Other,ED101,,,Neutral,ZN03,SQ1897700053,PL1897705308,EC18977001571,TV1897701571,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100161,12.0,42.0,12.0,42.0,762.0,762.0,1638.0,1638.0,2538.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Galen Wood,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701570,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701572,Rebound,Rebound_OppTeamRecovered,HollowBrook,1,0.0,0.0,20.0,0.0,28.0,1.0,save,1,0,0,80.0,,143.0,,0,9.0,7.0,1.0,34.0,57.0,650.0,0,0,1,0,4.0,1,1.0,2.0,1.0,2.0,0,,SV189771924,0.0,0.0,-1.0,-1.0,353.0,80.0,35.0,20.0,2356.89,,,,,,810.0,,,,,,2356.89,2356.89,2356.89,810.0,810.0,810.0
EV1897701580,18977,2,P02,Save,ET0002,Save_Freeze,ED0029,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700047,PL1897704711,EC18977001580,TV1897701580,Velodrome,N10010,HollowBrook,N10003,0.0,"P100047,P100096,P100123","P100161,P100198",12.0,22.0,12.0,22.0,742.0,742.0,1658.0,1658.0,2558.0,1200,900,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV02,,0,0,0,,,,EV1897701579,Shot,Shot_OnNetSaved,Velodrome,0,EV1897701581,Stoppage,Stoppage_Play,HollowBrook,1,0.0,0.0,7.0,0.0,9.0,1.0,save,0,0,0,60.0,,114.0,,0,15.0,21.0,5.0,26.0,29.0,349.0,0,0,1,0,1.0,1,2.0,7.0,21.0,31.0,0,,SV189771953,0.0,0.0,-1.0,-1.0,333.0,60.0,55.0,101.0,1236.98,2102.89,1273.89,,,,810.0,1054.99,,,,,1537.92,1236.98,2102.89,932.495,810.0,1054.99
EV1897701111,18977,1,P01,Save,ET0002,Save_Rebound,ED0031,Save_Blocker,ED096,,,Defensive,ZN02,SQ1897700029,PL1897702901,EC18977001111,TV1897701111,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100088,12.0,15.0,12.0,15.0,735.0,735.0,465.0,465.0,465.0,0,0,h,,Velodrome,Offensive,Defensive,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701110,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701112,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,0.0,18.0,0.0,26.0,1.0,save,0,0,0,53.0,,104.0,,0,6.0,6.0,3.0,1.0,28.0,627.0,1,0,0,0,0.0,1,4.0,5.0,28.0,41.0,0,,SV189771963,2.0,0.0,-1.0,-1.0,53.0,326.0,7.0,94.0,2157.88,,,,,,1411.88,,,,,,2157.88,2157.88,2157.88,1411.88,1411.88,1411.88
EV1897701590,18977,2,P02,Save,ET0002,Save_Rebound,ED0031,Save_Chest,ED098,,,Neutral,ZN03,SQ1897700056,PL1897705601,EC18977001590,TV1897701590,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100047,11.0,57.0,11.0,57.0,717.0,717.0,1683.0,1683.0,2583.0,1200,900,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Nathan Watts,N20252026F,4.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897701589,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897701591,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,0.0,0.0,2.0,1.0,save,0,0,0,35.0,,77.0,,0,2.0,4.0,6.0,7.0,19.0,165.0,0,0,1,0,1.0,1,6.0,9.0,8.0,13.0,0,,SV189771990,0.0,0.0,-1.0,-1.0,35.0,308.0,25.0,76.0,2110.88,,,,,,1126.98,,,,,,2110.88,2110.88,2110.88,1126.98,1126.98,1126.98
EV1897702035,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Butterfly,ED097,,,Neutral,ZN03,SQ1897700095,PL1897709506,EC18977002035,TV1897702035,Velodrome,N10010,HollowBrook,N10003,0.0,P100016,P100211,11.0,57.0,11.0,57.0,717.0,717.0,2883.0,2883.0,4683.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702034,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702036,Rebound,Rebound_OppTeamRecovered,Velodrome,1,0.0,1.0,8.0,0.0,16.0,1.0,save,1,0,0,35.0,,74.0,,0,2.0,7.0,6.0,15.0,99.0,880.0,0,0,1,0,5.0,1,6.0,12.0,8.0,16.0,0,,SV189771993,0.0,1.0,-1.0,-1.0,35.0,308.0,25.0,76.0,2110.88,,,,,,724.0,,,,,,2110.88,2110.88,2110.88,724.0,724.0,724.0
EV1897702042,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_RightPad,ED102,,,Neutral,ZN03,SQ1897700095,PL1897709511,EC18977002042,TV1897702042,Velodrome,N10010,HollowBrook,N10003,0.0,"P100002,P100016",P100088,11.0,49.0,11.0,49.0,709.0,709.0,2891.0,2891.0,4691.0,2400,1800,h,,Velodrome,Neutral,Neutral,event_player_1,Defensive,1,e1,39.0,5v5,,,,,0,0,Wyatt Crandall,N20252026F,6.0,,,,,,,,,TB02,STR01,5.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702041,Shot,Shot_OnNetSaved,HollowBrook,0,EV1897702043,Rebound,Rebound_TeamRecovered,Velodrome,1,0.0,0.0,24.0,0.0,48.0,1.0,save,1,0,0,27.0,,57.0,,0,2.0,10.0,2.0,22.0,99.0,880.0,0,0,1,0,5.0,1,1.0,4.0,16.0,33.0,0,,SV189772010,0.0,0.0,-1.0,-1.0,27.0,300.0,33.0,68.0,647.89,2101.88,,,,,1281.88,,,,,,1374.885,647.89,2101.88,1281.88,1281.88,1281.88
EV1897702058,18977,3,P03,Save,ET0002,Save_Rebound,ED0031,Save_Chest,ED098,,,Neutral,ZN03,SQ1897700095,PL1897709512,EC18977002058,TV1897702058,Velodrome,N10010,HollowBrook,N10003,0.0,P100096,P100001,11.0,25.0,11.0,25.0,685.0,685.0,2915.0,2915.0,4715.0,2400,1800,a,,HollowBrook,Neutral,Neutral,event_player_1,Defensive,1,e1,99.0,5v5,,,,,0,0,Jared Wolf,N20252026F,6.0,,,,,,,,,TB02,STR01,4.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,SV01,,0,0,0,,,,EV1897702057,Shot,Shot_OnNetSaved,Velodrome,0,EV1897702059,Rebound,Rebound_OppTeamRecovered,HollowBrook,1,0.0,0.0,3.0,0.0,7.0,1.0,goal,0,0,0,3.0,,8.0,,0,2.0,5.0,5.0,38.0,99.0,880.0,0,0,1,0,5.0,1,11.0,19.0,40.0,82.0,0,,SV189772059,1.0,0.0,-1.0,-1.0,276.0,3.0,57.0,44.0,2006.89,,,,,,1109.0,,,,,,2006.89,2006.89,2006.89,1109.0,1109.0,1109.0
