event_tracking_key,event_key,event_id,game_id,event_index,player_id,player_game_number,period,linked_event_index,tracking_event_index,event_start_min,event_start_sec,event_end_min,event_end_sec,role_abrev,event_team_zone,home_team_zone,away_team_zone,team_venue,team_venue_abv,side_of_puck,sequence_index,play_index,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,zone_change_index,home_team,away_team,event_type_raw,event_detail,event_detail_2,event_successful,shift_index,duration,time_start_total_seconds,time_end_total_seconds,running_intermission_duration,period_start_total_running_seconds,running_video_time,event_running_start,event_running_end,player_role,role_number,player_team
ETK000077,EV1896909006,E_18969_9006,18969,9006,P100001,70.0,1,9006.0,9006,16.0,35.0,16.0,14.0,e,n,n,n,Away,a,,,,,,,,7.0,Platinum,Velodrome,DeadIce,,,,2.0,21.0,995.0,974.0,0.0,0.0,85.0,80.0,106.0,event_team_player_1,1.0,Velodrome
ETK000078,EV1896901042,E_18969_1042,18969,1042,P100117,45.0,1,,1042,16.0,14.0,,,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,2.0,0.0,974.0,974.0,0.0,0.0,106.0,101.0,106.0,event_team_player_1,1.0,Platinum
ETK000079,EV1896901042,E_18969_1042,18969,1042,P100023,3.0,1,,1042,16.0,14.0,,,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,2.0,0.0,974.0,974.0,0.0,0.0,106.0,101.0,106.0,event_team_player_2,2.0,Platinum
ETK000080,EV1896901042,E_18969_1042,18969,1042,P100201,42.0,1,,1042,16.0,14.0,,,o,o,o,d,Home,h,Defensive,,,,,,,7.0,Platinum,Velodrome,Faceoff,Faceoff_AfterStoppage,,,2.0,0.0,974.0,974.0,0.0,0.0,106.0,101.0,106.0,opp_team_player_1,1.0,Velodrome
ETK000081,EV1896909007,E_18969_9007,18969,9007,P100023,3.0,1,9007.0,9007,16.0,12.0,,,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,event_team_player_1,1.0,Platinum
ETK000082,EV1896909007,E_18969_9007,18969,9007,P100022,34.0,1,9007.0,9007,16.0,12.0,,,e,o,o,d,Home,h,Offensive,,,FrontofNet,AttemptedTip/Deflection,u,,7.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,event_team_player_2,2.0,Platinum
ETK000083,EV1896909007,E_18969_9007,18969,9007,P100016,39.0,1,9007.0,9007,16.0,12.0,,,o,o,o,d,Home,h,Defensive,,,,,,,7.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,opp_team_player_1,1.0,Velodrome
ETK000084,EV1896909007,E_18969_9007,18969,9007,P100224,61.0,1,9007.0,9007,16.0,12.0,,,o,o,o,d,Home,h,Defensive,,,InShotPassLane,,,,7.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,opp_team_player_2,2.0,Velodrome
ETK000085,EV1896909007,E_18969_9007,18969,9007,P100093,93.0,1,9007.0,9007,16.0,12.0,,,o,o,o,d,Home,h,Defensive,,,InShotPassLane,,,,7.0,Platinum,Velodrome,Shot,Shot_OnNetSaved,Shot-Wrist,s,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,opp_team_player_3,3.0,Velodrome
ETK000086,EV1896909007,E_18969_9007,18969,9007,P100016,39.0,1,9007.0,9007,16.0,12.0,,,e,d,o,d,Away,a,Defensive,,,,,,,7.0,Platinum,Velodrome,Save,Save_Rebound,Save-RightPad,,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,event_team_player_1,1.0,Velodrome
ETK000087,EV1896909007,E_18969_9007,18969,9007,P100224,61.0,1,9007.0,9007,16.0,12.0,,,e,d,o,d,Away,a,Defensive,,,,,,,7.0,Platinum,Velodrome,Save,Save_Rebound,Save-RightPad,,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,event_team_player_2,2.0,Velodrome
ETK000088,EV1896909007,E_18969_9007,18969,9007,P100093,93.0,1,9007.0,9007,16.0,12.0,,,e,d,o,d,Away,a,Defensive,,,,,,,7.0,Platinum,Velodrome,Save,Save_Rebound,Save-RightPad,,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,event_team_player_3,3.0,Velodrome
ETK000089,EV1896909007,E_18969_9007,18969,9007,P100023,3.0,1,9007.0,9007,16.0,12.0,,,o,d,o,d,Away,a,Offensive,,,,,,,7.0,Platinum,Velodrome,Save,Save_Rebound,Save-RightPad,,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,opp_team_player_1,1.0,Platinum
ETK000090,EV1896909007,E_18969_9007,18969,9007,P100022,34.0,1,9007.0,9007,16.0,12.0,,,o,d,o,d,Away,a,Offensive,,,,,,,7.0,Platinum,Velodrome,Save,Save_Rebound,Save-RightPad,,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,opp_team_player_2,2.0,Platinum
ETK000091,EV1896909007,E_18969_9007,18969,9007,P100016,39.0,1,9007.0,9007,16.0,12.0,,,e,d,o,d,Away,a,Offensive,,,,,,,7.0,Platinum,Velodrome,Rebound,Rebound_OppTeamRecovered,,,2.0,0.0,972.0,972.0,0.0,0.0,108.0,103.0,108.0,event_team_player_1,1.0,Velodrome
ETK000092,EV1896901046,E_18969_1046,18969,1046,P100022,34.0,1,,1046,16.0,10.0,16.0,7.0,e,o,o,d,Home,h,Offensive,,,RecoveryRetreivalRebound,,s,,7.0,Platinum,Velodrome,Possession,PuckRecovery,,s,2.0,3.0,970.0,967.0,0.0,0.0,110.0,105.0,113.0,event_team_player_1,1.0,Platinum
ETK000093,EV1896901047,E_18969_1047,18969,1047,P100022,34.0,1,,1047,16.0,7.0,16.0,5.0,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Possession,,,,2.0,2.0,967.0,965.0,0.0,0.0,113.0,108.0,115.0,event_team_player_1,1.0,Platinum
ETK000094,EV1896901047,E_18969_1047,18969,1047,P100224,61.0,1,,1047,16.0,7.0,16.0,5.0,o,o,o,d,Home,h,Defensive,,,,,,,7.0,Platinum,Velodrome,Possession,,,,2.0,2.0,967.0,965.0,0.0,0.0,113.0,108.0,115.0,opp_team_player_1,1.0,Velodrome
ETK000095,EV1896901048,E_18969_1048,18969,1048,P100022,34.0,1,,1048,16.0,5.0,,,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,965.0,965.0,0.0,0.0,115.0,110.0,115.0,event_team_player_1,1.0,Platinum
ETK000096,EV1896901048,E_18969_1048,18969,1048,P100117,45.0,1,,1048,16.0,5.0,,,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,965.0,965.0,0.0,0.0,115.0,110.0,115.0,event_team_player_2,2.0,Platinum
ETK000097,EV1896901048,E_18969_1048,18969,1048,P100224,61.0,1,,1048,16.0,5.0,,,o,o,o,d,Home,h,Defensive,,,,,,,7.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,965.0,965.0,0.0,0.0,115.0,110.0,115.0,opp_team_player_1,1.0,Velodrome
ETK000098,EV1896901049,E_18969_1049,18969,1049,P100117,45.0,1,,1049,16.0,4.0,16.0,1.0,e,o,o,d,Home,h,Offensive,,,Deke,,s,,7.0,Platinum,Velodrome,Possession,,,,2.0,3.0,964.0,961.0,0.0,0.0,116.0,111.0,119.0,event_team_player_1,1.0,Platinum
ETK000099,EV1896901049,E_18969_1049,18969,1049,P100016,39.0,1,,1049,16.0,4.0,16.0,1.0,o,o,o,d,Home,h,Defensive,,,BeatDeke,,u,,7.0,Platinum,Velodrome,Possession,,,,2.0,3.0,964.0,961.0,0.0,0.0,116.0,111.0,119.0,opp_team_player_1,1.0,Velodrome
ETK000100,EV1896901049,E_18969_1049,18969,1049,P100093,93.0,1,,1049,16.0,4.0,16.0,1.0,o,o,o,d,Home,h,Defensive,,,,,,,7.0,Platinum,Velodrome,Possession,,,,2.0,3.0,964.0,961.0,0.0,0.0,116.0,111.0,119.0,opp_team_player_2,2.0,Velodrome
ETK000101,EV1896901050,E_18969_1050,18969,1050,P100117,45.0,1,,1050,16.0,1.0,,,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,2.0,0.0,961.0,961.0,0.0,0.0,119.0,114.0,119.0,event_team_player_1,1.0,Platinum
ETK000102,EV1896901050,E_18969_1050,18969,1050,P100110,82.0,1,,1050,16.0,1.0,,,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,2.0,0.0,961.0,961.0,0.0,0.0,119.0,114.0,119.0,event_team_player_2,2.0,Platinum
ETK000103,EV1896901050,E_18969_1050,18969,1050,P100093,93.0,1,,1050,16.0,1.0,,,o,o,o,d,Home,h,Defensive,,,PassDeflected,,s,,7.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,2.0,0.0,961.0,961.0,0.0,0.0,119.0,114.0,119.0,opp_team_player_1,1.0,Velodrome
ETK000104,EV1896901051,E_18969_1051,18969,1051,P100022,34.0,1,,1051,15.0,59.0,15.0,55.0,e,o,o,d,Home,h,Offensive,,,RecoveryRetreivalPass,,u,1,7.0,Platinum,Velodrome,Possession,PuckRecovery,,u,2.0,4.0,959.0,955.0,0.0,0.0,121.0,116.0,125.0,event_team_player_1,1.0,Platinum
ETK000105,EV1896901051,E_18969_1051,18969,1051,P100093,93.0,1,,1051,15.0,59.0,15.0,55.0,o,o,o,d,Home,h,Defensive,,,,,,1,7.0,Platinum,Velodrome,Possession,PuckRecovery,,u,2.0,4.0,959.0,955.0,0.0,0.0,121.0,116.0,125.0,opp_team_player_1,1.0,Velodrome
ETK000106,EV1896901051,E_18969_1051,18969,1051,P100201,42.0,1,,1051,15.0,59.0,15.0,55.0,o,o,o,d,Home,h,Defensive,,,,,,,7.0,Platinum,Velodrome,Possession,PuckRecovery,,u,2.0,4.0,959.0,955.0,0.0,0.0,121.0,116.0,125.0,opp_team_player_2,2.0,Velodrome
ETK000107,EV1896909008,E_18969_9008,18969,9008,P100022,34.0,1,9008.0,9008,15.0,55.0,,,e,o,o,d,Home,h,Offensive,,,,,,1,7.0,Platinum,Velodrome,Pass,Pass_Missed,Pass-Backhand,u,2.0,0.0,955.0,955.0,0.0,0.0,125.0,120.0,125.0,event_team_player_1,1.0,Platinum
ETK000108,EV1896909008,E_18969_9008,18969,9008,P100107,78.0,1,9008.0,9008,15.0,55.0,,,e,o,o,d,Home,h,Offensive,,,,,,,7.0,Platinum,Velodrome,Pass,Pass_Missed,Pass-Backhand,u,2.0,0.0,955.0,955.0,0.0,0.0,125.0,120.0,125.0,event_team_player_2,2.0,Platinum
ETK000109,EV1896909008,E_18969_9008,18969,9008,P100201,42.0,1,9008.0,9008,15.0,55.0,,,o,o,o,d,Home,h,Defensive,,,,,,1,7.0,Platinum,Velodrome,Pass,Pass_Missed,Pass-Backhand,u,2.0,0.0,955.0,955.0,0.0,0.0,125.0,120.0,125.0,opp_team_player_1,1.0,Velodrome
ETK000110,EV1896909008,E_18969_9008,18969,9008,P100201,42.0,1,9008.0,9008,15.0,55.0,,,e,d,o,d,Away,a,Offensive,,,,,,,8.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-OppTeam,s,2.0,0.0,955.0,955.0,0.0,0.0,125.0,120.0,125.0,event_team_player_1,1.0,Velodrome
ETK000111,EV1896901054,E_18969_1054,18969,1054,P100107,78.0,1,,1054,15.0,51.0,15.0,50.0,e,n,n,n,Home,h,Offensive,,,RecoveryRetreivalPass,,s,,8.0,Platinum,Velodrome,Possession,PuckRecovery,,s,2.0,1.0,951.0,950.0,0.0,0.0,129.0,124.0,130.0,event_team_player_1,1.0,Platinum
ETK000112,EV1896901055,E_18969_1055,18969,1055,P100107,78.0,1,,1055,15.0,50.0,,,e,n,n,n,Home,h,Offensive,,,SecondTouch,,s,,8.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Backhand,s,2.0,0.0,950.0,950.0,0.0,0.0,130.0,125.0,130.0,event_team_player_1,1.0,Platinum
ETK000113,EV1896901055,E_18969_1055,18969,1055,P100023,3.0,1,,1055,15.0,50.0,,,e,n,n,n,Home,h,Offensive,,,,,,,8.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Backhand,s,2.0,0.0,950.0,950.0,0.0,0.0,130.0,125.0,130.0,event_team_player_2,2.0,Platinum
ETK000114,EV1896901056,E_18969_1056,18969,1056,P100023,3.0,1,,1056,15.0,50.0,15.0,49.0,e,n,n,n,Home,h,Offensive,,,,,,,8.0,Platinum,Velodrome,Possession,,,,2.0,1.0,950.0,949.0,0.0,0.0,130.0,125.0,131.0,event_team_player_1,1.0,Platinum
ETK000115,EV1896901057,E_18969_1057,18969,1057,P100023,3.0,1,,1057,15.0,49.0,,,e,n,n,n,Home,h,Offensive,,,,,,,8.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,949.0,949.0,0.0,0.0,131.0,126.0,131.0,event_team_player_1,1.0,Platinum
ETK000116,EV1896901057,E_18969_1057,18969,1057,P100022,34.0,1,,1057,15.0,49.0,,,e,n,n,n,Home,h,Offensive,,,,,,,8.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,949.0,949.0,0.0,0.0,131.0,126.0,131.0,event_team_player_2,2.0,Platinum
ETK000117,EV1896901058,E_18969_1058,18969,1058,P100022,34.0,1,,1058,15.0,48.0,15.0,43.0,e,o,o,d,Home,h,Offensive,,,DriveWide,,u,1,9.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,2.0,5.0,948.0,943.0,0.0,0.0,132.0,127.0,137.0,event_team_player_1,1.0,Platinum
ETK000118,EV1896901058,E_18969_1058,18969,1058,P100093,93.0,1,,1058,15.0,48.0,15.0,43.0,o,o,o,d,Home,h,Defensive,,,ForcedTurnover,ForceWide,,1,9.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,2.0,5.0,948.0,943.0,0.0,0.0,132.0,127.0,137.0,opp_team_player_1,1.0,Velodrome
ETK000119,EV1896901058,E_18969_1058,18969,1058,P100201,42.0,1,,1058,15.0,48.0,15.0,43.0,o,o,o,d,Home,h,Defensive,,,,,,,9.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-Rush,u,2.0,5.0,948.0,943.0,0.0,0.0,132.0,127.0,137.0,opp_team_player_2,2.0,Velodrome
ETK000120,EV1896901059,E_18969_1059,18969,1059,P100022,34.0,1,,1059,15.0,43.0,,,e,o,o,d,Home,h,Offensive,,,,,,1,9.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-Misplayed,u,2.0,0.0,943.0,943.0,0.0,0.0,137.0,132.0,137.0,event_team_player_1,1.0,Platinum
ETK000121,EV1896901059,E_18969_1059,18969,1059,P100093,93.0,1,,1059,15.0,43.0,,,o,o,o,d,Home,h,Defensive,,,,,,1,9.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-Misplayed,u,2.0,0.0,943.0,943.0,0.0,0.0,137.0,132.0,137.0,opp_team_player_1,1.0,Velodrome
ETK000122,EV1896901060,E_18969_1060,18969,1060,P100201,42.0,1,,1060,15.0,43.0,15.0,42.0,e,d,o,d,Away,a,Offensive,,,RecoveryRetreivalTurnover,,s,,9.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,2.0,1.0,943.0,942.0,0.0,0.0,137.0,132.0,138.0,event_team_player_1,1.0,Velodrome
ETK000123,EV1896901061,E_18969_1061,18969,1061,P100201,42.0,1,,1061,15.0,42.0,,,e,d,o,d,Away,a,Offensive,,,SecondTouch,,s,,9.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Backhand,s,2.0,0.0,942.0,942.0,0.0,0.0,138.0,133.0,138.0,event_team_player_1,1.0,Velodrome
ETK000124,EV1896901061,E_18969_1061,18969,1061,P100198,84.0,1,,1061,15.0,42.0,,,e,d,o,d,Away,a,Offensive,,,,,,,9.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Backhand,s,2.0,0.0,942.0,942.0,0.0,0.0,138.0,133.0,138.0,event_team_player_2,2.0,Velodrome
ETK000125,EV1896901062,E_18969_1062,18969,1062,P100198,84.0,1,,1062,15.0,41.0,15.0,39.0,e,d,o,d,Away,a,Offensive,,,,,,,9.0,Platinum,Velodrome,Possession,,,,2.0,2.0,941.0,939.0,0.0,0.0,139.0,134.0,141.0,event_team_player_1,1.0,Velodrome
ETK000126,EV1896909009,E_18969_9009,18969,9009,P100198,84.0,1,9009.0,9009,15.0,39.0,,,e,d,o,d,Away,a,Offensive,,,Breakout,,s,,9.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,event_team_player_1,1.0,Velodrome
ETK000127,EV1896909009,E_18969_9009,18969,9009,P100002,91.0,1,9009.0,9009,15.0,39.0,,,e,d,o,d,Away,a,Offensive,,,,,,,9.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,event_team_player_2,2.0,Velodrome
ETK000128,EV1896909009,E_18969_9009,18969,9009,P100198,84.0,1,9009.0,9009,15.0,39.0,,,e,d,o,d,Away,a,Offensive,,,Breakout,,s,,10.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,2.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,event_team_player_1,1.0,Velodrome
ETK000129,EV1896909009,E_18969_9009,18969,9009,P100002,91.0,1,9009.0,9009,15.0,39.0,,,e,d,o,d,Away,a,Offensive,,,,,,,10.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-Pass,s,2.0,0.0,939.0,939.0,0.0,0.0,141.0,136.0,141.0,event_team_player_2,2.0,Velodrome
ETK000130,EV1896901065,E_18969_1065,18969,1065,P100002,91.0,1,,1065,15.0,39.0,15.0,37.0,e,n,n,n,Away,a,Offensive,,,,,,,10.0,Platinum,Velodrome,Possession,,,,2.0,2.0,939.0,937.0,0.0,0.0,141.0,136.0,143.0,event_team_player_1,1.0,Velodrome
ETK000131,EV1896909010,E_18969_9010,18969,9010,P100002,91.0,1,9010.0,9010,15.0,37.0,,,e,n,n,n,Away,a,Offensive,,,AttemptedEntryDumpIn,,u,,11.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,u,2.0,0.0,937.0,937.0,0.0,0.0,143.0,138.0,143.0,event_team_player_1,1.0,Velodrome
ETK000132,EV1896909010,E_18969_9010,18969,9010,P100002,91.0,1,9010.0,9010,15.0,37.0,,,e,n,n,n,Away,a,Offensive,,,,,,,11.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,,2.0,0.0,937.0,937.0,0.0,0.0,143.0,138.0,143.0,event_team_player_1,1.0,Velodrome
ETK000133,EV1896901068,E_18969_1068,18969,1068,P100023,3.0,1,,1068,15.0,34.0,15.0,32.0,e,d,d,o,Home,h,Offensive,,,,,,,11.0,Platinum,Velodrome,Possession,,,,2.0,2.0,934.0,932.0,0.0,0.0,146.0,141.0,148.0,event_team_player_1,1.0,Platinum
ETK000134,EV1896909011,E_18969_9011,18969,9011,P100023,3.0,1,9011.0,9011,15.0,32.0,,,e,d,d,o,Home,h,Offensive,,,AttemptedBreakOutPass,,u,,11.0,Platinum,Velodrome,Pass,Pass_Missed,Pass-ReceiverMissed,u,2.0,0.0,932.0,932.0,0.0,0.0,148.0,143.0,148.0,event_team_player_1,1.0,Platinum
ETK000135,EV1896909011,E_18969_9011,18969,9011,P100110,82.0,1,9011.0,9011,15.0,32.0,,,e,d,d,o,Home,h,Offensive,,,ReceiverMissed,,u,,11.0,Platinum,Velodrome,Pass,Pass_Missed,Pass-ReceiverMissed,u,2.0,0.0,932.0,932.0,0.0,0.0,148.0,143.0,148.0,event_team_player_2,2.0,Platinum
ETK000136,EV1896909011,E_18969_9011,18969,9011,P100023,3.0,1,9011.0,9011,15.0,32.0,,,e,d,d,o,Home,h,Offensive,,,,,,,12.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,2.0,0.0,932.0,932.0,0.0,0.0,148.0,143.0,148.0,event_team_player_1,1.0,Platinum
ETK000137,EV1896909011,E_18969_9011,18969,9011,P100110,82.0,1,9011.0,9011,15.0,32.0,,,e,d,d,o,Home,h,Offensive,,,,,,,12.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Exit,ZoneExit-PassMiss/Misplay,u,2.0,0.0,932.0,932.0,0.0,0.0,148.0,143.0,148.0,event_team_player_2,2.0,Platinum
ETK000138,EV1896909011,E_18969_9011,18969,9011,P100023,3.0,1,9011.0,9011,15.0,32.0,,,e,d,d,o,Home,h,Offensive,,,,,,,12.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,0.0,932.0,932.0,0.0,0.0,148.0,143.0,148.0,event_team_player_1,1.0,Platinum
ETK000139,EV1896909011,E_18969_9011,18969,9011,P100110,82.0,1,9011.0,9011,15.0,32.0,,,e,d,d,o,Home,h,Offensive,,,,,,,12.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-PassMissed,u,2.0,0.0,932.0,932.0,0.0,0.0,148.0,143.0,148.0,event_team_player_2,2.0,Platinum
ETK000140,EV1896901072,E_18969_1072,18969,1072,P100093,93.0,1,,1072,15.0,27.0,,,e,n,n,n,Away,a,Offensive,,,RecoveryRetreivalPass,,s,,12.0,Platinum,Velodrome,Possession,PuckRetrieval,,s,2.0,0.0,927.0,927.0,0.0,0.0,153.0,148.0,153.0,event_team_player_1,1.0,Velodrome
ETK000141,EV1896901073,E_18969_1073,18969,1073,P100093,93.0,1,,1073,15.0,27.0,,,e,n,n,n,Away,a,Offensive,,,,,,,12.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,927.0,927.0,0.0,0.0,153.0,148.0,153.0,event_team_player_1,1.0,Velodrome
ETK000142,EV1896901073,E_18969_1073,18969,1073,P100198,84.0,1,,1073,15.0,27.0,,,e,n,n,n,Away,a,Offensive,,,,,,,12.0,Platinum,Velodrome,Pass,Pass_Completed,Pass-Forehand,s,2.0,0.0,927.0,927.0,0.0,0.0,153.0,148.0,153.0,event_team_player_2,2.0,Velodrome
ETK000143,EV1896901074,E_18969_1074,18969,1074,P100198,84.0,1,,1074,15.0,27.0,15.0,23.0,e,n,n,n,Away,a,Offensive,,,,,,,12.0,Platinum,Velodrome,Possession,,,,2.0,4.0,927.0,923.0,0.0,0.0,153.0,148.0,157.0,event_team_player_1,1.0,Velodrome
ETK000144,EV1896909012,E_18969_9012,18969,9012,P100198,84.0,1,9012.0,9012,15.0,23.0,,,e,o,d,o,Away,a,Offensive,,,AttemptedEntryPass,,u,1,13.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,u,2.0,0.0,923.0,923.0,0.0,0.0,157.0,152.0,157.0,event_team_player_1,1.0,Velodrome
ETK000145,EV1896909012,E_18969_9012,18969,9012,P100110,82.0,1,9012.0,9012,15.0,23.0,,,o,o,d,o,Away,a,Defensive,,,ForcedDumpin/Clear,,s,1,13.0,Platinum,Velodrome,Zone_Entry_Exit,Zone_Entry,ZoneEntry-DumpIn,u,2.0,0.0,923.0,923.0,0.0,0.0,157.0,152.0,157.0,opp_team_player_1,1.0,Platinum
ETK000146,EV1896909012,E_18969_9012,18969,9012,P100198,84.0,1,9012.0,9012,15.0,23.0,,,e,o,d,o,Away,a,Offensive,,,,,,,13.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,2.0,0.0,923.0,923.0,0.0,0.0,157.0,152.0,157.0,event_team_player_1,1.0,Velodrome
ETK000147,EV1896909012,E_18969_9012,18969,9012,P100110,82.0,1,9012.0,9012,15.0,23.0,,,o,o,d,o,Away,a,Defensive,,,,,,,13.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-ZoneClear/Dump,u,2.0,0.0,923.0,923.0,0.0,0.0,157.0,152.0,157.0,opp_team_player_1,1.0,Platinum
ETK000148,EV1896901077,E_18969_1077,18969,1077,P100107,78.0,1,,1077,15.0,19.0,15.0,18.0,e,d,d,o,Home,h,Offensive,,,RecoveryRetreivalDumpIn,,u,,13.0,Platinum,Velodrome,Possession,PuckRetrieval,,u,3.0,1.0,919.0,918.0,0.0,0.0,161.0,156.0,162.0,event_team_player_1,1.0,Platinum
ETK000149,EV1896901078,E_18969_1078,18969,1078,P100107,78.0,1,,1078,15.0,18.0,,,e,d,d,o,Home,h,Offensive,,,AttemptedBreakOutPass,,u,1,13.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,3.0,0.0,918.0,918.0,0.0,0.0,162.0,157.0,162.0,event_team_player_1,1.0,Platinum
ETK000150,EV1896901078,E_18969_1078,18969,1078,P100022,34.0,1,,1078,15.0,18.0,,,e,d,d,o,Home,h,Offensive,,,,,,,13.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,3.0,0.0,918.0,918.0,0.0,0.0,162.0,157.0,162.0,event_team_player_2,2.0,Platinum
ETK000151,EV1896901078,E_18969_1078,18969,1078,P100224,61.0,1,,1078,15.0,18.0,,,o,d,d,o,Home,h,Defensive,,,PassDeflected,,s,1,13.0,Platinum,Velodrome,Pass,Pass_Deflected,Pass-Forehand,u,3.0,0.0,918.0,918.0,0.0,0.0,162.0,157.0,162.0,opp_team_player_1,1.0,Velodrome
ETK000152,EV1896901079,E_18969_1079,18969,1079,P100107,78.0,1,,1079,15.0,14.0,15.0,12.0,e,d,d,o,Home,h,Offensive,,,RecoveryRetreivalPass,,u,1,13.0,Platinum,Velodrome,Possession,PuckRecovery,,u,3.0,2.0,914.0,912.0,0.0,0.0,166.0,161.0,168.0,event_team_player_1,1.0,Platinum
ETK000153,EV1896901079,E_18969_1079,18969,1079,P100224,61.0,1,,1079,15.0,14.0,15.0,12.0,o,d,d,o,Home,h,Defensive,,,,,,1,13.0,Platinum,Velodrome,Possession,PuckRecovery,,u,3.0,2.0,914.0,912.0,0.0,0.0,166.0,161.0,168.0,opp_team_player_1,1.0,Velodrome
ETK000154,EV1896901080,E_18969_1080,18969,1080,P100107,78.0,1,,1080,15.0,12.0,,,e,d,d,o,Home,h,Offensive,,,AttemptedBreakOutClear,,u,1,13.0,Platinum,Velodrome,Turnover,Turnover_Giveaway,Giveaway-AttemptedZoneClear/Dump,u,3.0,0.0,912.0,912.0,0.0,0.0,168.0,163.0,168.0,event_team_player_1,1.0,Platinum
