tracking_event_key,game_id,period,period_id,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,running_video_time,event_running_start,event_running_end,event_team_zone,event_zone_id,home_team_zone,home_zone_id,away_team_zone,away_zone_id,x_coord,y_coord,rink_zone,season_id,time_bucket_id,strength_id
TV1896901160,18969,1,P01,12.0,44.0,12.0,44.0,764.0,764.0,436.0,436.0,436.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901161,18969,1,P01,12.0,42.0,12.0,42.0,762.0,762.0,438.0,438.0,438.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901162,18969,1,P01,12.0,42.0,12.0,40.0,762.0,760.0,438.0,438.0,440.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901163,18969,1,P01,12.0,40.0,12.0,37.0,760.0,757.0,440.0,440.0,443.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901164,18969,1,P01,12.0,37.0,12.0,37.0,757.0,757.0,443.0,443.0,443.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901165,18969,1,P01,12.0,37.0,12.0,37.0,757.0,757.0,443.0,443.0,443.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901166,18969,1,P01,12.0,37.0,12.0,35.0,757.0,755.0,443.0,443.0,445.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901167,18969,1,P01,12.0,35.0,12.0,35.0,755.0,755.0,445.0,445.0,445.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901168,18969,1,P01,12.0,35.0,12.0,35.0,755.0,755.0,445.0,445.0,445.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901169,18969,1,P01,12.0,31.0,12.0,28.0,751.0,748.0,449.0,449.0,452.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901170,18969,1,P01,12.0,25.0,12.0,25.0,745.0,745.0,455.0,455.0,455.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901171,18969,1,P01,12.0,24.0,12.0,24.0,744.0,744.0,456.0,456.0,456.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901172,18969,1,P01,12.0,19.0,12.0,19.0,739.0,739.0,461.0,461.0,461.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901173,18969,1,P01,12.0,19.0,12.0,19.0,739.0,739.0,461.0,461.0,461.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901174,18969,1,P01,12.0,15.0,12.0,13.0,735.0,733.0,465.0,465.0,467.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901175,18969,1,P01,12.0,13.0,12.0,13.0,733.0,733.0,467.0,467.0,467.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901176,18969,1,P01,12.0,12.0,12.0,12.0,732.0,732.0,468.0,468.0,468.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901177,18969,1,P01,12.0,12.0,12.0,12.0,732.0,732.0,468.0,468.0,468.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901178,18969,1,P01,12.0,12.0,12.0,12.0,732.0,732.0,468.0,468.0,468.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901179,18969,1,P01,12.0,8.0,12.0,7.0,728.0,727.0,472.0,472.0,473.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901180,18969,1,P01,12.0,7.0,12.0,7.0,727.0,727.0,473.0,473.0,473.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901181,18969,1,P01,12.0,7.0,12.0,3.0,727.0,723.0,473.0,473.0,477.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901182,18969,1,P01,12.0,2.0,12.0,2.0,722.0,722.0,478.0,478.0,478.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901183,18969,1,P01,12.0,1.0,12.0,1.0,721.0,721.0,479.0,479.0,479.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901184,18969,1,P01,12.0,0.0,11.0,58.0,720.0,718.0,480.0,480.0,482.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901185,18969,1,P01,11.0,58.0,11.0,58.0,718.0,718.0,482.0,482.0,482.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901186,18969,1,P01,11.0,55.0,11.0,55.0,715.0,715.0,485.0,485.0,485.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901187,18969,1,P01,11.0,54.0,11.0,54.0,714.0,714.0,486.0,486.0,486.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901188,18969,1,P01,11.0,53.0,11.0,51.0,713.0,711.0,487.0,487.0,489.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901189,18969,1,P01,11.0,51.0,11.0,51.0,711.0,711.0,489.0,489.0,489.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901190,18969,1,P01,11.0,51.0,11.0,51.0,711.0,711.0,489.0,489.0,489.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901191,18969,1,P01,11.0,51.0,11.0,51.0,711.0,711.0,489.0,489.0,489.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901192,18969,1,P01,11.0,50.0,11.0,27.0,710.0,687.0,490.0,490.0,513.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901193,18969,1,P01,11.0,27.0,11.0,27.0,687.0,687.0,513.0,513.0,513.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901194,18969,1,P01,11.0,25.0,11.0,21.0,685.0,681.0,515.0,515.0,519.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901195,18969,1,P01,11.0,21.0,11.0,21.0,681.0,681.0,519.0,519.0,519.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901196,18969,1,P01,11.0,20.0,11.0,20.0,680.0,680.0,520.0,520.0,520.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901197,18969,1,P01,11.0,20.0,11.0,20.0,680.0,680.0,520.0,520.0,520.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901198,18969,1,P01,11.0,20.0,10.0,57.0,680.0,657.0,520.0,520.0,543.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901199,18969,1,P01,10.0,57.0,10.0,57.0,657.0,657.0,543.0,543.0,543.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901200,18969,1,P01,10.0,54.0,10.0,52.0,654.0,652.0,546.0,546.0,548.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901201,18969,1,P01,10.0,52.0,10.0,52.0,652.0,652.0,548.0,548.0,548.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901202,18969,1,P01,10.0,50.0,10.0,49.0,650.0,649.0,550.0,550.0,551.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901203,18969,1,P01,10.0,49.0,10.0,49.0,649.0,649.0,551.0,551.0,551.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901204,18969,1,P01,10.0,49.0,10.0,49.0,649.0,649.0,551.0,551.0,551.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901205,18969,1,P01,10.0,48.0,10.0,47.0,648.0,647.0,552.0,552.0,553.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901206,18969,1,P01,10.0,47.0,10.0,47.0,647.0,647.0,553.0,553.0,553.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901207,18969,1,P01,10.0,46.0,10.0,46.0,646.0,646.0,554.0,554.0,554.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901208,18969,1,P01,10.0,45.0,10.0,44.0,645.0,644.0,555.0,555.0,556.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901209,18969,1,P01,10.0,44.0,10.0,42.0,644.0,642.0,556.0,556.0,558.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901210,18969,1,P01,10.0,42.0,10.0,42.0,642.0,642.0,558.0,558.0,558.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901211,18969,1,P01,10.0,41.0,10.0,41.0,641.0,641.0,559.0,559.0,559.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901212,18969,1,P01,10.0,41.0,10.0,41.0,641.0,641.0,559.0,559.0,559.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901213,18969,1,P01,10.0,38.0,10.0,34.0,638.0,634.0,562.0,562.0,566.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901214,18969,1,P01,10.0,34.0,10.0,31.0,634.0,631.0,566.0,566.0,569.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901215,18969,1,P01,10.0,31.0,10.0,30.0,631.0,630.0,569.0,569.0,570.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901216,18969,1,P01,10.0,30.0,10.0,28.0,630.0,628.0,570.0,570.0,572.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB02,STR01
TV1896901217,18969,1,P01,10.0,27.0,10.0,24.0,627.0,624.0,573.0,573.0,576.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901218,18969,1,P01,10.0,24.0,10.0,24.0,624.0,624.0,576.0,576.0,576.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901219,18969,1,P01,10.0,24.0,10.0,24.0,624.0,624.0,576.0,576.0,576.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901220,18969,1,P01,10.0,24.0,10.0,24.0,624.0,624.0,576.0,576.0,576.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901221,18969,1,P01,10.0,24.0,10.0,6.0,624.0,606.0,576.0,576.0,594.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901222,18969,1,P01,10.0,6.0,10.0,6.0,606.0,606.0,594.0,594.0,594.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901223,18969,1,P01,10.0,3.0,10.0,3.0,603.0,603.0,597.0,597.0,597.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB02,STR01
TV1896901224,18969,1,P01,10.0,0.0,10.0,0.0,600.0,600.0,600.0,600.0,600.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901225,18969,1,P01,10.0,0.0,10.0,0.0,600.0,600.0,600.0,600.0,600.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB02,STR01
TV1896901226,18969,1,P01,9.0,59.0,9.0,59.0,599.0,599.0,601.0,601.0,601.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901227,18969,1,P01,9.0,59.0,9.0,59.0,599.0,599.0,601.0,601.0,601.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901228,18969,1,P01,9.0,57.0,9.0,57.0,597.0,597.0,603.0,603.0,603.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901229,18969,1,P01,9.0,57.0,9.0,45.0,597.0,585.0,603.0,603.0,615.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901230,18969,1,P01,9.0,45.0,9.0,45.0,585.0,585.0,615.0,615.0,615.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901231,18969,1,P01,9.0,43.0,9.0,43.0,583.0,583.0,617.0,617.0,617.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901232,18969,1,P01,9.0,43.0,9.0,38.0,583.0,578.0,617.0,617.0,622.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901233,18969,1,P01,9.0,38.0,9.0,38.0,578.0,578.0,622.0,622.0,622.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901234,18969,1,P01,9.0,38.0,9.0,38.0,578.0,578.0,622.0,622.0,622.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901235,18969,1,P01,9.0,37.0,9.0,35.0,577.0,575.0,623.0,623.0,625.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901236,18969,1,P01,9.0,34.0,9.0,34.0,574.0,574.0,626.0,626.0,626.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901237,18969,1,P01,9.0,32.0,9.0,30.0,572.0,570.0,628.0,628.0,630.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901238,18969,1,P01,9.0,30.0,9.0,30.0,570.0,570.0,630.0,630.0,630.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901239,18969,1,P01,9.0,28.0,9.0,28.0,568.0,568.0,632.0,632.0,632.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901240,18969,1,P01,9.0,28.0,9.0,28.0,568.0,568.0,632.0,632.0,632.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901241,18969,1,P01,9.0,24.0,9.0,23.0,564.0,563.0,636.0,636.0,637.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901242,18969,1,P01,9.0,23.0,9.0,22.0,563.0,562.0,637.0,637.0,638.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901243,18969,1,P01,9.0,22.0,9.0,21.0,562.0,561.0,638.0,638.0,639.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901244,18969,1,P01,9.0,21.0,9.0,21.0,561.0,561.0,639.0,639.0,639.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901245,18969,1,P01,9.0,21.0,9.0,21.0,561.0,561.0,639.0,639.0,639.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901246,18969,1,P01,9.0,18.0,9.0,17.0,558.0,557.0,642.0,642.0,643.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901247,18969,1,P01,9.0,16.0,9.0,16.0,556.0,556.0,644.0,644.0,644.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901248,18969,1,P01,9.0,15.0,9.0,15.0,555.0,555.0,645.0,645.0,645.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901249,18969,1,P01,9.0,15.0,9.0,15.0,555.0,555.0,645.0,645.0,645.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901250,18969,1,P01,9.0,13.0,9.0,11.0,553.0,551.0,647.0,647.0,649.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901251,18969,1,P01,9.0,11.0,9.0,11.0,551.0,551.0,649.0,649.0,649.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901252,18969,1,P01,9.0,10.0,9.0,10.0,550.0,550.0,650.0,650.0,650.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901253,18969,1,P01,9.0,9.0,9.0,9.0,549.0,549.0,651.0,651.0,651.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901254,18969,1,P01,9.0,9.0,9.0,9.0,549.0,549.0,651.0,651.0,651.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901255,18969,1,P01,9.0,9.0,9.0,9.0,549.0,549.0,651.0,651.0,651.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901256,18969,1,P01,9.0,9.0,9.0,9.0,549.0,549.0,651.0,651.0,651.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901257,18969,1,P01,9.0,4.0,9.0,3.0,544.0,543.0,656.0,656.0,657.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901258,18969,1,P01,9.0,3.0,9.0,3.0,543.0,543.0,657.0,657.0,657.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901259,18969,1,P01,9.0,2.0,9.0,1.0,542.0,541.0,658.0,658.0,659.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901260,18969,1,P01,9.0,1.0,9.0,1.0,541.0,541.0,659.0,659.0,659.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901261,18969,1,P01,9.0,1.0,9.0,1.0,541.0,541.0,659.0,659.0,659.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901262,18969,1,P01,8.0,59.0,8.0,59.0,539.0,539.0,661.0,661.0,661.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901263,18969,1,P01,8.0,59.0,8.0,58.0,539.0,538.0,661.0,661.0,662.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901264,18969,1,P01,8.0,58.0,8.0,58.0,538.0,538.0,662.0,662.0,662.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901265,18969,1,P01,8.0,57.0,8.0,55.0,537.0,535.0,663.0,663.0,665.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901266,18969,1,P01,8.0,54.0,8.0,54.0,534.0,534.0,666.0,666.0,666.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901267,18969,1,P01,8.0,54.0,8.0,53.0,534.0,533.0,666.0,666.0,667.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901268,18969,1,P01,8.0,53.0,8.0,53.0,533.0,533.0,667.0,667.0,667.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901269,18969,1,P01,8.0,52.0,8.0,50.0,532.0,530.0,668.0,668.0,670.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901270,18969,1,P01,8.0,50.0,8.0,48.0,530.0,528.0,670.0,670.0,672.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901271,18969,1,P01,8.0,48.0,8.0,48.0,528.0,528.0,672.0,672.0,672.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901272,18969,1,P01,8.0,46.0,8.0,44.0,526.0,524.0,674.0,674.0,676.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901273,18969,1,P01,8.0,44.0,8.0,44.0,524.0,524.0,676.0,676.0,676.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901274,18969,1,P01,8.0,44.0,8.0,44.0,524.0,524.0,676.0,676.0,676.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901275,18969,1,P01,8.0,44.0,8.0,44.0,524.0,524.0,676.0,676.0,676.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901276,18969,1,P01,8.0,43.0,8.0,42.0,523.0,522.0,677.0,677.0,678.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901277,18969,1,P01,8.0,42.0,8.0,42.0,522.0,522.0,678.0,678.0,678.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901278,18969,1,P01,8.0,42.0,8.0,42.0,522.0,522.0,678.0,678.0,678.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901279,18969,1,P01,8.0,41.0,8.0,39.0,521.0,519.0,679.0,679.0,681.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901280,18969,1,P01,8.0,38.0,8.0,38.0,518.0,518.0,682.0,682.0,682.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901281,18969,1,P01,8.0,38.0,8.0,38.0,518.0,518.0,682.0,682.0,682.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901282,18969,1,P01,8.0,36.0,8.0,33.0,516.0,513.0,684.0,684.0,687.0,Neutral,,Neutral,,Neutral,,,,,N20252026F,TB03,STR01
TV1896901283,18969,1,P01,8.0,33.0,8.0,31.0,513.0,511.0,687.0,687.0,689.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901284,18969,1,P01,8.0,31.0,8.0,31.0,511.0,511.0,689.0,689.0,689.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901285,18969,1,P01,8.0,28.0,8.0,28.0,508.0,508.0,692.0,692.0,692.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901286,18969,1,P01,8.0,28.0,8.0,28.0,508.0,508.0,692.0,692.0,692.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901287,18969,1,P01,8.0,28.0,8.0,28.0,508.0,508.0,692.0,692.0,692.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901288,18969,1,P01,8.0,28.0,8.0,28.0,508.0,508.0,692.0,692.0,692.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901289,18969,1,P01,8.0,26.0,8.0,23.0,506.0,503.0,694.0,694.0,697.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901290,18969,1,P01,8.0,19.0,8.0,19.0,499.0,499.0,701.0,701.0,701.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901291,18969,1,P01,8.0,19.0,7.0,57.0,499.0,477.0,701.0,701.0,723.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901292,18969,1,P01,7.0,57.0,7.0,57.0,477.0,477.0,723.0,723.0,723.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901293,18969,1,P01,7.0,54.0,7.0,51.0,474.0,471.0,726.0,726.0,729.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901294,18969,1,P01,7.0,51.0,7.0,51.0,471.0,471.0,729.0,729.0,729.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901295,18969,1,P01,7.0,50.0,7.0,48.0,470.0,468.0,730.0,730.0,732.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901296,18969,1,P01,7.0,48.0,7.0,48.0,468.0,468.0,732.0,732.0,732.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901297,18969,1,P01,7.0,46.0,7.0,42.0,466.0,462.0,734.0,734.0,738.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901298,18969,1,P01,7.0,42.0,7.0,42.0,462.0,462.0,738.0,738.0,738.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901299,18969,1,P01,7.0,42.0,7.0,40.0,462.0,460.0,738.0,738.0,740.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901300,18969,1,P01,7.0,40.0,7.0,40.0,460.0,460.0,740.0,740.0,740.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901301,18969,1,P01,7.0,40.0,7.0,36.0,460.0,456.0,740.0,740.0,744.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901302,18969,1,P01,7.0,36.0,7.0,36.0,456.0,456.0,744.0,744.0,744.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901303,18969,1,P01,7.0,33.0,7.0,30.0,453.0,450.0,747.0,747.0,750.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901304,18969,1,P01,7.0,30.0,7.0,30.0,450.0,450.0,750.0,750.0,750.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901305,18969,1,P01,7.0,30.0,7.0,28.0,450.0,448.0,750.0,750.0,752.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901306,18969,1,P01,7.0,28.0,7.0,28.0,448.0,448.0,752.0,752.0,752.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901307,18969,1,P01,7.0,24.0,7.0,24.0,444.0,444.0,756.0,756.0,756.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901308,18969,1,P01,7.0,24.0,6.0,57.0,444.0,417.0,756.0,756.0,783.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901309,18969,1,P01,6.0,57.0,6.0,57.0,417.0,417.0,783.0,783.0,783.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901310,18969,1,P01,6.0,53.0,6.0,53.0,413.0,413.0,787.0,787.0,787.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901311,18969,1,P01,6.0,53.0,6.0,53.0,413.0,413.0,787.0,787.0,787.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901312,18969,1,P01,6.0,53.0,6.0,53.0,413.0,413.0,787.0,787.0,787.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901313,18969,1,P01,6.0,53.0,6.0,53.0,413.0,413.0,787.0,787.0,787.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901314,18969,1,P01,6.0,50.0,6.0,50.0,410.0,410.0,790.0,790.0,790.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901315,18969,1,P01,6.0,50.0,6.0,50.0,410.0,410.0,790.0,790.0,790.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901316,18969,1,P01,6.0,50.0,6.0,50.0,410.0,410.0,790.0,790.0,790.0,Defensive,,Offensive,,Defensive,,,,,N20252026F,TB03,STR01
TV1896901317,18969,1,P01,6.0,46.0,6.0,43.0,406.0,403.0,794.0,794.0,797.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901318,18969,1,P01,6.0,43.0,6.0,43.0,403.0,403.0,797.0,797.0,797.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
TV1896901319,18969,1,P01,6.0,43.0,6.0,43.0,403.0,403.0,797.0,797.0,797.0,Offensive,,Defensive,,Offensive,,,,,N20252026F,TB03,STR01
