h2h_key,game_id,season_id,player_1_id,player_2_id,venue,shifts_together,toi_together,goals_for,goals_against,plus_minus,corsi_for,corsi_against,cf_pct,wowy_key,season_id_wowy,venue_wowy,shifts_together_wowy,toi_together_wowy,p1_shifts_without_p2,p2_shifts_without_p1,toi_apart,toi_p1_without_p2,toi_p2_without_p1,cf_pct_together,cf_pct_apart,cf_pct_delta,gf_pct_together,gf_pct_apart,gf_pct_delta,relative_corsi,performance_key,_export_timestamp
H2H_18977_9_39,18977,N20252026F,9,39,home,27,1155.99,0,0,0,0,0,50.0,WOWY_18977_9_39,N20252026F,home,27,1155.99,0,59,2083.8900000000003,0.0,2083.8900000000003,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_39_perf,2026-01-12T23:36:36.387584
H2H_18977_9_42,18977,N20252026F,9,42,home,7,259.99,0,0,0,0,0,50.0,WOWY_18977_9_42,N20252026F,home,7,259.99,20,25,2228.89,896.0,1332.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_42_perf,2026-01-12T23:36:36.387584
H2H_18977_9_52,18977,N20252026F,9,52,home,17,692.99,0,0,0,0,0,50.0,WOWY_18977_9_52,N20252026F,home,17,692.99,10,23,1133.9,463.0,670.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_52_perf,2026-01-12T23:36:36.387584
H2H_18977_9_91,18977,N20252026F,9,91,home,7,245.99,0,0,0,0,0,50.0,WOWY_18977_9_91,N20252026F,home,7,245.99,20,17,1656.9,910.0,746.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_91_perf,2026-01-12T23:36:36.387584
H2H_18977_9_14,18977,N20252026F,9,14,home,3,241.0,0,0,0,0,0,50.0,WOWY_18977_9_14,N20252026F,home,3,241.0,24,24,1687.98,914.99,772.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_14_perf,2026-01-12T23:36:36.387584
H2H_18977_9_61,18977,N20252026F,9,61,home,2,219.0,0,0,0,0,0,50.0,WOWY_18977_9_61,N20252026F,home,2,219.0,25,25,1780.98,936.99,843.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_61_perf,2026-01-12T23:36:36.387584
H2H_18977_9_70,18977,N20252026F,9,70,home,20,896.0,0,0,0,0,0,50.0,WOWY_18977_9_70,N20252026F,home,20,896.0,7,34,1010.99,259.99,751.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_70_perf,2026-01-12T23:36:36.387584
H2H_18977_9_84,18977,N20252026F,9,84,home,7,385.0,0,0,0,0,0,50.0,WOWY_18977_9_84,N20252026F,home,7,385.0,20,34,2070.98,770.99,1299.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_84_perf,2026-01-12T23:36:36.387584
H2H_18977_14_39,18977,N20252026F,14,39,home,27,1013.99,0,0,0,0,0,50.0,WOWY_18977_14_39,N20252026F,home,27,1013.99,0,59,2225.89,0.0,2225.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_39_perf,2026-01-12T23:36:36.387584
H2H_18977_14_61,18977,N20252026F,14,61,home,22,909.99,0,0,0,0,0,50.0,WOWY_18977_14_61,N20252026F,home,22,909.99,5,5,257.0,104.0,153.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_61_perf,2026-01-12T23:36:36.387584
H2H_18977_14_70,18977,N20252026F,14,70,home,22,710.0,0,0,0,0,0,50.0,WOWY_18977_14_70,N20252026F,home,22,710.0,5,32,1240.99,303.99,937.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_70_perf,2026-01-12T23:36:36.387584
H2H_18977_14_84,18977,N20252026F,14,84,home,12,601.99,0,0,0,0,0,50.0,WOWY_18977_14_84,N20252026F,home,12,601.99,15,29,1495.0,412.0,1083.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_84_perf,2026-01-12T23:36:36.387584
H2H_18977_39_61,18977,N20252026F,39,61,home,27,1062.99,0,0,0,0,0,50.0,WOWY_18977_39_61,N20252026F,home,27,1062.99,59,0,2176.89,2176.89,0.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_39_61_perf,2026-01-12T23:36:36.387584
H2H_18977_61_70,18977,N20252026F,61,70,home,19,618.0,0,0,0,0,0,50.0,WOWY_18977_61_70,N20252026F,home,19,618.0,8,35,1473.99,444.99,1029.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_61_70_perf,2026-01-12T23:36:36.387584
H2H_18977_61_84,18977,N20252026F,61,84,home,13,591.99,0,0,0,0,0,50.0,WOWY_18977_61_84,N20252026F,home,13,591.99,14,28,1564.0,471.0,1093.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_61_84_perf,2026-01-12T23:36:36.387584
H2H_18977_49_61,18977,N20252026F,49,61,home,3,39.0,0,0,0,0,0,50.0,WOWY_18977_49_61,N20252026F,home,3,39.0,30,24,2119.99,1096.0,1023.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_49_61_perf,2026-01-12T23:36:36.387584
H2H_18977_61_87,18977,N20252026F,61,87,home,21,637.99,0,0,0,0,0,50.0,WOWY_18977_61_87,N20252026F,home,21,637.99,6,18,1065.0,425.0,640.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_61_87_perf,2026-01-12T23:36:36.387584
H2H_18977_42_49,18977,N20252026F,42,49,home,13,511.0,0,0,0,0,0,50.0,WOWY_18977_42_49,N20252026F,home,13,511.0,19,20,1705.88,1081.88,624.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_42_49_perf,2026-01-12T23:36:36.387584
H2H_18977_42_75,18977,N20252026F,42,75,home,13,497.0,0,0,0,0,0,50.0,WOWY_18977_42_75,N20252026F,home,13,497.0,19,19,1735.88,1095.88,640.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_42_75_perf,2026-01-12T23:36:36.387584
H2H_18977_42_84,18977,N20252026F,42,84,home,16,888.99,0,0,0,0,0,50.0,WOWY_18977_42_84,N20252026F,home,16,888.99,16,25,1499.89,703.89,796.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_42_84_perf,2026-01-12T23:36:36.387584
H2H_18977_42_87,18977,N20252026F,42,87,home,15,753.99,0,0,0,0,0,50.0,WOWY_18977_42_87,N20252026F,home,15,753.99,17,24,1362.89,838.89,524.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_42_87_perf,2026-01-12T23:36:36.387584
H2H_18977_22_49,18977,N20252026F,22,49,home,7,209.0,0,0,0,0,0,50.0,WOWY_18977_22_49,N20252026F,home,7,209.0,18,26,1713.9,787.9,926.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_49_perf,2026-01-12T23:36:36.387584
H2H_18977_22_75,18977,N20252026F,22,75,home,6,190.0,0,0,0,0,0,50.0,WOWY_18977_22_75,N20252026F,home,6,190.0,19,26,1753.9,806.9,947.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_75_perf,2026-01-12T23:36:36.387584
H2H_18977_22_87,18977,N20252026F,22,87,home,2,113.0,0,0,0,0,0,50.0,WOWY_18977_22_87,N20252026F,home,2,113.0,23,37,2048.89,883.9,1164.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_87_perf,2026-01-12T23:36:36.387584
H2H_18977_24_87,18977,N20252026F,24,87,home,5,268.0,0,0,0,0,0,50.0,WOWY_18977_24_87,N20252026F,home,5,268.0,19,34,1666.88,656.89,1009.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_24_87_perf,2026-01-12T23:36:36.387584
H2H_18977_24_70,18977,N20252026F,24,70,home,13,274.0,0,0,0,0,0,50.0,WOWY_18977_24_70,N20252026F,home,13,274.0,11,41,2023.89,650.89,1373.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_24_70_perf,2026-01-12T23:36:36.387584
H2H_18977_52_70,18977,N20252026F,52,70,home,26,773.0,0,0,0,0,0,50.0,WOWY_18977_52_70,N20252026F,home,26,773.0,14,28,1464.89,590.89,874.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_52_70_perf,2026-01-12T23:36:36.387584
H2H_18977_22_70,18977,N20252026F,22,70,home,13,305.0,0,0,0,0,0,50.0,WOWY_18977_22_70,N20252026F,home,13,305.0,12,41,2033.9,691.9,1342.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_70_perf,2026-01-12T23:36:36.387584
H2H_18977_22_84,18977,N20252026F,22,84,home,14,528.0,0,0,0,0,0,50.0,WOWY_18977_22_84,N20252026F,home,14,528.0,11,27,1625.89,468.9,1156.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_84_perf,2026-01-12T23:36:36.387584
H2H_18977_70_91,18977,N20252026F,70,91,home,12,307.0,0,0,0,0,0,50.0,WOWY_18977_70_91,N20252026F,home,12,307.0,42,12,2025.89,1340.0,685.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_70_91_perf,2026-01-12T23:36:36.387584
H2H_18977_84_91,18977,N20252026F,84,91,home,11,470.0,0,0,0,0,0,50.0,WOWY_18977_84_91,N20252026F,home,11,470.0,30,13,1737.88,1214.99,522.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_84_91_perf,2026-01-12T23:36:36.387584
H2H_18977_49_91,18977,N20252026F,49,91,home,1,5.0,0,0,0,0,0,50.0,WOWY_18977_49_91,N20252026F,home,1,5.0,32,23,2117.89,1130.0,987.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_49_91_perf,2026-01-12T23:36:36.387584
H2H_18977_14_22,18977,N20252026F,14,22,home,2,105.0,0,0,0,0,0,50.0,WOWY_18977_14_22,N20252026F,home,2,105.0,25,23,1800.89,908.99,891.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_22_perf,2026-01-12T23:36:36.387584
H2H_18977_14_91,18977,N20252026F,14,91,home,1,40.0,0,0,0,0,0,50.0,WOWY_18977_14_91,N20252026F,home,1,40.0,26,23,1926.88,973.99,952.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_91_perf,2026-01-12T23:36:36.387584
H2H_18977_14_42,18977,N20252026F,14,42,home,5,303.99,0,0,0,0,0,50.0,WOWY_18977_14_42,N20252026F,home,5,303.99,22,27,1998.89,710.0,1288.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_42_perf,2026-01-12T23:36:36.387584
H2H_18977_14_52,18977,N20252026F,14,52,home,14,390.0,0,0,0,0,0,50.0,WOWY_18977_14_52,N20252026F,home,14,390.0,13,26,1597.88,623.99,973.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_52_perf,2026-01-12T23:36:36.387584
H2H_18977_14_87,18977,N20252026F,14,87,home,23,689.99,0,0,0,0,0,50.0,WOWY_18977_14_87,N20252026F,home,23,689.99,4,16,912.0,324.0,588.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_87_perf,2026-01-12T23:36:36.387584
H2H_18977_42_61,18977,N20252026F,42,61,home,8,444.99,0,0,0,0,0,50.0,WOWY_18977_42_61,N20252026F,home,8,444.99,24,19,1765.89,1147.89,618.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_42_61_perf,2026-01-12T23:36:36.387584
H2H_18977_52_61,18977,N20252026F,52,61,home,14,471.0,0,0,0,0,0,50.0,WOWY_18977_52_61,N20252026F,home,14,471.0,26,13,1484.88,892.89,591.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_52_61_perf,2026-01-12T23:36:36.387584
H2H_18977_52_87,18977,N20252026F,52,87,home,16,371.0,0,0,0,0,0,50.0,WOWY_18977_52_87,N20252026F,home,16,371.0,24,23,1899.88,992.89,906.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_52_87_perf,2026-01-12T23:36:36.387584
H2H_18977_14_75,18977,N20252026F,14,75,home,2,33.0,0,0,0,0,0,50.0,WOWY_18977_14_75,N20252026F,home,2,33.0,25,30,2084.99,980.99,1104.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_75_perf,2026-01-12T23:36:36.387584
H2H_18977_52_75,18977,N20252026F,52,75,home,14,478.0,0,0,0,0,0,50.0,WOWY_18977_52_75,N20252026F,home,14,478.0,26,18,1544.89,885.89,659.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_52_75_perf,2026-01-12T23:36:36.387584
H2H_18977_9_49,18977,N20252026F,9,49,home,14,607.0,0,0,0,0,0,50.0,WOWY_18977_9_49,N20252026F,home,14,607.0,13,19,1076.99,548.99,528.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_49_perf,2026-01-12T23:36:36.387584
H2H_18977_9_75,18977,N20252026F,9,75,home,14,607.0,0,0,0,0,0,50.0,WOWY_18977_9_75,N20252026F,home,14,607.0,13,18,1078.99,548.99,530.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_75_perf,2026-01-12T23:36:36.387584
H2H_18977_49_52,18977,N20252026F,49,52,home,12,445.0,0,0,0,0,0,50.0,WOWY_18977_49_52,N20252026F,home,12,445.0,21,28,1608.89,690.0,918.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_49_52_perf,2026-01-12T23:36:36.387584
H2H_18977_24_84,18977,N20252026F,24,84,home,8,351.0,0,0,0,0,0,50.0,WOWY_18977_24_84,N20252026F,home,8,351.0,16,33,1907.88,573.89,1333.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_24_84_perf,2026-01-12T23:36:36.387584
H2H_18977_87_91,18977,N20252026F,87,91,home,2,156.0,0,0,0,0,0,50.0,WOWY_18977_87_91,N20252026F,home,2,156.0,37,22,1958.88,1121.99,836.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_87_91_perf,2026-01-12T23:36:36.387584
H2H_18977_75_91,18977,N20252026F,75,91,home,1,13.0,0,0,0,0,0,50.0,WOWY_18977_75_91,N20252026F,home,1,13.0,31,23,2103.89,1124.0,979.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_75_91_perf,2026-01-12T23:36:36.387584
H2H_18977_9_87,18977,N20252026F,9,87,home,1,22.0,0,0,0,0,0,50.0,WOWY_18977_9_87,N20252026F,home,1,22.0,26,38,2389.98,1133.99,1255.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_87_perf,2026-01-12T23:36:36.387584
H2H_18977_14_24,18977,N20252026F,14,24,home,2,31.0,0,0,0,0,0,50.0,WOWY_18977_14_24,N20252026F,home,2,31.0,25,22,1876.88,982.99,893.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_14_24_perf,2026-01-12T23:36:36.387584
H2H_18977_22_61,18977,N20252026F,22,61,home,4,206.0,0,0,0,0,0,50.0,WOWY_18977_22_61,N20252026F,home,4,206.0,21,23,1647.89,790.9,856.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_61_perf,2026-01-12T23:36:36.387584
H2H_18977_9_22,18977,N20252026F,9,22,home,2,56.0,0,0,0,0,0,50.0,WOWY_18977_9_22,N20252026F,home,2,56.0,25,23,2040.89,1099.99,940.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_9_22_perf,2026-01-12T23:36:36.387584
H2H_18977_61_91,18977,N20252026F,61,91,home,2,114.0,0,0,0,0,0,50.0,WOWY_18977_61_91,N20252026F,home,2,114.0,25,22,1827.88,948.99,878.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_61_91_perf,2026-01-12T23:36:36.387584
H2H_18977_11_19,18977,N20252026F,11,19,away,49,1791.88,0,0,0,0,0,50.0,WOWY_18977_11_19,N20252026F,away,49,1791.88,9,4,177.0,123.0,54.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_11_19_perf,2026-01-12T23:36:36.387584
H2H_18977_11_22,18977,N20252026F,11,22,away,13,334.0,0,0,0,0,0,50.0,WOWY_18977_11_22,N20252026F,away,13,334.0,45,11,2101.88,1580.88,521.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_11_22_perf,2026-01-12T23:36:36.387584
H2H_18977_11_27,18977,N20252026F,11,27,away,21,770.98,0,0,0,0,0,50.0,WOWY_18977_11_27,N20252026F,away,21,770.98,37,16,1977.9,1143.9,834.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_11_27_perf,2026-01-12T23:36:36.387584
H2H_18977_11_33,18977,N20252026F,11,33,away,13,599.9,0,0,0,0,0,50.0,WOWY_18977_11_33,N20252026F,away,13,599.9,45,4,1508.98,1314.98,194.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_11_33_perf,2026-01-12T23:36:36.387584
H2H_18977_11_99,18977,N20252026F,11,99,away,57,1859.89,0,0,0,0,0,50.0,WOWY_18977_11_99,N20252026F,away,57,1859.89,1,28,1379.99,54.99,1325.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_11_99_perf,2026-01-12T23:36:36.387584
H2H_18977_19_22,18977,N20252026F,19,22,away,10,286.0,0,0,0,0,0,50.0,WOWY_18977_19_22,N20252026F,away,10,286.0,43,14,2128.88,1559.88,569.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_19_22_perf,2026-01-12T23:36:36.387584
H2H_18977_19_27,18977,N20252026F,19,27,away,18,730.98,0,0,0,0,0,50.0,WOWY_18977_19_27,N20252026F,away,18,730.98,35,19,1988.9,1114.9,874.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_19_27_perf,2026-01-12T23:36:36.387584
H2H_18977_19_33,18977,N20252026F,19,33,away,13,599.9,0,0,0,0,0,50.0,WOWY_18977_19_33,N20252026F,away,13,599.9,40,4,1439.98,1245.98,194.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_19_33_perf,2026-01-12T23:36:36.387584
H2H_18977_19_99,18977,N20252026F,19,99,away,52,1790.89,0,0,0,0,0,50.0,WOWY_18977_19_99,N20252026F,away,52,1790.89,1,33,1448.99,54.99,1394.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_19_99_perf,2026-01-12T23:36:36.387584
H2H_18977_22_27,18977,N20252026F,22,27,away,19,724.0,0,0,0,0,0,50.0,WOWY_18977_22_27,N20252026F,away,19,724.0,5,18,1011.98,131.0,880.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_27_perf,2026-01-12T23:36:36.387584
H2H_18977_22_33,18977,N20252026F,22,33,away,4,141.0,0,0,0,0,0,50.0,WOWY_18977_22_33,N20252026F,away,4,141.0,20,13,1366.9,714.0,652.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_33_perf,2026-01-12T23:36:36.387584
H2H_18977_22_99,18977,N20252026F,22,99,away,24,855.0,0,0,0,0,0,50.0,WOWY_18977_22_99,N20252026F,away,24,855.0,0,61,2329.8900000000003,0.0,2329.8900000000003,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_22_99_perf,2026-01-12T23:36:36.387584
H2H_18977_27_33,18977,N20252026F,27,33,away,3,98.0,0,0,0,0,0,50.0,WOWY_18977_27_33,N20252026F,away,3,98.0,34,14,2202.88,1506.98,695.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_27_33_perf,2026-01-12T23:36:36.387584
H2H_18977_27_99,18977,N20252026F,27,99,away,36,1549.99,0,0,0,0,0,50.0,WOWY_18977_27_99,N20252026F,away,36,1549.99,1,49,1689.89,54.99,1634.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_27_99_perf,2026-01-12T23:36:36.387584
H2H_18977_33_99,18977,N20252026F,33,99,away,17,793.9,0,0,0,0,0,50.0,WOWY_18977_33_99,N20252026F,away,17,793.9,0,68,2390.99,0.0,2390.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_33_99_perf,2026-01-12T23:36:36.387584
H2H_18977_2_8,18977,N20252026F,2,8,away,6,330.0,0,0,0,0,0,50.0,WOWY_18977_2_8,N20252026F,away,6,330.0,30,12,1466.9,813.0,653.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_2_8_perf,2026-01-12T23:36:36.387584
H2H_18977_2_13,18977,N20252026F,2,13,away,16,395.0,0,0,0,0,0,50.0,WOWY_18977_2_13,N20252026F,away,16,395.0,20,32,1971.98,748.0,1223.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_2_13_perf,2026-01-12T23:36:36.387584
H2H_18977_2_18,18977,N20252026F,2,18,away,24,684.0,0,0,0,0,0,50.0,WOWY_18977_2_18,N20252026F,away,24,684.0,12,27,1507.89,459.0,1048.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_2_18_perf,2026-01-12T23:36:36.387584
H2H_18977_2_26,18977,N20252026F,2,26,away,8,515.0,0,0,0,0,0,50.0,WOWY_18977_2_26,N20252026F,away,8,515.0,28,21,1453.0,628.0,825.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_2_26_perf,2026-01-12T23:36:36.387584
H2H_18977_2_99,18977,N20252026F,2,99,away,36,1143.0,0,0,0,0,0,50.0,WOWY_18977_2_99,N20252026F,away,36,1143.0,0,49,2041.89,0.0,2041.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_2_99_perf,2026-01-12T23:36:36.387584
H2H_18977_8_13,18977,N20252026F,8,13,away,4,268.0,0,0,0,0,0,50.0,WOWY_18977_8_13,N20252026F,away,4,268.0,14,44,2066.88,715.9,1350.98,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_8_13_perf,2026-01-12T23:36:36.387584
H2H_18977_8_18,18977,N20252026F,8,18,away,11,534.9,0,0,0,0,0,50.0,WOWY_18977_8_18,N20252026F,away,11,534.9,7,40,1646.99,449.0,1197.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_8_18_perf,2026-01-12T23:36:36.387584
H2H_18977_8_26,18977,N20252026F,8,26,away,12,769.0,0,0,0,0,0,50.0,WOWY_18977_8_26,N20252026F,away,12,769.0,6,17,785.9,214.9,571.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_8_26_perf,2026-01-12T23:36:36.387584
H2H_18977_8_99,18977,N20252026F,8,99,away,18,983.9,0,0,0,0,0,50.0,WOWY_18977_8_99,N20252026F,away,18,983.9,0,67,2200.99,0.0,2200.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_8_99_perf,2026-01-12T23:36:36.387584
H2H_18977_13_18,18977,N20252026F,13,18,away,32,1090.99,0,0,0,0,0,50.0,WOWY_18977_13_18,N20252026F,away,32,1090.99,16,19,1169.89,527.99,641.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_13_18_perf,2026-01-12T23:36:36.387584
H2H_18977_13_26,18977,N20252026F,13,26,away,19,749.99,0,0,0,0,0,50.0,WOWY_18977_13_26,N20252026F,away,18,695.0,30,11,1568.98,923.98,645.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_13_26_perf,2026-01-12T23:36:36.387584
H2H_18977_13_99,18977,N20252026F,13,99,away,47,1563.99,0,0,0,0,0,50.0,WOWY_18977_13_99,N20252026F,away,47,1563.99,1,38,1675.89,54.99,1620.9,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_13_99_perf,2026-01-12T23:36:36.387584
H2H_18977_18_26,18977,N20252026F,18,26,away,13,545.99,0,0,0,0,0,50.0,WOWY_18977_18_26,N20252026F,away,12,491.0,39,17,2090.8900000000003,1241.89,849.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_18_26_perf,2026-01-12T23:36:36.387584
H2H_18977_18_99,18977,N20252026F,18,99,away,50,1677.9,0,0,0,0,0,50.0,WOWY_18977_18_99,N20252026F,away,50,1677.9,1,35,1561.98,54.99,1506.99,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_18_99_perf,2026-01-12T23:36:36.387584
H2H_18977_26_99,18977,N20252026F,26,99,away,29,1340.0,0,0,0,0,0,50.0,WOWY_18977_26_99,N20252026F,away,29,1340.0,0,56,1844.89,0.0,1844.89,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_26_99_perf,2026-01-12T23:36:36.387584
H2H_18977_2_11,18977,N20252026F,2,11,away,29,643.0,0,0,0,0,0,50.0,WOWY_18977_2_11,N20252026F,away,29,643.0,7,29,1771.88,500.0,1271.88,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_2_11_perf,2026-01-12T23:36:36.387584
H2H_18977_2_19,18977,N20252026F,2,19,away,22,535.0,0,0,0,0,0,50.0,WOWY_18977_2_19,N20252026F,away,22,535.0,14,31,1918.88,608.0,1310.88,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_2_19_perf,2026-01-12T23:36:36.387584
H2H_18977_2_40,18977,N20252026F,2,40,away,21,750.0,0,0,0,0,0,50.0,WOWY_18977_2_40,N20252026F,away,21,750.0,15,7,804.0,393.0,411.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_2_40_perf,2026-01-12T23:36:36.387584
H2H_18977_11_18,18977,N20252026F,11,18,away,39,1241.89,0,0,0,0,0,50.0,WOWY_18977_11_18,N20252026F,away,39,1241.89,19,12,1163.99,672.99,491.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_11_18_perf,2026-01-12T23:36:36.387584
H2H_18977_11_40,18977,N20252026F,11,40,away,17,550.0,0,0,0,0,0,50.0,WOWY_18977_11_40,N20252026F,away,17,550.0,41,11,1975.88,1364.88,611.0,50.0,50.0,0.0,50.0,50.0,0.0,0.0,H2H_18977_11_40_perf,2026-01-12T23:36:36.387584
