shift_key,game_id,shift_index,Period,shift_start_min,shift_start_sec,shift_end_min,shift_end_sec,shift_start_type,shift_stop_type,home_forward_1,home_forward_2,home_forward_3,home_defense_1,home_defense_2,home_xtra,home_goalie,away_forward_1,away_forward_2,away_forward_3,away_defense_1,away_defense_2,away_xtra,away_goalie,stoppage_time,home_ozone_start,home_ozone_end,home_dzone_start,home_dzone_end,home_nzone_start,home_nzone_end,home_team,away_team,shift_start_total_seconds,shift_end_total_seconds,shift_duration,home_team_strength,away_team_strength,home_team_en,away_team_en,home_team_pk,home_team_pp,away_team_pp,away_team_pk,situation,strength,home_goals,away_goals,home_team_plus,home_team_minus,away_team_plus,away_team_minus,period_start_total_running_seconds,running_video_time,shift_start_running_time,shift_end_running_time,strength_id,situation_id,shift_start_type_id,shift_stop_type_id,home_team_id,away_team_id,period_id,shift_tracking_key,shift_id
SH1896500002,18965,2,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,OS Offices,Velodrome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0v0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1075.0,1078.0,STR0011,,,,N10005,N10010,,,
SH1896500003,18965,3,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,OS Offices,Velodrome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0v0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1075.0,1078.0,STR0011,,,,N10005,N10010,,,
SH1896500004,18965,4,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500005,18965,5,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500006,18965,6,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500007,18965,7,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500008,18965,8,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500009,18965,9,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500010,18965,10,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500011,18965,11,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500012,18965,12,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500013,18965,13,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500014,18965,14,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500015,18965,15,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500016,18965,16,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500017,18965,17,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500018,18965,18,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500019,18965,19,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500020,18965,20,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500021,18965,21,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500022,18965,22,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500023,18965,23,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500024,18965,24,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500025,18965,25,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500026,18965,26,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500027,18965,27,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500028,18965,28,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500029,18965,29,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500030,18965,30,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500031,18965,31,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500032,18965,32,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500033,18965,33,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500034,18965,34,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500035,18965,35,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500036,18965,36,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500037,18965,37,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500038,18965,38,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500039,18965,39,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500040,18965,40,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500041,18965,41,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500042,18965,42,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500043,18965,43,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500044,18965,44,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500045,18965,45,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500046,18965,46,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500047,18965,47,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500048,18965,48,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500049,18965,49,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500050,18965,50,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500051,18965,51,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500052,18965,52,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500053,18965,53,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500054,18965,54,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500055,18965,55,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500056,18965,56,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500057,18965,57,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500058,18965,58,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500059,18965,59,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500060,18965,60,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500061,18965,61,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500062,18965,62,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500063,18965,63,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500064,18965,64,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500065,18965,65,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500066,18965,66,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500067,18965,67,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500068,18965,68,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500069,18965,69,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500070,18965,70,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500071,18965,71,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500072,18965,72,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500073,18965,73,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500074,18965,74,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500075,18965,75,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500076,18965,76,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500077,18965,77,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500078,18965,78,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500079,18965,79,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500080,18965,80,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500081,18965,81,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500082,18965,82,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500083,18965,83,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500084,18965,84,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500085,18965,85,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500086,18965,86,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500087,18965,87,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500088,18965,88,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500089,18965,89,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500090,18965,90,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500091,18965,91,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500092,18965,92,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500093,18965,93,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500094,18965,94,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500095,18965,95,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500096,18965,96,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500097,18965,97,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SH1896500098,18965,98,,,,,,,,,,,,,,99.0,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
