game_id,season,season_id,game_url,date,game_time,home_team_name,away_team_name,home_team_id,away_team_id,head_to_head_id,game_type,playoff_round,last_period_type,period_length,ot_period_length,shootout_rounds,home_total_goals,away_total_goals,home_team_period1_goals,home_team_period2_goals,home_team_period3_goals,home_team_periodOT_goals,away_team_period1_goals,away_team_period2_goals,away_team_period3_goals,away_team_periodOT_goals,home_team_seeding,away_team_seeding,home_team_w,home_team_l,home_team_t,home_team_pts,away_team_w,away_team_l,away_team_t,away_team_pts
18973,20252026,N20252026F,https://www.noradhockey.com/event/18973/,2025-09-14 00:00:00,16:00:00,Platinum,Orphans,N10008,N10006,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,3,2,1,2,,1,1,1,,,,1,0,0,2,0,1,0,0
18974,20252026,N20252026F,https://www.noradhockey.com/event/18974/,2025-09-14 00:00:00,17:15:00,Outlaws,Triple J,N10007,N10009,N10007_N10009,Regular,,Regulation,00:18:00,0:00:00,,6,1,4,1,1,,,,1,,,,1,0,0,2,0,1,0,0
18975,20252026,N20252026F,https://www.noradhockey.com/event/18975/,2025-09-14 00:00:00,18:30:00,AMOS,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,2,9,1,1,,,4,2,3,,,,0,1,0,0,1,0,0,2
18976,20252026,N20252026F,https://www.noradhockey.com/event/18976/,2025-09-14 00:00:00,19:54:00,Ace,Nelson,N10002,N10004,N10002_N10004,Regular,,Regulation,00:18:00,0:00:00,,3,7,1,2,,,1,3,3,,,,0,1,0,0,1,0,0,2
18977,20252026,N20252026F,https://www.noradhockey.com/event/18977/,2025-09-14 00:00:00,21:00:00,Velodrome,HollowBrook,N10010,N10003,N10003_N10010,Regular,,Regulation,00:18:00,0:00:00,,4,2,1,2,1,,,,2,,,,1,0,0,2,0,1,0,0
18978,20252026,N20252026F,https://www.noradhockey.com/event/18978/,2025-09-28 00:00:00,16:00:00,Ace,Triple J,N10002,N10009,N10002_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,2,2,2,1,,2,,,,,,1,0,0,2,0,1,0,0
18979,20252026,N20252026F,https://www.noradhockey.com/event/18979/,2025-09-28 00:00:00,17:15:00,HollowBrook,Outlaws,N10003,N10007,N10003_N10007,Regular,,Regulation,00:18:00,0:00:00,,3,5,1,1,1,,1,3,1,,,,0,1,0,0,1,0,0,2
18980,20252026,N20252026F,https://www.noradhockey.com/event/18980/,2025-09-28 00:00:00,18:30:00,AMOS,Platinum,N10001,N10008,N10001_N10008,Regular,,Regulation,00:18:00,0:00:00,,1,5,1,,,,2,1,2,,,,0,1,0,0,1,0,0,2
18981,20252026,N20252026F,https://www.noradhockey.com/event/18981/,2025-09-28 00:00:00,19:54:00,Nelson,Velodrome,N10004,N10010,N10004_N10010,Regular,,Regulation,00:18:00,0:00:00,,2,1,1,1,,,1,,,,,,1,0,0,2,0,1,0,0
18982,20252026,N20252026F,https://www.noradhockey.com/event/18982/,2025-09-28 00:00:00,21:00:00,OS Offices,Orphans,N10005,N10006,N10005_N10006,Regular,,Regulation,00:18:00,0:00:00,,9,9,4,4,1,,3,1,5,,,,0,0,1,1,0,0,1,1
18983,20252026,N20252026F,https://www.noradhockey.com/event/18983/,2025-10-05 00:00:00,16:00:00,HollowBrook,Platinum,N10003,N10008,N10003_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,4,1,2,1,,1,1,2,,,,0,0,1,1,0,0,1,1
18984,20252026,N20252026F,https://www.noradhockey.com/event/18984/,2025-10-05 00:00:00,17:15:00,Ace,AMOS,N10002,N10001,N10001_N10002,Regular,,Regulation,00:18:00,0:00:00,,6,3,2,1,3,,1,,2,,,,1,0,0,2,0,1,0,0
18985,20252026,N20252026F,https://www.noradhockey.com/event/18985/,2025-10-05 00:00:00,18:30:00,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,3,3,2,,,1,1,1,,,,1,0,0,2,0,1,0,0
18986,20252026,N20252026F,https://www.noradhockey.com/event/18986/,2025-10-05 00:00:00,19:54:00,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,10,1,1,2,,4,2,4,,,,0,1,0,0,1,0,0,2
18987,20252026,N20252026F,https://www.noradhockey.com/event/18987/,2025-10-05 00:00:00,21:00:00,Outlaws,Velodrome,N10007,N10010,N10007_N10010,Regular,,Regulation,00:18:00,0:00:00,,0,1,,,,,,,1,,,,0,1,0,0,1,0,0,2
18988,20252026,N20252026F,https://www.noradhockey.com/event/18988/,2025-10-12 00:00:00,16:00:00,Ace,Orphans,N10002,N10006,N10002_N10006,Regular,,Regulation,00:18:00,0:00:00,,7,2,4,2,1,,,,2,,,,1,0,0,2,0,1,0,0
18989,20252026,N20252026F,https://www.noradhockey.com/event/18989/,2025-10-12 00:00:00,17:15:00,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,00:18:00,0:00:00,,1,3,,,1,,1,,2,,,,0,1,0,0,1,0,0,2
18990,20252026,N20252026F,https://www.noradhockey.com/event/18990/,2025-10-12 00:00:00,18:30:00,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,00:18:00,0:00:00,,5,7,,,5,,3,,4,,,,0,1,0,0,1,0,0,2
18991,20252026,N20252026F,https://www.noradhockey.com/event/18991/,2025-10-12 00:00:00,19:54:00,Triple J,Velodrome,N10009,N10010,N10009_N10010,Regular,,Regulation,00:18:00,0:00:00,,1,5,,1,,,1,3,1,,,,0,1,0,0,1,0,0,2
18992,20252026,N20252026F,https://www.noradhockey.com/event/amos-vs-outlaws/,2025-10-12 00:00:00,21:00:00,AMOS,Outlaws,N10001,N10007,N10001_N10007,Regular,,Regulation,00:18:00,0:00:00,,2,6,,,2,,2,2,2,,,,0,1,0,0,1,0,0,2
18993,20252026,N20252026F,https://www.noradhockey.com/event/18993/,2025-10-19 00:00:00,16:00:00,Ace,Velodrome,N10002,N10010,N10002_N10010,Regular,,Regulation,00:18:00,0:00:00,,1,2,,,,,,,,,,,0,1,0,0,1,0,0,2
18994,20252026,N20252026F,https://www.noradhockey.com/event/18994/,2025-10-19 00:00:00,17:15:00,AMOS,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,00:18:00,0:00:00,,2,2,,,,,,,,,,,0,0,1,1,0,0,1,1
18995,20252026,N20252026F,https://www.noradhockey.com/event/18995/,2025-10-19 00:00:00,18:30:00,Nelson,Outlaws,N10004,N10007,N10004_N10007,Regular,,Regulation,00:18:00,0:00:00,,1,5,,,,,,,,,,,0,1,0,0,1,0,0,2
18996,20252026,N20252026F,https://www.noradhockey.com/event/18996/,2025-10-19 00:00:00,19:54:00,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,8,,,,,,,,,,,0,1,0,0,1,0,0,2
18997,20252026,N20252026F,https://www.noradhockey.com/event/18997/,2025-10-19 00:00:00,21:00:00,Platinum,Triple J,N10008,N10009,N10008_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,3,,,,,,,,,,,1,0,0,2,0,1,0,0
18998,20252026,N20252026F,https://www.noradhockey.com/event/18998/,2025-10-26 00:00:00,16:00:00,Orphans,Velodrome,N10006,N10010,N10006_N10010,Regular,,Regulation,00:18:00,0:00:00,,6,4,,6,,,2,1,1,,,,1,0,0,2,0,1,0,0
18999,20252026,N20252026F,https://www.noradhockey.com/event/18999/,2025-10-26 00:00:00,17:15:00,AMOS,Nelson,N10001,N10004,N10001_N10004,Regular,,Regulation,00:18:00,0:00:00,,8,6,3,3,2,,2,2,2,,,,1,0,0,2,0,1,0,0
19000,20252026,N20252026F,https://www.noradhockey.com/event/19000/,2025-10-26 00:00:00,18:30:00,HollowBrook,Triple J,N10003,N10009,N10003_N10009,Regular,,Regulation,00:18:00,0:00:00,,5,2,1,2,2,,2,,,,,,1,0,0,2,0,1,0,0
19001,20252026,N20252026F,https://www.noradhockey.com/event/19001/,2025-10-26 00:00:00,19:54:00,Outlaws,Platinum,N10007,N10008,N10007_N10008,Regular,,Regulation,00:18:00,0:00:00,,4,4,,2,2,,2,2,,,,,0,0,1,1,0,0,1,1
19002,20252026,N20252026F,https://www.noradhockey.com/event/19002/,2025-10-26 00:00:00,21:00:00,Ace,OS Offices,N10002,N10005,N10002_N10005,Regular,,Regulation,00:18:00,0:00:00,,4,6,,2,2,,4,,2,,,,0,1,0,0,1,0,0,2
19003,20252026,N20252026F,https://www.noradhockey.com/event/19003/,2025-11-02 00:00:00,16:00:00,Outlaws,OS Offices,N10007,N10005,N10005_N10007,Regular,,Regulation,00:18:00,0:00:00,,6,3,3,1,2,,,1,2,,,,1,0,0,2,0,1,0,0
19004,20252026,N20252026F,https://www.noradhockey.com/event/19004/,2025-11-02 00:00:00,17:15:00,HollowBrook,Orphans,N10003,N10006,N10003_N10006,Regular,,Regulation,00:18:00,0:00:00,,4,3,1,2,1,,1,2,,,,,1,0,0,2,0,1,0,0
19005,20252026,N20252026F,https://www.noradhockey.com/event/19005/,2025-11-02 00:00:00,18:30:00,Nelson,Triple J,N10004,N10009,N10004_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,1,1,2,4,,,1,,,,,1,0,0,2,0,1,0,0
19006,20252026,N20252026F,https://www.noradhockey.com/event/19006/,2025-11-02 00:00:00,19:54:00,Ace,Platinum,N10002,N10008,N10002_N10008,Regular,,Regulation,00:18:00,0:00:00,,2,8,1,1,,,2,3,3,,,,0,1,0,0,1,0,0,2
19007,20252026,N20252026F,https://www.noradhockey.com/event/19007/,2025-11-02 00:00:00,21:00:00,AMOS,Velodrome,N10001,N10010,N10001_N10010,Regular,,Regulation,00:18:00,0:00:00,,4,5,1,1,2,,1,3,1,,,,0,1,0,0,1,0,0,2
19008,20252026,N20252026F,https://www.noradhockey.com/event/19008/,2025-11-09 00:00:00,16:00:00,AMOS,Triple J,N10001,N10009,N10001_N10009,Regular,,Regulation,00:18:00,0:00:00,,4,5,1,3,,,1,3,1,,,,0,1,0,0,1,0,0,2
19009,20252026,N20252026F,https://www.noradhockey.com/event/19009/,2025-11-09 00:00:00,17:15:00,OS Offices,Velodrome,N10005,N10010,N10005_N10010,Regular,,Regulation,00:18:00,0:00:00,,5,4,2,1,2,,2,1,1,,,,1,0,0,2,0,1,0,0
19010,20252026,N20252026F,https://www.noradhockey.com/event/19010/,2025-11-09 00:00:00,18:30:00,Ace,HollowBrook,N10002,N10003,N10002_N10003,Regular,,Regulation,00:18:00,0:00:00,,4,3,2,1,1,,1,2,,,,,1,0,0,2,0,1,0,0
19011,20252026,N20252026F,https://www.noradhockey.com/event/19011/,2025-11-09 00:00:00,19:54:00,Outlaws,Orphans,N10007,N10006,N10006_N10007,Regular,,Regulation,00:18:00,0:00:00,,1,5,1,,,,2,1,2,,,,0,1,0,0,1,0,0,2
19012,20252026,N20252026F,https://www.noradhockey.com/event/19012/,2025-11-09 00:00:00,21:00:00,Nelson,Platinum,N10004,N10008,N10004_N10008,Regular,,Regulation,00:18:00,0:00:00,,1,6,1,,,,2,1,3,,,,0,1,0,0,1,0,0,2
19013,20252026,N20252026F,https://www.noradhockey.com/event/19013/,2025-11-16 00:00:00,16:00:00,Nelson,OS Offices,N10004,N10005,N10004_N10005,Regular,,Regulation,00:18:00,0:00:00,,3,7,2,1,,,3,1,3,,,,0,1,0,0,1,0,0,2
19014,20252026,N20252026F,https://www.noradhockey.com/event/19014/,2025-11-16 00:00:00,17:15:00,Platinum,Velodrome,N10008,N10010,N10008_N10010,Regular,,Regulation,00:18:00,0:00:00,,2,6,1,,1,,1,1,4,,,,0,1,0,0,1,0,0,2
19015,20252026,N20252026F,https://www.noradhockey.com/event/19015/,2025-11-16 00:00:00,18:30:00,Ace,Outlaws,N10002,N10007,N10002_N10007,Regular,,Regulation,00:18:00,0:00:00,,0,8,,,,,3,4,1,,,,0,1,0,0,1,0,0,2
19016,20252026,N20252026F,https://www.noradhockey.com/event/19016/,2025-11-16 00:00:00,19:54:00,AMOS,HollowBrook,N10001,N10003,N10001_N10003,Regular,,Regulation,00:18:00,0:00:00,,3,5,2,,1,,1,2,2,,,,0,1,0,0,1,0,0,2
19017,20252026,N20252026F,https://www.noradhockey.com/event/19017/,2025-11-16 00:00:00,21:00:00,Triple J,Orphans,N10009,N10006,N10006_N10009,Regular,,Regulation,00:18:00,0:00:00,,7,6,2,4,1,,1,3,2,,,,1,0,0,2,0,1,0,0
19018,20252026,N20252026F,https://www.noradhockey.com/event/19018/,2025-11-23 00:00:00,16:00:00,Outlaws,Triple J,N10007,N10009,N10007_N10009,Regular,,Regulation,00:18:00,0:00:00,,1,5,,1,,,1,,4,,,,0,1,0,0,1,0,0,2
19019,20252026,N20252026F,https://www.noradhockey.com/event/19019/,2025-11-23 00:00:00,17:15:00,Platinum,Orphans,N10008,N10006,N10006_N10008,Regular,,Regulation,00:18:00,0:00:00,,7,2,2,3,2,,1,1,,,,,1,0,0,2,0,1,0,0
19020,20252026,N20252026F,https://www.noradhockey.com/event/19020/,2025-11-23 00:00:00,18:30:00,HollowBrook,Velodrome,N10003,N10010,N10003_N10010,Regular,,Regulation,00:18:00,0:00:00,,4,1,2,1,1,,,1,,,,,1,0,0,2,0,1,0,0
19021,20252026,N20252026F,https://www.noradhockey.com/event/19021/,2025-11-23 00:00:00,19:54:00,AMOS,OS Offices,N10001,N10005,N10001_N10005,Regular,,Regulation,00:18:00,0:00:00,,6,12,1,1,4,,4,4,4,,,,0,1,0,0,1,0,0,2
19022,20252026,N20252026F,https://www.noradhockey.com/event/19022/,2025-11-23 00:00:00,21:00:00,Ace,Nelson,N10002,N10004,N10002_N10004,Regular,,Regulation,00:18:00,0:00:00,,7,5,4,2,1,,2,2,1,,,,1,0,0,2,0,1,0,0
19023,20252026,N20252026F,https://www.noradhockey.com/event/19023/,2025-12-14 00:00:00,16:00:00,HollowBrook,Outlaws,N10003,N10007,N10003_N10007,Regular,,Regulation,01:18:00,0:00:00,,4,2,1,2,1,,1,1,,,,,1,0,0,2,0,1,0,0
19024,20252026,N20252026F,https://www.noradhockey.com/event/19024/,2025-12-14 00:00:00,17:15:00,Ace,Triple J,N10002,N10009,N10002_N10009,Regular,,Regulation,02:18:00,0:00:00,,6,2,2,1,3,,1,1,,,,,1,0,0,2,0,1,0,0
19025,20252026,N20252026F,https://www.noradhockey.com/event/amos-vs-platinum/,2025-12-14 00:00:00,18:30:00,AMOS,Platinum,N10001,N10008,N10001_N10008,Regular,,Regulation,03:18:00,0:00:00,,4,7,1,1,2,,2,1,4,,,,0,1,0,0,1,0,0,2
19026,20252026,N20252026F,https://www.noradhockey.com/event/19026/,2025-12-14 00:00:00,19:54:00,Nelson,Velodrome,N10004,N10010,N10004_N10010,Regular,,Regulation,04:18:00,0:00:00,,3,5,,2,1,,3,1,1,,,,0,1,0,0,1,0,0,2
19027,20252026,N20252026F,https://www.noradhockey.com/event/19027/,2025-12-14 00:00:00,21:00:00,OS Offices,Orphans,N10005,N10006,N10005_N10006,Regular,,Regulation,05:18:00,0:00:00,,4,4,2,1,1,,1,1,2,,,,0,0,1,1,0,0,1,1
19028,20252026,N20252026F,https://www.noradhockey.com/event/19028/,2025-12-21 00:00:00,16:00:00,HollowBrook,Platinum,N10003,N10008,N10003_N10008,Regular,,Regulation,06:18:00,0:00:00,,0,3,,,,,,1,2,,,,0,1,0,0,1,0,0,2
19029,20252026,N20252026F,https://www.noradhockey.com/event/19029/,2025-12-21 00:00:00,17:15:00,OS Offices,Triple J,N10005,N10009,N10005_N10009,Regular,,Regulation,07:18:00,0:00:00,,8,3,5,,3,,1,2,,,,,1,0,0,2,0,1,0,0
19030,20252026,N20252026F,https://www.noradhockey.com/event/19030/,2025-12-21 00:00:00,18:30:00,Nelson,Orphans,N10004,N10006,N10004_N10006,Regular,,Regulation,08:18:00,0:00:00,,6,5,2,1,3,,1,2,2,,,,1,0,0,2,0,1,0,0
19031,20252026,N20252026F,https://www.noradhockey.com/event/19031/,2025-12-21 00:00:00,19:54:00,Ace,AMOS,N10002,N10001,N10001_N10002,Regular,,Regulation,09:18:00,0:00:00,,8,3,4,2,2,,,1,2,,,,1,0,0,2,0,1,0,0
19032,20252026,N20252026F,https://www.noradhockey.com/event/19032/,2025-12-21 00:00:00,21:00:00,Outlaws,Velodrome,N10007,N10010,N10007_N10010,Regular,,Regulation,10:18:00,0:00:00,,3,6,1,1,1,,3,1,2,,,,0,1,0,0,1,0,0,2
19033,20252026,N20252026F,https://www.noradhockey.com/event/19033/,2026-01-04 00:00:00,16:00:00,Ace,Orphans,N10002,N10006,N10002_N10006,Regular,,Regulation,11:18:00,0:00:00,,8,3,3,1,4,,1,,2,,,,1,0,0,2,0,1,0,0
19034,20252026,N20252026F,https://www.noradhockey.com/event/19034/,2026-01-04 00:00:00,17:15:00,HollowBrook,Nelson,N10003,N10004,N10003_N10004,Regular,,Regulation,12:18:00,0:00:00,,8,4,3,1,4,,,1,3,,,,1,0,0,2,0,1,0,0
19035,20252026,N20252026F,https://www.noradhockey.com/event/19035/,2026-01-04 00:00:00,18:30:00,Platinum,OS Offices,N10008,N10005,N10005_N10008,Regular,,Regulation,13:18:00,0:00:00,,7,7,1,3,3,,1,2,4,,,,0,0,1,1,0,0,1,1
19036,20252026,N20252026F,https://www.noradhockey.com/event/19036/,2026-01-04 00:00:00,19:54:00,Triple J,Velodrome,N10009,N10010,N10009_N10010,Regular,,Regulation,14:18:00,0:00:00,,3,5,,1,2,,3,2,,,,,0,1,0,0,1,0,0,2
19037,20252026,N20252026F,https://www.noradhockey.com/event/19037/,2026-01-04 00:00:00,21:00:00,AMOS,Outlaws,N10001,N10007,N10001_N10007,Regular,,Regulation,15:18:00,0:00:00,,1,5,,1,,,1,2,2,,,,0,1,0,0,1,0,0,2
19038,20252026,N20252026F,https://www.noradhockey.com/event/19038/,2026-01-11 00:00:00,16:00:00,Ace,Velodrome,N10002,N10010,N10002_N10010,Regular,,Regulation,16:18:00,0:00:00,,1,2,,1,,,1,1,,,,,0,1,0,0,1,0,0,2
19039,20252026,N20252026F,https://www.noradhockey.com/event/19039/,2026-01-11 00:00:00,17:15:00,AMOS,Orphans,N10001,N10006,N10001_N10006,Regular,,Regulation,17:18:00,0:00:00,,3,8,1,1,1,,1,4,3,,,,0,1,0,0,1,0,0,2
19040,20252026,N20252026F,https://www.noradhockey.com/event/19040/,2026-01-11 00:00:00,18:30:00,Nelson,Outlaws,N10004,N10007,N10004_N10007,Regular,,Regulation,18:18:00,0:00:00,,3,5,,1,2,,4,,1,,,,0,1,0,0,1,0,0,2
19041,20252026,N20252026F,https://www.noradhockey.com/event/19041/,2026-01-11 00:00:00,19:54:00,HollowBrook,OS Offices,N10003,N10005,N10003_N10005,Regular,,Regulation,19:18:00,0:00:00,,7,8,2,3,2,,1,4,3,,,,0,1,0,0,1,0,0,2
19042,20252026,N20252026F,https://www.noradhockey.com/event/19042/,2026-01-11 00:00:00,21:00:00,Platinum,Triple J,N10008,N10009,N10008_N10009,Regular,,Regulation,20:18:00,0:00:00,,6,4,2,1,3,,1,2,1,,,,1,0,0,2,0,1,0,0
