shift_player_key,shift_key,game_id,shift_index,player_number,venue,slot,period,shift_duration,situation,strength,stoppage_time,pm_plus_ev,pm_minus_ev,goal_for,goal_against,team_en,opp_en,team_pp,team_pk,player_id,player_name,logical_shift_number,shift_segment,cumulative_shift_duration,running_toi,playing_duration,running_playing_toi,running_video_time,shift_start_running_time,shift_end_running_time,strength_id,period_id,venue_id,situation_id,slot_id,team_id
L18977006313,S18977000063,18977,63,13,away,forward_3,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,9,2,51.0,1073.0,12.0,860.0,84.0,79.0,94.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977006413,S18977000064,18977,64,13,away,forward_3,3.0,102.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,9,3,153.0,1175.0,70.0,930.0,96.0,91.0,196.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977006812,S18977000068,18977,68,13,away,forward_2,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,10,1,9.0,1184.0,9.0,939.0,379.0,374.0,386.0,STR0001,P0003,VN0002,SIT0003,SL0004,N10003
L18977006912,S18977000069,18977,69,13,away,forward_2,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,10,2,16.0,1191.0,7.0,946.0,388.0,383.0,393.0,STR0001,P0003,VN0002,SIT0003,SL0004,N10003
L18977007012,S18977000070,18977,70,13,away,forward_2,3.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,10,3,29.0,1204.0,13.0,959.0,395.0,390.0,406.0,STR0001,P0003,VN0002,SIT0003,SL0004,N10003
L18977007112,S18977000071,18977,71,13,away,forward_2,3.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,10,4,78.0,1253.0,49.0,1008.0,408.0,403.0,455.0,STR0001,P0003,VN0002,SIT0003,SL0004,N10003
L18977007212,S18977000072,18977,72,13,away,forward_2,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,10,5,90.0,1265.0,12.0,1020.0,457.0,452.0,467.0,STR0001,P0003,VN0002,SIT0003,SL0004,N10003
L18977007312,S18977000073,18977,73,13,away,forward_2,3.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,10,6,107.0,1282.0,17.0,1037.0,469.0,464.0,484.0,STR0001,P0003,VN0002,SIT0003,SL0004,N10003
L18977007613,S18977000076,18977,76,13,away,forward_3,3.0,49.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,11,1,49.0,1331.0,49.0,1086.0,625.0,620.0,672.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977007713,S18977000077,18977,77,13,away,forward_3,3.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,11,2,114.0,1396.0,65.0,1151.0,674.0,669.0,737.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977007813,S18977000078,18977,78,13,away,forward_3,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,11,3,159.0,1441.0,45.0,1196.0,739.0,734.0,782.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977008213,S18977000082,18977,82,13,away,forward_3,3.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,12,1,6.0,1447.0,6.0,1202.0,902.0,897.0,906.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977008313,S18977000083,18977,83,13,away,forward_3,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,12,2,13.0,1454.0,7.0,1209.0,908.0,903.0,913.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977008413,S18977000084,18977,84,13,away,forward_3,3.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,12,3,29.0,1470.0,16.0,1225.0,915.0,910.0,929.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977008513,S18977000085,18977,85,13,away,forward_3,3.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,12,4,62.0,1503.0,33.0,1258.0,931.0,926.0,962.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977008613,S18977000086,18977,86,13,away,forward_3,3.0,18.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,12,5,80.0,1521.0,18.0,1276.0,964.0,959.0,980.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977008713,S18977000087,18977,87,13,away,forward_3,3.0,43.0,Full Strength,5v5,110.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100047,Nathan Watts,12,6,123.0,1564.0,-67.0,1209.0,982.0,977.0,1023.0,STR0001,P0003,VN0002,SIT0003,SL0005,N10003
L18977008813,S18977000088,18977,88,13,away,forward_3,3.0,55.0,Away EmptyNet,5v6 Away EN,26.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,P100047,Nathan Watts,12,7,178.0,1619.0,29.0,1238.0,1025.0,1020.0,1078.0,STR0014,P0003,VN0002,SIT0001,SL0005,N10003
L18977000502,S18977000005,18977,5,14,home,forward_2,1.0,130.0,Full Strength,5v5,20.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,1,1,130.0,130.0,110.0,110.0,226.0,221.0,354.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977001702,S18977000017,18977,17,14,home,forward_2,1.0,40.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,2,1,40.0,170.0,40.0,150.0,690.0,685.0,728.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977001802,S18977000018,18977,18,14,home,forward_2,1.0,93.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,2,2,133.0,263.0,93.0,243.0,730.0,725.0,821.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977001902,S18977000019,18977,19,14,home,forward_2,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,2,3,156.0,286.0,23.0,266.0,823.0,818.0,844.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977002002,S18977000020,18977,20,14,home,forward_2,1.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,2,4,167.0,297.0,11.0,277.0,846.0,841.0,855.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977002102,S18977000021,18977,21,14,home,forward_2,1.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,2,5,189.0,319.0,22.0,299.0,857.0,852.0,877.0,STR0001,P0001,VN0001,SIT0003,SL0004,N10010
L18977003402,S18977000034,18977,34,14,home,forward_2,2.0,72.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,1,72.0,391.0,72.0,371.0,59.0,54.0,129.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977003502,S18977000035,18977,35,14,home,forward_2,2.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,2,85.0,404.0,13.0,384.0,131.0,126.0,142.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977003602,S18977000036,18977,36,14,home,forward_2,2.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,3,101.0,420.0,16.0,400.0,144.0,139.0,158.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977003702,S18977000037,18977,37,14,home,forward_2,2.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,4,110.0,429.0,9.0,409.0,160.0,155.0,167.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977003802,S18977000038,18977,38,14,home,forward_2,2.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,5,126.0,445.0,16.0,425.0,169.0,164.0,183.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977003902,S18977000039,18977,39,14,home,forward_2,2.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,3,6,133.0,452.0,7.0,432.0,185.0,180.0,190.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977004402,S18977000044,18977,44,14,home,forward_2,2.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,4,1,22.0,474.0,22.0,454.0,498.0,493.0,518.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977004502,S18977000045,18977,45,14,home,forward_2,2.0,89.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,4,2,111.0,563.0,57.0,511.0,520.0,515.0,607.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977004602,S18977000046,18977,46,14,home,forward_2,2.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,4,3,176.0,628.0,65.0,576.0,609.0,604.0,672.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977005902,S18977000059,18977,59,14,home,forward_2,2.0,71.0,Full Strength,5v5,113.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,5,1,71.0,699.0,-42.0,534.0,1009.0,1004.0,1078.0,STR0001,P0002,VN0001,SIT0003,SL0004,N10010
L18977006102,S18977000061,18977,61,14,home,forward_2,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,6,1,45.0,744.0,45.0,579.0,0.0,0.0,48.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977006802,S18977000068,18977,68,14,home,forward_2,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,7,1,9.0,753.0,9.0,588.0,379.0,374.0,386.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977006902,S18977000069,18977,69,14,home,forward_2,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,7,2,16.0,760.0,7.0,595.0,388.0,383.0,393.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977007002,S18977000070,18977,70,14,home,forward_2,3.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,7,3,29.0,773.0,13.0,608.0,395.0,390.0,406.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977007102,S18977000071,18977,71,14,home,forward_2,3.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,7,4,78.0,822.0,49.0,657.0,408.0,403.0,455.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977007202,S18977000072,18977,72,14,home,forward_2,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,7,5,90.0,834.0,12.0,669.0,457.0,452.0,467.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977007302,S18977000073,18977,73,14,home,forward_2,3.0,17.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,7,6,107.0,851.0,17.0,686.0,469.0,464.0,484.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977007802,S18977000078,18977,78,14,home,forward_2,3.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,8,1,45.0,896.0,45.0,731.0,739.0,734.0,782.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977007902,S18977000079,18977,79,14,home,forward_2,3.0,15.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,8,2,60.0,911.0,15.0,746.0,784.0,779.0,797.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977008002,S18977000080,18977,80,14,home,forward_2,3.0,51.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,8,3,111.0,962.0,51.0,797.0,799.0,794.0,848.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977008102,S18977000081,18977,81,14,home,forward_2,3.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100132,Nick Ciampoli,8,4,163.0,1014.0,52.0,849.0,850.0,845.0,900.0,STR0001,P0003,VN0001,SIT0003,SL0004,N10010
L18977000315,S18977000003,18977,3,18,away,defense_2,1.0,119.0,Full Strength,5v5,44.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,1,1,119.0,119.0,75.0,75.0,80.0,75.0,197.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977000415,S18977000004,18977,4,18,away,defense_2,1.0,27.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,1,2,146.0,146.0,27.0,102.0,199.0,194.0,224.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977000915,S18977000009,18977,9,18,away,defense_2,1.0,45.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,2,1,45.0,191.0,45.0,147.0,395.0,390.0,438.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977001015,S18977000010,18977,10,18,away,defense_2,1.0,32.0,Full Strength,5v5,13.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,2,2,77.0,223.0,19.0,166.0,440.0,435.0,470.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977001115,S18977000011,18977,11,18,away,defense_2,1.0,81.0,Away PowerPlay,4v5,29.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,P100123,Todd Heffner,2,3,158.0,304.0,52.0,218.0,472.0,467.0,551.0,STR0004,P0001,VN0002,SIT0002,SL0002,N10003
L18977001215,S18977000012,18977,12,18,away,defense_2,1.0,11.0,Away PowerPlay,4v5,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,P100123,Todd Heffner,2,4,169.0,315.0,11.0,229.0,553.0,548.0,562.0,STR0004,P0001,VN0002,SIT0002,SL0002,N10003
L18977001815,S18977000018,18977,18,18,away,defense_2,1.0,93.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,3,1,93.0,408.0,93.0,322.0,730.0,725.0,821.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977001915,S18977000019,18977,19,18,away,defense_2,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,3,2,116.0,431.0,23.0,345.0,823.0,818.0,844.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977002015,S18977000020,18977,20,18,away,defense_2,1.0,11.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,3,3,127.0,442.0,11.0,356.0,846.0,841.0,855.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977002115,S18977000021,18977,21,18,away,defense_2,1.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,3,4,149.0,464.0,22.0,378.0,857.0,852.0,877.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977002215,S18977000022,18977,22,18,away,defense_2,1.0,7.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,0.0,0.0,P100123,Todd Heffner,3,5,156.0,471.0,7.0,385.0,879.0,874.0,884.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977002715,S18977000027,18977,27,18,away,defense_2,1.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,4,1,6.0,477.0,6.0,391.0,1007.0,1002.0,1011.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977002815,S18977000028,18977,28,18,away,defense_2,1.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,4,2,29.0,500.0,23.0,414.0,1013.0,1008.0,1034.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977002915,S18977000029,18977,29,18,away,defense_2,1.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,4,3,45.0,516.0,16.0,430.0,1036.0,1031.0,1050.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977003015,S18977000030,18977,30,18,away,defense_2,1.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,4,4,52.0,523.0,7.0,437.0,1052.0,1047.0,1057.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977003115,S18977000031,18977,31,18,away,defense_2,1.0,21.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,4,5,73.0,544.0,21.0,458.0,1059.0,1054.0,1078.0,STR0001,P0001,VN0002,SIT0003,SL0002,N10003
L18977003315,S18977000033,18977,33,18,away,defense_2,2.0,59.0,Full Strength,5v5,18.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,5,1,59.0,603.0,41.0,499.0,0.0,0.0,62.0,STR0001,P0002,VN0002,SIT0003,SL0002,N10003
L18977003415,S18977000034,18977,34,18,away,defense_2,2.0,72.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,5,2,131.0,675.0,72.0,571.0,59.0,54.0,129.0,STR0001,P0002,VN0002,SIT0003,SL0002,N10003
L18977003515,S18977000035,18977,35,18,away,defense_2,2.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,5,3,144.0,688.0,13.0,584.0,131.0,126.0,142.0,STR0001,P0002,VN0002,SIT0003,SL0002,N10003
L18977003615,S18977000036,18977,36,18,away,defense_2,2.0,16.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,5,4,160.0,704.0,16.0,600.0,144.0,139.0,158.0,STR0001,P0002,VN0002,SIT0003,SL0002,N10003
L18977004114,S18977000041,18977,41,18,away,defense_1,2.0,104.0,Full Strength,5v5,17.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,6,1,104.0,808.0,87.0,687.0,284.0,279.0,386.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977004214,S18977000042,18977,42,18,away,defense_1,2.0,13.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,0.0,0.0,P100123,Todd Heffner,6,2,117.0,821.0,13.0,700.0,388.0,383.0,399.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977004315,S18977000043,18977,43,18,away,defense_2,2.0,97.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,6,3,214.0,918.0,97.0,797.0,401.0,396.0,496.0,STR0001,P0002,VN0002,SIT0003,SL0002,N10003
L18977004415,S18977000044,18977,44,18,away,defense_2,2.0,22.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,6,4,236.0,940.0,22.0,819.0,498.0,493.0,518.0,STR0001,P0002,VN0002,SIT0003,SL0002,N10003
L18977004814,S18977000048,18977,48,18,away,defense_1,2.0,72.0,Full Strength,5v5,26.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,7,1,72.0,1012.0,46.0,865.0,701.0,696.0,771.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977004914,S18977000049,18977,49,18,away,defense_1,2.0,18.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,7,2,90.0,1030.0,18.0,883.0,773.0,768.0,789.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977005014,S18977000050,18977,50,18,away,defense_1,2.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,7,3,103.0,1043.0,13.0,896.0,791.0,786.0,802.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977005314,S18977000053,18977,53,18,away,defense_1,2.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,8,1,12.0,1055.0,12.0,908.0,929.0,924.0,939.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977005414,S18977000054,18977,54,18,away,defense_1,2.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,8,2,19.0,1062.0,7.0,915.0,941.0,936.0,946.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977005514,S18977000055,18977,55,18,away,defense_1,2.0,33.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,8,3,52.0,1095.0,33.0,948.0,948.0,943.0,979.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977005614,S18977000056,18977,56,18,away,defense_1,2.0,23.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,8,4,75.0,1118.0,23.0,971.0,981.0,976.0,1002.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977005714,S18977000057,18977,57,18,away,defense_1,2.0,1.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,8,5,76.0,1119.0,1.0,972.0,1004.0,999.0,1003.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977005814,S18977000058,18977,58,18,away,defense_1,2.0,4.0,Full Strength,5v5,0.0,0.0,-1.0,0,1,0.0,0.0,0.0,0.0,P100123,Todd Heffner,8,6,80.0,1123.0,4.0,976.0,1005.0,1000.0,1007.0,STR0001,P0002,VN0002,SIT0003,SL0001,N10003
L18977006214,S18977000062,18977,62,18,away,defense_1,3.0,39.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,9,1,39.0,1162.0,39.0,1015.0,45.0,40.0,82.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977006314,S18977000063,18977,63,18,away,defense_1,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,9,2,51.0,1174.0,12.0,1027.0,84.0,79.0,94.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977006414,S18977000064,18977,64,18,away,defense_1,3.0,102.0,Full Strength,5v5,32.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,9,3,153.0,1276.0,70.0,1097.0,96.0,91.0,196.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977006714,S18977000067,18977,67,18,away,defense_1,3.0,41.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,10,1,41.0,1317.0,41.0,1138.0,338.0,333.0,377.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977006814,S18977000068,18977,68,18,away,defense_1,3.0,9.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,10,2,50.0,1326.0,9.0,1147.0,379.0,374.0,386.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977006914,S18977000069,18977,69,18,away,defense_1,3.0,7.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,10,3,57.0,1333.0,7.0,1154.0,388.0,383.0,393.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977007014,S18977000070,18977,70,18,away,defense_1,3.0,13.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,10,4,70.0,1346.0,13.0,1167.0,395.0,390.0,406.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977007114,S18977000071,18977,71,18,away,defense_1,3.0,49.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,10,5,119.0,1395.0,49.0,1216.0,408.0,403.0,455.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977007214,S18977000072,18977,72,18,away,defense_1,3.0,12.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,10,6,131.0,1407.0,12.0,1228.0,457.0,452.0,467.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977007615,S18977000076,18977,76,18,away,defense_2,3.0,49.0,Full Strength,5v5,0.0,1.0,0.0,1,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,11,1,49.0,1456.0,49.0,1277.0,625.0,620.0,672.0,STR0001,P0003,VN0002,SIT0003,SL0002,N10003
L18977007715,S18977000077,18977,77,18,away,defense_2,3.0,65.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,11,2,114.0,1521.0,65.0,1342.0,674.0,669.0,737.0,STR0001,P0003,VN0002,SIT0003,SL0002,N10003
L18977008114,S18977000081,18977,81,18,away,defense_1,3.0,52.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,12,1,52.0,1573.0,52.0,1394.0,850.0,845.0,900.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
L18977008214,S18977000082,18977,82,18,away,defense_1,3.0,6.0,Full Strength,5v5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,P100123,Todd Heffner,12,2,58.0,1579.0,6.0,1400.0,902.0,897.0,906.0,STR0001,P0003,VN0002,SIT0003,SL0001,N10003
