event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,player_rating,cycle_key,is_cycle,is_rebound,is_zone_entry,is_zone_exit,is_controlled_entry,is_carried_entry,is_controlled_exit,is_carried_exit,is_rush,is_save,is_turnover,is_giveaway,is_bad_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_tipped,is_sog,is_corsi,is_fenwick,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,prev_event_id,prev_event_type,prev_event_detail,prev_event_team,prev_event_same_team,next_event_id,next_event_type,next_event_detail,next_event_team,next_event_same_team,time_since_prev,time_to_next,time_to_next_sog,time_since_last_sog,events_to_next_sog,events_since_last_sog,next_sog_result,led_to_sog,is_pre_shot_event,is_shot_assist,time_to_next_goal,time_since_last_goal,events_to_next_goal,events_since_last_goal,led_to_goal,time_since_zone_entry,events_since_zone_entry,time_since_zone_exit,sequence_event_num,sequence_total_events,sequence_duration,is_sequence_first,is_sequence_last,sequence_has_sog,sequence_has_goal,sequence_shot_count,consecutive_team_events,time_since_possession_change,events_since_possession_change,time_since_faceoff,events_since_faceoff,is_rush_calculated,time_from_entry_to_shot,faceoff_key,faceoff_type,time_to_next_event,time_from_last_event,time_to_next_goal_for,time_to_next_goal_against,time_from_last_goal_for,time_from_last_goal_against,time_to_next_stoppage,time_from_last_stoppage,event_player_1_toi,event_player_2_toi,event_player_3_toi,event_player_4_toi,event_player_5_toi,event_player_6_toi,opp_player_1_toi,opp_player_2_toi,opp_player_3_toi,opp_player_4_toi,opp_player_5_toi,opp_player_6_toi,team_on_ice_toi_avg,team_on_ice_toi_min,team_on_ice_toi_max,opp_on_ice_toi_avg,opp_on_ice_toi_min,opp_on_ice_toi_max
EV1898701345,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700008,PL1898700801,EC18987001345,TV1898701345,Outlaws,N10007,Velodrome,N10010,0.0,P100001,P100002,8.0,32.0,8.0,32.0,512.0,512.0,688.0,688.0,688.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701835,Turnover,Turnover_Giveaway,Outlaws,0,EV1898701346,Zone_Entry_Exit,Zone_KeepinFailed,Velodrome,1,2.0,2.0,28.0,7.0,42.0,10.0,save,0,0,0,157.0,,237.0,,0,13.0,15.0,19.0,2.0,2.0,20.0,0,1,0,0,0.0,1,2.0,1.0,48.0,65.0,0,,FO189875100,after_stoppage,2.0,2.0,-1.0,-1.0,157.0,-1.0,5.0,23.0,723.0,,,,,,789.98,,,,,,723.0,723.0,723.0,789.98,789.98,789.98
EV1898702342,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700087,PL1898708701,EC18987002342,TV1898702342,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100108",P100185,8.0,15.0,8.0,15.0,495.0,495.0,3105.0,3105.0,4905.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701845,Turnover,Turnover_Giveaway,Outlaws,0,EV1898702343,Turnover,Turnover_Giveaway,Velodrome,1,0.0,1.0,11.0,24.0,22.0,30.0,save,0,0,0,140.0,,217.0,,0,0.0,2.0,13.0,2.0,2.0,22.0,0,1,0,0,0.0,1,0.0,1.0,17.0,20.0,0,,FO189875120,after_stoppage,0.0,0.0,-1.0,-1.0,140.0,-1.0,22.0,6.0,621.0,930.98,,,,,707.97,,,,,,775.99,621.0,930.98,707.97,707.97,707.97
EV1898701852,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700055,PL1898705501,EC18987001852,TV1898701852,Outlaws,N10007,Velodrome,N10010,0.0,P100232,P100201,7.0,50.0,7.0,50.0,470.0,470.0,1930.0,1930.0,2830.0,1200,900,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,91.0,5v5,,,,,0,0,Philip Kerchner,N20252026F,4.0,,,,,,,,,TB03,STR01,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702361,Turnover,Turnover_Giveaway,Velodrome,0,EV1898701853,Pass,Pass_Completed,Outlaws,1,1.0,1.0,21.0,14.0,35.0,18.0,save,0,0,0,115.0,,177.0,,0,7.0,6.0,7.0,2.0,2.0,19.0,0,1,0,0,0.0,1,1.0,1.0,25.0,40.0,0,,FO189875160,after_stoppage,1.0,1.0,-1.0,-1.0,-1.0,115.0,19.0,29.0,406.0,,,,,,833.97,,,,,,406.0,406.0,406.0,833.97,833.97,833.97
EV1898702382,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700099,PL1898709901,EC18987002382,TV1898702382,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100201,7.0,1.0,7.0,1.0,421.0,421.0,3179.0,3179.0,4979.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701398,Zone_Entry_Exit,Zone_Exit,Velodrome,0,EV1898701881,Possession,PuckRecovery,Velodrome,0,0.0,2.0,20.0,21.0,30.0,31.0,save,0,0,0,66.0,,97.0,,0,8.0,6.0,0.0,1.0,13.0,232.0,1,0,0,0,0.0,1,8.0,5.0,49.0,80.0,0,,FO189875240,after_stoppage,0.0,0.0,-1.0,-1.0,-1.0,66.0,20.0,21.0,624.97,,,,,,725.97,,,,,,624.97,624.97,624.97,725.97,725.97,725.97
EV1898702397,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700097,PL1898709701,EC18987002397,TV1898702397,Outlaws,N10007,Velodrome,N10010,0.0,"P100033,P100232",P100201,6.0,19.0,6.0,19.0,379.0,379.0,3221.0,3221.0,5021.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,91.0,5v5,,,,,0,0,Philip Kerchner,N20252026F,4.0,,,,,,,,,TB03,STR01,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701911,Rebound,Rebound_TeamRecovered,Velodrome,0,EV1898701912,Possession,PuckRecovery,Velodrome,0,0.0,1.0,24.0,1.0,28.0,3.0,goal,0,0,0,24.0,,29.0,,0,3.0,5.0,5.0,2.0,2.0,21.0,0,1,0,0,0.0,1,13.0,20.0,42.0,68.0,0,,FO189875308,after_stoppage,0.0,1.0,-1.0,-1.0,-1.0,24.0,6.0,24.0,521.98,289.0,,,,,633.97,,,,,,405.49,289.0,521.98,633.97,633.97,633.97
EV1898701421,18987,1,P01,Faceoff,ET0004,Faceoff_AfterPenalty,ED0003,,,,,Neutral,ZN03,SQ1898700014,PL1898701401,EC18987001421,TV1898701421,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100201,5.0,50.0,5.0,50.0,350.0,350.0,850.0,850.0,850.0,0,0,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB03,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701930,Shot,Shot_Missed,Outlaws,1,EV1898701931,Possession,PuckRecovery,Outlaws,1,4.0,0.0,23.0,5.0,26.0,6.0,save,0,0,0,,5.0,,5.0,0,5.0,8.0,11.0,1.0,1.0,0.0,1,1,0,0,0.0,3,14.0,14.0,29.0,34.0,0,,FO189875342,other,0.0,1.0,-1.0,5.0,-1.0,-1.0,5.0,37.0,442.97,,,,,,470.97,,,,,,442.97,442.97,442.97,470.97,470.97,470.97
EV1898702412,18987,3,P03,Faceoff,ET0004,Faceoff_AfterGoal,ED0002,,,,,Neutral,ZN03,SQ1898700090,PL1898709001,EC18987002412,TV1898702412,Outlaws,N10007,Velodrome,N10010,0.0,P100232,P100201,5.0,31.0,5.0,31.0,331.0,331.0,3269.0,3269.0,5069.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,91.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB03,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701940,Play,Play_Defensive,Velodrome,0,EV1898701432,Shot,Shot_Blocked,Outlaws,1,1.0,1.0,4.0,24.0,5.0,27.0,save,0,0,0,,24.0,,26.0,0,24.0,29.0,30.0,2.0,2.0,24.0,0,1,0,0,0.0,1,19.0,21.0,19.0,21.0,0,,FO189875363,after_goal,1.0,1.0,-1.0,24.0,-1.0,-1.0,24.0,18.0,244.0,,,,,,470.97,,,,,,244.0,244.0,244.0,470.97,470.97,470.97
EV1898701445,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700019,PL1898701901,EC18987001445,TV1898701445,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100201,4.0,49.0,4.0,49.0,289.0,289.0,911.0,911.0,911.0,0,0,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701954,Possession,PuckRecovery,Outlaws,1,EV1898701446,Zone_Entry_Exit,Zone_Entry,Outlaws,1,2.0,0.0,1.0,12.0,4.0,7.0,save,0,0,0,,66.0,,71.0,0,8.0,2.0,12.0,2.0,3.0,80.0,0,0,0,0,0.0,7,18.0,13.0,42.0,45.0,0,,FO189875408,after_stoppage,0.0,0.0,-1.0,66.0,-1.0,-1.0,12.0,4.0,379.97,,,,,,412.97,,,,,,379.97,379.97,379.97,412.97,412.97,412.97
EV1898702430,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700102,PL1898710201,EC18987002430,TV1898702430,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100105",P100004,4.0,35.0,4.0,35.0,275.0,275.0,3325.0,3325.0,5125.0,2400,1800,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Sam Downs,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701968,DeadIce,,Outlaws,0,EV1898702431,Pass,Pass_Completed,Velodrome,1,1.0,1.0,9.0,3.0,5.0,4.0,save,0,0,0,,80.0,,92.0,0,4.0,5.0,8.0,14.0,16.0,218.0,0,0,0,0,0.0,1,14.0,21.0,14.0,21.0,0,,FO189875429,after_stoppage,1.0,1.0,80.0,-1.0,-1.0,-1.0,1.0,9.0,382.0,553.99,,,,,229.0,,,,,,467.995,382.0,553.99,229.0,229.0,229.0
EV1898701452,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700043,PL1898704301,EC18987001452,TV1898701452,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100201,4.0,27.0,4.0,27.0,267.0,267.0,933.0,933.0,933.0,0,0,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702431,Pass,Pass_Completed,Velodrome,0,EV1898702432,Pass,Pass_Completed,Velodrome,0,7.0,0.0,1.0,11.0,3.0,6.0,save,0,0,0,,88.0,,94.0,0,12.0,7.0,16.0,2.0,2.0,18.0,0,1,0,0,0.0,1,8.0,2.0,8.0,2.0,0,,FO189875431,after_stoppage,0.0,1.0,-1.0,88.0,-1.0,-1.0,9.0,1.0,379.97,,,,,,412.97,,,,,,379.97,379.97,379.97,412.97,412.97,412.97
EV1898701969,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700068,PL1898706801,EC18987001969,TV1898701969,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100108",P100009,4.0,13.0,4.0,13.0,253.0,253.0,2147.0,2147.0,3047.0,1200,900,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,70.0,5v5,,,,,0,0,Robert Mayfield,N20252026F,5.0,,,,,,,,,TB04,STR01,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701461,Possession,,Velodrome,1,EV1898701970,Play,Play_Offensive,Velodrome,1,2.0,1.0,29.0,13.0,39.0,12.0,save,0,0,0,,102.0,,109.0,0,26.0,22.0,30.0,58.0,166.0,1075.0,0,0,1,0,1.0,3,4.0,3.0,14.0,15.0,0,,FO189875446,after_stoppage,2.0,1.0,102.0,-1.0,-1.0,-1.0,13.0,19.0,382.0,608.98,,,,,683.98,,,,,,495.49,382.0,608.98,683.98,683.98,683.98
EV1898702437,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700059,PL1898705901,EC18987002437,TV1898702437,Outlaws,N10007,Velodrome,N10010,0.0,"P100004,P100032",P100001,4.0,12.0,4.0,12.0,252.0,252.0,3348.0,3348.0,5148.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB04,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701970,Play,Play_Offensive,Velodrome,0,EV1898702438,Turnover,Turnover_Giveaway,Outlaws,1,0.0,1.0,28.0,14.0,37.0,14.0,save,0,0,0,,103.0,,111.0,0,27.0,24.0,31.0,2.0,2.0,14.0,0,1,0,0,0.0,1,1.0,2.0,1.0,2.0,0,,FO189875448,after_stoppage,0.0,1.0,-1.0,103.0,-1.0,-1.0,14.0,18.0,229.0,570.99,,,,,382.0,,,,,,399.995,229.0,570.99,382.0,382.0,382.0
EV1898701976,18987,2,P02,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700066,PL1898706601,EC18987001976,TV1898701976,Outlaws,N10007,Velodrome,N10010,0.0,"P100004,P100032",P100001,3.0,31.0,3.0,31.0,211.0,211.0,2189.0,2189.0,3089.0,1200,900,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB04,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701484,Zone_Entry_Exit,Zone_Entry,Outlaws,1,EV1898701977,Possession,,Outlaws,1,0.0,1.0,37.0,13.0,54.0,11.0,save,0,0,0,,144.0,,159.0,0,0.0,1.0,0.0,2.0,3.0,80.0,0,0,0,0,0.0,5,21.0,22.0,41.0,48.0,0,,FO189875496,after_stoppage,0.0,0.0,-1.0,144.0,-1.0,-1.0,11.0,6.0,87.0,519.99,,,,,177.0,,,,,,303.495,87.0,519.99,177.0,177.0,177.0
EV1898702457,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700103,PL1898710301,EC18987002457,TV1898702457,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100001,3.0,20.0,3.0,20.0,200.0,200.0,3400.0,3400.0,5200.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB04,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701983,Possession,,Velodrome,0,EV1898702458,Possession,PuckRecovery,Outlaws,1,1.0,1.0,26.0,24.0,44.0,21.0,save,0,0,0,,155.0,,169.0,0,11.0,11.0,8.0,2.0,2.0,22.0,0,1,0,0,0.0,1,3.0,3.0,11.0,10.0,0,,FO189875506,after_stoppage,1.0,1.0,-1.0,155.0,-1.0,-1.0,5.0,71.0,302.97,,,,,,170.0,,,,,,302.97,302.97,302.97,170.0,170.0,170.0
EV1898701487,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700015,PL1898701501,EC18987001487,TV1898701487,Outlaws,N10007,Velodrome,N10010,0.0,P100004,P100001,3.0,3.0,3.0,3.0,183.0,183.0,1017.0,1017.0,1017.0,0,0,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,3.0,5v5,,,,,0,0,Cesar Shinall,N20252026F,5.0,,,,,,,,,TB04,STR01,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702473,Zone_Entry_Exit,Zone_Exit,Velodrome,0,EV1898701991,Turnover,Turnover_Giveaway,Outlaws,1,2.0,0.0,9.0,41.0,20.0,45.0,save,0,0,0,,172.0,,193.0,0,5.0,4.0,2.0,9.0,9.0,211.0,0,1,0,0,0.0,1,6.0,6.0,17.0,24.0,0,,FO189875530,after_stoppage,0.0,0.0,-1.0,172.0,-1.0,-1.0,22.0,54.0,80.0,,,,,,170.0,,,,,,80.0,80.0,80.0,170.0,170.0,170.0
EV1898701529,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700024,PL1898702401,EC18987001529,TV1898701529,Outlaws,N10007,Velodrome,N10010,0.0,"P100108,P100201",P100002,1.0,45.0,1.0,45.0,105.0,105.0,1095.0,1095.0,1095.0,0,0,a,,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e1,42.0,5v5,,,,,0,0,Garrett Ashcroft,N20252026F,4.0,,,,,,,,,TB05,STR01,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702519,Possession,,Outlaws,0,EV1898702039,Possession,PuckRetrieval,Velodrome,1,3.0,0.0,11.0,43.0,15.0,66.0,save,0,0,0,,250.0,,329.0,0,4.0,4.0,7.0,3.0,3.0,31.0,0,1,0,0,0.0,1,4.0,2.0,78.0,136.0,0,,FO189875666,after_stoppage,0.0,0.0,250.0,-1.0,-1.0,-1.0,24.0,12.0,240.98,331.97,,,,,219.98,,,,,,286.475,240.98,331.97,219.98,219.98,219.98
EV1898702528,18987,3,P03,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700111,PL1898711101,EC18987002528,TV1898702528,Outlaws,N10007,Velodrome,N10010,0.0,"P100031,P100185",P100201,1.0,18.0,1.0,18.0,78.0,78.0,3522.0,3522.0,5322.0,2400,1800,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898701545,Possession,PuckRecovery,Outlaws,1,EV1898702529,Pass,Pass_Completed,Outlaws,1,0.0,0.0,22.0,4.0,35.0,5.0,save,0,0,0,,277.0,,367.0,0,6.0,8.0,12.0,2.0,2.0,15.0,0,1,0,0,0.0,5,5.0,6.0,27.0,38.0,0,,FO189875704,after_stoppage,2.0,0.0,-1.0,277.0,-1.0,-1.0,15.0,44.0,66.99000000000001,173.97,,,,,209.97,,,,,,120.48,66.99000000000001,173.97,209.97,209.97,209.97
EV1898701571,18987,1,P01,Faceoff,ET0004,Faceoff_AfterStoppage,,,,,,Neutral,ZN03,SQ1898700027,PL1898702701,EC18987001571,TV1898701571,Outlaws,N10007,Velodrome,N10010,0.0,P100185,P100201,0.0,10.0,0.0,10.0,10.0,10.0,1190.0,1190.0,1190.0,0,0,h,,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e1,77.0,5v5,,,,,0,0,Samson Leifer,N20252026F,4.0,,,,,,,,,TB05,STR01,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,EV1898702570,Stoppage,Stoppage_Period,Velodrome,0,EV1898702086,Possession,,Outlaws,1,1.0,0.0,8.0,15.0,9.0,16.0,save,0,0,0,,345.0,,469.0,0,4.0,5.0,11.0,2.0,2.0,24.0,0,1,0,0,0.0,1,2.0,3.0,68.0,102.0,0,,FO189875806,after_stoppage,0.0,1.0,-1.0,345.0,-1.0,-1.0,1.0,10.0,73.98,,,,,,73.98,,,,,,73.98,73.98,73.98,73.98,73.98,73.98
