event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,puck_x_start,puck_y_start,puck_x_end,puck_y_end,player_x,player_y,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,zone_exit_key,exit_method
EV1898701497,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED2108,s,SC01,,,SQ1898700088,PL1898708801,EC18987001497,TV1898709083,SH1898700037,LV1898709083,Outlaws,N10007,Velodrome,N10010,0.0,"P100034,P100128",,3.0,31.0,,,211.0,211.0,864.0,869.0,869.0,0.0,0.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,18.0,5v5,OffensivePlay_Pass_ReceiverMissed,,u,,,,,,,,0,,Colin Brewster,N20252026F,5.0,,,ZX0007,,,,,,TB04,STR0004,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874737,other
EV1898701502,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_ExitFailed,,ZoneExit_Clear,ED2103,u,SC02,,,SQ1898700089,PL1898708904,EC18987001502,TV1898709084,SH1898700038,LV1898709084,Outlaws,N10007,Velodrome,N10010,0.0,P100099,P100001,3.0,0.0,,,180.0,180.0,895.0,900.0,900.0,0.0,0.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,56.0,5v5,,,,1.0,,,,,,,0,,Colby Rasplicka,N20252026F,4.0,,,ZX0003,,,,,,TB04,STR0004,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO04,0,0,1,,,,ZX189874742,clear
EV1898701516,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1898700089,PL1898708908,EC18987001516,TV1898709086,SH1898700039,LV1898709086,Outlaws,N10007,Velodrome,N10010,0.0,"P100004,P100214",P100002,2.0,40.0,,,160.0,160.0,915.0,920.0,920.0,0.0,0.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,12.0,5v5,OffensivePlay_Zone_Breakout,,s,1.0,,,,,,,0,,Ryan Kiehl,N20252026F,4.0,,,ZX0007,,,,,,TB04,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874756,other
EV1898701521,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Chip,ED2102,s,SC01,,,SQ1898700089,PL1898708916,EC18987001521,TV1898709088,SH1898700039,LV1898709088,Outlaws,N10007,Velodrome,N10010,0.0,P100105,P100004,2.0,33.0,,,153.0,153.0,922.0,927.0,927.0,0.0,0.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,9.0,5v5,,,,1.0,,,,,,,0,,Ronnie Pinnell,N20252026F,5.0,,,ZX0002,,,,,,TB04,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874761,other
EV1898701533,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1898700089,PL1898708919,EC18987001533,TV1898709090,SH1898700039,LV1898709090,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100198","P100004,P100170",2.0,17.0,,,137.0,137.0,938.0,943.0,943.0,0.0,0.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,84.0,5v5,,,u,1.0,,,,,,,0,,Maxwell Donaty,N20252026F,5.0,,,ZX0007,,,,,,TB04,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874773,other
EV1898701551,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,,,SQ1898700017,PL1898701701,EC18987001551,TV1898701551,SH1898700040,,Outlaws,N10007,Velodrome,N10010,0.0,P100223,,1.0,30.0,,,90.0,90.0,985.0,990.0,990.0,0.0,0.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,80.0,5v5,,,,,,,,,,,0,,Richie Villanueva,N20252026F,4.0,,,ZX0003,,,,,,TB05,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874791,clear
EV1898701573,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED2108,,,,,SQ1898700091,PL1898709107,EC18987001573,TV1898709096,SH1898700040,LV1898709096,Outlaws,N10007,Velodrome,N10010,0.0,"P100002,P100032",P100108,1.0,14.0,,,74.0,74.0,1001.0,1006.0,1006.0,0.0,0.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,4.0,5v5,OffensivePlay_Pass_ReceiverMissed,OffensivePlay_Pass_SecondTouch,u,1.0,,,,,,,0,,Trevor Chavez,N20252026F,5.0,,,ZX0007,,,,,,TB05,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874803,other
EV1898701588,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1898700017,PL1898701705,EC18987001588,TV1898701588,SH1898700040,,Outlaws,N10007,Velodrome,N10010,1.0,P100201,,0.0,41.0,0.0,40.0,41.0,40.0,1034.0,1040.0,1039.0,0.0,0.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,42.0,5v5,,,,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB05,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874818,rush
EV1898701596,18987,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Lob,ED2104,,,,,SQ1898700019,PL1898701901,EC18987001596,TV1898701596,SH1898700041,,Outlaws,N10007,Velodrome,N10010,0.0,P100032,,0.0,9.0,,,9.0,9.0,1066.0,1071.0,1071.0,0.0,0.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,4.0,5v5,,,,,,,,,,,0,,Trevor Chavez,N20252026F,5.0,,,ZX0004,,,,,,TB05,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874826,other
EV1898701615,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Lob,ED2104,,,,,SQ1898700093,PL1898709305,EC18987001615,TV1898709102,SH1898700043,LV1898709102,Outlaws,N10007,Velodrome,N10010,0.0,P100001,,17.0,35.0,,,1055.0,1055.0,1167.0,1172.0,1172.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,,ZX0004,,,,,,TB01,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874845,other
EV1898701627,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1898700024,PL1898702402,EC18987001627,TV1898701627,SH1898700044,,Outlaws,N10007,Velodrome,N10010,2.0,P100185,P100039,16.0,54.0,16.0,52.0,1014.0,1012.0,1208.0,1215.0,1213.0,1147.0,67.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,77.0,5v5,,,,1.0,,,,,,,0,,Samson Leifer,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874857,rush
EV1898701640,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_ExitFailed,,ZoneExit_Clear,ED2103,u,SC02,,,SQ1898700093,PL1898709316,EC18987001640,TV1898709108,SH1898700044,LV1898709108,Outlaws,N10007,Velodrome,N10010,0.0,P100002,P100185,16.0,36.0,,,996.0,996.0,1226.0,1231.0,1231.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,91.0,5v5,Defensive_Zone_AttemptedBreakOutClear,,u,1.0,,,,,,,0,,Kevin White,N20252026F,4.0,,,ZX0003,,,,,,TB01,STR0001,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO04,0,0,1,,,,ZX189874870,clear
EV1898701649,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1898700026,PL1898702601,EC18987001649,TV1898701649,SH1898700045,,Outlaws,N10007,Velodrome,N10010,1.0,P100001,,16.0,9.0,16.0,8.0,969.0,968.0,1253.0,1259.0,1258.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874879,rush
EV1898701659,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_OppTeam,ED2105,,,,,SQ1898700026,PL1898702604,EC18987001659,TV1898701659,SH1898700045,,Outlaws,N10007,Velodrome,N10010,0.0,,,15.0,49.0,,,949.0,949.0,1273.0,1278.0,1278.0,1147.0,67.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,,5v5,,,,,,,,,,,0,,,N20252026F,,,,ZX0005,,,,,,TB01,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874889,other
EV1898701679,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_ExitFailed,,ZoneExit_Clear,ED2103,u,SC02,,,SQ1898700097,PL1898709703,EC18987001679,TV1898709114,SH1898700046,LV1898709114,Outlaws,N10007,Velodrome,N10010,0.0,P100108,,15.0,1.0,,,901.0,901.0,1321.0,1326.0,1326.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,22.0,5v5,Defensive_Zone_AttemptedBreakOutClear,,u,,,,,,,,0,,Robert Mayfield,N20252026F,5.0,,,ZX0003,,,,,,TB01,STR0001,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO04,0,0,0,,,,ZX189874909,clear
EV1898701687,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1898700097,PL1898709705,EC18987001687,TV1898709116,SH1898700046,LV1898709116,Outlaws,N10007,Velodrome,N10010,0.0,"P100224,P100230",,14.0,55.0,,,895.0,895.0,1327.0,1332.0,1332.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,61.0,5v5,OffensivePlay_Pass_SecondTouch,,s,,,,,,,,0,,Kaitlyn Shain,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874917,other
EV1898701697,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED2108,u,SC02,,,SQ1898700099,PL1898709905,EC18987001697,TV1898709118,SH1898700047,LV1898709118,Outlaws,N10007,Velodrome,N10010,0.0,"P100105,P100224",P100002,14.0,18.0,,,858.0,858.0,1364.0,1369.0,1369.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,9.0,5v5,Defensive_Zone_AttemptedBreakOutPass,,,1.0,,,,,,,0,,Ronnie Pinnell,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874926,other
EV1898701718,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED2106,u,SC02,,,SQ1898700099,PL1898709908,EC18987001718,TV1898709121,SH1898700047,LV1898709121,Outlaws,N10007,Velodrome,N10010,0.0,P100224,P100170,13.0,47.0,,,827.0,827.0,1395.0,1400.0,1400.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,61.0,5v5,Defensive_PlayPass_InShotPassLane,Defensive_PlayShot_BlockedShot,s,1.0,,,,,,,0,,Kaitlyn Shain,N20252026F,4.0,,,ZX0006,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874947,other
EV1898701726,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1898700099,PL1898709912,EC18987001726,TV1898709123,SH1898700047,LV1898709123,Outlaws,N10007,Velodrome,N10010,0.0,"P100201,P100224",,13.0,27.0,,,807.0,807.0,1415.0,1420.0,1420.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,42.0,5v5,OffensivePlay_Zone_Breakout,,s,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874955,other
EV1898701743,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_ExitFailed,,ZoneExit_Clear,ED2103,u,SC02,,,SQ1898700099,PL1898709918,EC18987001743,TV1898709126,SH1898700047,LV1898709126,Outlaws,N10007,Velodrome,N10010,0.0,P100002,,13.0,0.0,,,780.0,780.0,1442.0,1447.0,1447.0,1147.0,67.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,91.0,5v5,Defensive_Zone_AttemptedBreakOutClear,,u,,,,,,,,0,,Kevin White,N20252026F,4.0,,,ZX0003,,,,,,TB02,STR0001,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO04,0,0,0,,,,ZX189874972,clear
EV1898701752,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED2108,u,SC02,,,SQ1898700099,PL1898709922,EC18987001752,TV1898709128,SH1898700048,LV1898709128,Outlaws,N10007,Velodrome,N10010,0.0,"P100002,P100170",P100224,12.0,43.0,,,763.0,763.0,1459.0,1464.0,1464.0,1147.0,67.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,25.0,5v5,Defensive_Zone_AttemptedBreakOutPass,,u,1.0,,,,,,,0,,Kennen Newsham,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874981,other
EV1898701758,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,u,SC02,,,SQ1898700099,PL1898709924,EC18987001758,TV1898709129,SH1898700050,LV1898709129,Outlaws,N10007,Velodrome,N10010,0.0,P100108,,12.0,29.0,,,749.0,749.0,1473.0,1478.0,1478.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,22.0,5v5,,,,,,,,,,,0,,Robert Mayfield,N20252026F,5.0,,,ZX0003,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189874987,clear
EV1898701765,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,u,SC02,,,SQ1898700099,PL1898709926,EC18987001765,TV1898709130,SH1898700051,LV1898709130,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100105","P100128,P100185",12.0,19.0,,,739.0,739.0,1483.0,1488.0,1488.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,9.0,5v5,Defensive_Zone_AttemptedBreakOutPass,,u,1.0,,,,,,,0,,Ronnie Pinnell,N20252026F,5.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189874994,other
EV1898701776,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED2108,u,SC02,,,SQ1898700101,PL1898710104,EC18987001776,TV1898709132,SH1898700053,LV1898709132,Outlaws,N10007,Velodrome,N10010,0.0,P100033,"P100001,P100002",11.0,41.0,,,701.0,701.0,1521.0,1526.0,1526.0,1147.0,67.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,44.0,5v5,Defensive_Zone_AttemptedBreakOutPass,,u,1.0,,,,,,,0,,Taylor Rogalsky,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189875005,other
EV1898701792,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Other,ED2106,,,,,SQ1898700034,PL1898703401,EC18987001792,TV1898701792,SH1898700053,,Outlaws,N10007,Velodrome,N10010,0.0,P100001,,11.0,11.0,,,671.0,671.0,1551.0,1556.0,1556.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,,ZX0006,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189875021,other
EV1898701799,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_OppTeam,ED2105,,,,,SQ1898700034,PL1898703404,EC18987001799,TV1898701799,SH1898700053,,Outlaws,N10007,Velodrome,N10010,0.0,,,10.0,54.0,,,654.0,654.0,1568.0,1573.0,1573.0,1147.0,67.0,Away,h,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,,5v5,,,,,,,,,,,0,,,N20252026F,,,,ZX0005,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189875028,other
EV1898701808,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,u,SC02,,,SQ1898700103,PL1898710306,EC18987001808,TV1898709136,SH1898700053,LV1898709136,Outlaws,N10007,Velodrome,N10010,0.0,"P100001,P100002",,10.0,38.0,,,638.0,638.0,1584.0,1589.0,1589.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,91.0,5v5,Defensive_Zone_AttemptedBreakOutPass,,,,,,,,,,0,,Kevin White,N20252026F,4.0,,,ZX0007,,,,,,TB02,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189875037,other
EV1898701833,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,u,SC02,,,SQ1898700105,PL1898710503,EC18987001833,TV1898709139,SH1898700054,LV1898709139,Outlaws,N10007,Velodrome,N10010,3.0,P100198,P100032,9.0,42.0,9.0,39.0,582.0,579.0,1640.0,1648.0,1645.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,84.0,5v5,OffensivePlay_Possession_Deke,Offensive_Zone_AttemptedKeepin,s,1.0,,,,,,,0,,Maxwell Donaty,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189875062,rush
EV1898701839,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1898700036,PL1898703611,EC18987001839,TV1898701839,SH1898700054,,Outlaws,N10007,Velodrome,N10010,1.0,P100001,,9.0,13.0,9.0,12.0,553.0,552.0,1669.0,1675.0,1674.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189875068,rush
EV1898701845,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1898700105,PL1898710507,EC18987001845,TV1898709141,SH1898700055,LV1898709141,Outlaws,N10007,Velodrome,N10010,0.0,"P100004,P100099",P100230,9.0,8.0,,,548.0,548.0,1674.0,1679.0,1679.0,1147.0,67.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,3.0,5v5,,,,1.0,,,,,,,0,,Jennifer Valente,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189875074,rush
EV1898701861,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_ExitFailed,,ZoneExit_Clear,ED2103,u,SC02,,,SQ1898700105,PL1898710509,EC18987001861,TV1898709142,SH1898700056,LV1898709142,Outlaws,N10007,Velodrome,N10010,0.0,P100108,,8.0,35.0,,,515.0,515.0,1707.0,1712.0,1712.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,22.0,5v5,Defensive_Zone_AttemptedBreakOutClear,,u,,,,,,,,0,,Robert Mayfield,N20252026F,5.0,,,ZX0003,,,,,,TB03,STR0001,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO04,0,0,0,,,,ZX189875089,clear
EV1898701868,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1898700105,PL1898710511,EC18987001868,TV1898709143,SH1898700056,LV1898709143,Outlaws,N10007,Velodrome,N10010,0.0,"P100039,P100108",,8.0,28.0,,,508.0,508.0,1714.0,1719.0,1719.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,22.0,5v5,OffensivePlay_Zone_Breakout,,s,,,,,,,,0,,Robert Mayfield,N20252026F,5.0,,,ZX0007,,,,,,TB03,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189875096,other
EV1898701877,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_PassMiss_Misplay,ED2108,u,SC02,,,SQ1898700105,PL1898710520,EC18987001877,TV1898709146,SH1898700057,LV1898709146,Outlaws,N10007,Velodrome,N10010,0.0,"P100039,P100108",P100002,8.0,11.0,,,491.0,491.0,1731.0,1736.0,1736.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,22.0,5v5,Defensive_Zone_AttemptedBreakOutPass,,u,1.0,,,,,,,0,,Robert Mayfield,N20252026F,5.0,,,ZX0007,,,,,,TB03,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189875105,other
EV1898701905,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,u,SC02,,,SQ1898700107,PL1898710704,EC18987001905,TV1898709150,SH1898700058,LV1898709150,Outlaws,N10007,Velodrome,N10010,0.0,"P100170,P100223",P100108,7.0,17.0,,,437.0,437.0,1785.0,1790.0,1790.0,1147.0,67.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,25.0,5v5,OffensivePlay_Zone_Breakout,,s,1.0,,,,,,,0,,Kennen Newsham,N20252026F,4.0,,,ZX0007,,,,,,TB03,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,ZX189875133,other
EV1898701919,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Clear,ED2103,s,SC01,,,SQ1898700107,PL1898710709,EC18987001919,TV1898709152,SH1898700058,LV1898709152,Outlaws,N10007,Velodrome,N10010,0.0,P100132,,6.0,50.0,,,410.0,410.0,1812.0,1817.0,1817.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,14.0,5v5,OffensivePlay_Zone_PuckRetrievalShot,,s,,,,,,,,0,,Nick Ciampoli,N20252026F,4.0,,,ZX0003,,,,,,TB03,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189875147,clear
EV1898701936,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Pass,ED2107,s,SC01,,,SQ1898700107,PL1898710713,EC18987001936,TV1898709156,SH1898700060,LV1898709156,Outlaws,N10007,Velodrome,N10010,0.0,"P100032,P100185",,6.0,24.0,,,384.0,384.0,1838.0,1843.0,1843.0,1147.0,67.0,Away,a,Outlaws,Neutral,Neutral,event_player_1,Offensive,1,e,4.0,5v5,OffensivePlay_Zone_Breakout,,s,,,,,,,,0,,Trevor Chavez,N20252026F,5.0,,,ZX0007,,,,,,TB03,STR0001,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,ZX189875164,other
EV1898701943,18987,2,P02,Zone_Entry_Exit,ET0006,Zone_ExitFailed,,ZoneExit_Clear,ED2103,u,SC02,,,SQ1898700107,PL1898710715,EC18987001943,TV1898709158,SH1898700060,LV1898709158,Outlaws,N10007,Velodrome,N10010,0.0,P100105,,6.0,18.0,,,378.0,378.0,1844.0,1849.0,1849.0,1147.0,67.0,Away,h,Velodrome,Neutral,Neutral,event_player_1,Offensive,1,e,9.0,5v5,Defensive_Zone_AttemptedBreakOutClear,,u,,,,,,,,0,,Ronnie Pinnell,N20252026F,5.0,,,ZX0003,,,,,,TB03,STR0001,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO04,0,0,0,,,,ZX189875171,clear
